WDS,Disc,Comp,Obs1,Obs2,pa1,pa2,sep1,sep2,mag1,mag2,DM,Notes,n_RAJ2000,ra,dec,_RA.icrs,_DE.icrs,framework_id,frame_hash
00457+0654,A  2002,0,1909,2019,165,101,0.3,0.1,9.7,9.8,+06   99,0,0,00 45 44.60,+06 53 58.5,00 45 44.60,+06 53 58.5,-2222774304584852387,-1389671097089666719
00457-1625,MLF   1,0,1887,2016,193,197,2.5,2.9,6.54,10.41,-17  132,N,0,00 45 41.71,-16 25 27.2,00 45 41.71,-16 25 27.2,-4256624730353555823,-4570771998795589710
00457-2758,LDS2151,0,1955,2015,25,21,6.0,5.9,13.3,18.5,0,0,0,00 45 38.34,-27 57 34.9,00 45 38.34,-27 57 34.9,-3454041279274609001,318907255356119886
00457-3510,LDS3191,AB,1960,2016,330,331,118.0,118.4,12.9,15.6,0,N,0,00 45 42.42,-35 10 40.0,00 45 42.42,-35 10 40.0,-3624488364668537698,-526745836516190981
00457-3510,TSN  54,AC,1998,2015,299,299,187.5,187.9,13.92,15.27,0,NV,0,00 45 42.42,-35 10 40.0,00 45 42.42,-35 10 40.0,-3720374083066101657,457996630472381884
00457-6752,TOK 811,0,2019,2023,280,344,0.1,0.2,9.5,12.1,-68   29,R,0,00 45 42.89,-67 52 29.1,00 45 42.89,-67 52 29.1,2565679082606011196,-1896882636366103739
00457-7401,OGL  75,0,2005,2016,132,131,5.0,4.8,14.62,20.97,0,NV,0,00 45 47.37,-74 00 53.4,00 45 47.37,-74 00 53.4,-2616178748520683688,-2967247490365168104
00458+6820,KPP3430,0,2015,2016,339,339,1.6,1.6,12.2,12.3,0,T,0,00 45 45.08,+68 20 11.1,00 45 45.08,+68 20 11.1,4613247709630302550,4504480062830201456
00458+5459,ARG   2,AB,1901,2021,118,22,13.8,2.5,7.87,9.81,+54  144,NLWS,0,00 45 50.79,+54 58 40.8,00 45 50.79,+54 58 40.8,-3172580280825010295,-7873234742572953959
00458+5459,ARG   2,AC,1907,2018,94,64,26.2,15.6,7.87,12.7,0,N W,0,00 45 50.79,+54 58 40.8,00 45 50.79,+54 58 40.8,-6202092400191496282,4219511084271131648
00458+5459,WAL   9,AD,1917,2015,100,93,52.4,41.5,7.87,11.48,0,N W,0,00 45 50.79,+54 58 40.8,00 45 50.79,+54 58 40.8,-7807877630328739351,4828608499977189527
00458+5459,ES   43,BC,1901,2015,73,64,14.2,15.9,9.81,12.7,0,N,0,00 45 51.23,+54 58 40.8,00 45 51.23,+54 58 40.8,7441540016948048843,-5272523766416307362
00458+5108,BU  493,0,1878,2015,52,53,0.9,0.9,10.62,10.73,+50  137,0,0,00 45 47.27,+51 06 47.7,00 45 47.27,+51 06 47.7,4771663058667067098,-993412843755680225
00458+5108,BU  493,"A,CD",1898,2020,217,217,89.0,90.1,10.62,10.6,0,U,0,00 45 47.27,+51 06 47.7,00 45 47.27,+51 06 47.7,-7417541644975052902,-5379950522933694425
00458+5108,GCB   1,CD,1927,2015,168,160,1.8,3.7,11.2,11.8,0,0,0,00 45 41.67,+51 05 35.2,00 45 41.67,+51 05 35.2,1379960268705488547,1153452703306723985
00458+4951,ES  446,0,1903,2024,255,257,10.0,14.0,8.77,10.74,+49  182,0,0,00 45 50.92,+49 50 46.6,00 45 50.92,+49 50 46.6,-2241292549722415679,9075436036895221632
00458+3115,CRB  33,0,1997,2016,302,301,34.3,34.4,16.6,16.8,0,V,0,00 45 49.98,+31 15 22.9,00 45 49.98,+31 15 22.9,-3724554063863598756,3271375119536167505
00458+2137,TDS1603,0,1991,1991,239,239,0.5,0.5,10.84,11.01,+20   99,X,0,00 45 49.65,+21 37 01.0,00 45 49.65,+21 37 01.0,-9202201353463514700,7713980816188604886
00458-2041,UC  434,0,1998,2016,258,258,27.4,27.4,12.75,14.54,0,V,0,00 45 46.20,-20 40 55.3,00 45 46.20,-20 40 55.3,-6053152692405676274,6917459705222077264
00458-4155,HJ 3395,0,1835,2016,62,116,10.0,4.8,8.51,9.08,-42  249,L,0,00 45 48.29,-41 54 33.1,00 45 48.29,-41 54 33.1,408073970532252596,-3238191217900880229
00458-4733,HDO 183,AB,1895,2015,280,311,10.0,16.4,5.86,13.5,-48  176,NVWU,0,00 45 45.43,-47 33 07.8,00 45 45.43,-47 33 07.8,8496455305790317559,-6689313634018613523
00458-4733,RAG   4,AC,1993,2015,240,240,49.0,47.1,5.86,14.0,0,NVW,0,00 45 45.43,-47 33 07.8,00 45 45.43,-47 33 07.8,-7297336152719047107,2470655113850988970
00458-4733,HDO 183,"Ba,Bb",2023,2023,292,292,0.8,0.8,12.7,13.0,0,N WR,0,00 45 44.36,-47 32 56.8,00 45 44.36,-47 32 56.8,-1149692850330726032,1418193293959394266
00458-7242,OGL  76,0,1996,2015,193,193,53.1,53.3,16.54,19.86,0,NV,0,00 45 53.63,-72 41 58.7,00 45 53.63,-72 41 58.7,-3570586593793665254,-6583739016402515141
00459+5416,ES  752,0,1909,2015,279,281,5.7,5.6,9.8,12.2,+53  139,I,0,00 45 56.15,+54 14 13.7,00 45 56.15,+54 14 13.7,-6192145597802507227,4145358673236240063
00459+3535,LDS3198,0,1960,2015,236,238,27.0,26.6,14.6,16.9,0,0,0,00 45 55.55,+35 34 50.7,00 45 55.55,+35 34 50.7,7086938438570910221,-7748836651052559349
00459+3347,LAW   8,0,2005,2005,128,128,0.3,0.3,16.2,17.0,0,N,0,00 45 56.67,+33 47 11.4,00 45 56.67,+33 47 11.4,7362092264745876304,-1064221443306879661
00459-4834,UC  435,0,1998,2016,200,200,15.3,15.4,10.2,15.7,0,V R,0,00 45 55.41,-48 33 36.6,00 45 55.41,-48 33 36.6,-3712884384410537787,-797287727119579603
00459-5555,TOI 308,0,2019,2019,45,45,0.2,0.2,0.0,0.0,0,0,0,00 45 56.32,-55 55 21.5,00 45 56.32,-55 55 21.5,-211026607565130348,-2387484726482953114
00459-7359,OGL  77,0,2005,2015,153,153,14.8,14.4,17.18,21.71,0,NV,0,00 45 55.39,-73 58 39.6,00 45 55.39,-73 58 39.6,1945251942194388960,4057922030255748676
00460+5543,STI1426,0,1911,2015,327,331,12.7,12.0,10.93,12.1,+54  146,0,0,00 45 57.43,+55 43 17.8,00 45 57.43,+55 43 17.8,1614070679600690018,-1267683547730178358
00460+5228,NSN 509,0,2015,2016,50,50,1.5,1.5,15.28,15.42,0,T,0,00 45 57.08,+52 28 23.4,00 45 57.08,+52 28 23.4,-5029943027378807480,-922949089349842672
00460+3626,HJ  627,0,1827,2015,165,167,8.0,6.7,11.08,11.9,0,N,0,00 46 01.01,+36 25 55.3,00 46 01.01,+36 25 55.3,3802377389795329991,-5491751439777479084
00460+2437,POU  62,0,1898,2016,317,320,4.2,4.2,13.3,13.4,0,0,0,00 46 00.85,+24 36 42.1,00 46 00.85,+24 36 42.1,4127890856382274440,-2560697981478042346
00460+0019,WAA  12,0,1954,2016,312,312,12.5,12.4,19.2,19.9,0,V,0,00 45 59.63,+00 18 35.4,00 45 59.63,+00 18 35.4,-5022960026959195436,7814514602494200834
00460-0030,WAA  11,0,1987,2016,69,67,8.4,8.2,18.7,20.2,0,0,0,00 45 58.45,-00 29 39.2,00 45 58.45,-00 29 39.2,-5569379310805626601,-6812121689031716377
00460-1639,RST2251,0,1935,2016,20,23,6.1,6.4,7.32,14.5,-17  134,0,0,00 45 59.20,-16 39 09.4,00 45 59.20,-16 39 09.4,-4890516448818224283,1050554364322645050
00460-3018,LDS2152,0,1955,2016,256,258,4.5,4.0,13.8,14.1,0,0,0,00 46 00.01,-30 17 00.7,00 46 00.01,-30 17 00.7,6451821234632097920,-3662020583440644898
00460-3043,HDS 100,AB,1991,2022,351,222,0.1,0.1,8.3,9.0,-31  282,OW,0,00 45 57.30,-30 42 33.4,00 45 57.30,-30 42 33.4,-6994861458034470529,-5882013398011986775
00460-3224,WIS  16,0,2000,2016,123,123,861.1,860.8,16.6,19.2,0,V,0,00 45 58.76,-32 24 23.9,00 45 58.76,-32 24 23.9,2854439664927885232,6101515004190566721
00460-7108,OGL  78,0,1998,2015,132,132,166.6,166.6,13.63,20.64,0,NV,0,00 46 03.95,-71 07 33.5,00 46 03.95,-71 07 33.5,-7866244339471506384,160737869465383774
00461+4608,SMA   8,0,1921,2015,267,303,7.1,9.9,10.5,12.0,0,0,0,00 46 12.95,+46 06 46.2,00 46 12.95,+46 06 46.2,3423358544241012265,-2103765378532754760
00461+4049,TOK 647,0,1998,2016,236,236,27.7,27.8,7.57,16.93,+40  158,0,0,00 46 03.23,+40 48 32.0,00 46 03.23,+40 48 32.0,-988281416336920720,4451553181401396345
00461+3731,ALI 253,0,1932,2020,306,306,7.1,7.0,12.07,13.1,0,0,0,00 46 04.93,+37 30 42.7,00 46 04.93,+37 30 42.7,8808297291101083568,2181800658348921611
00461-0539,LDS3199,0,1960,2016,303,305,14.0,14.4,9.18,17.45,-06  131,N,0,00 46 07.75,-05 38 33.3,00 46 07.75,-05 38 33.3,-1214999672866050867,2879126763173921637
00461-2141,UC  436,0,1998,2015,200,200,42.9,43.0,14.23,16.11,0,V,0,00 46 07.35,-21 40 56.1,00 46 07.35,-21 40 56.1,6391034909857650049,7077546373048190679
00461-3317,HJ 3396,0,1835,2016,217,220,2.0,4.1,10.36,11.09,-33  288,0,0,00 46 08.11,-33 17 03.4,00 46 08.11,-33 17 03.4,-57744085328617965,-9094369918452000580
00461-3520,GKM9013,AB,2016,2023,145,148,1.0,1.0,11.3,11.3,0,V,0,00 46 03.33,-35 20 17.6,00 46 03.33,-35 20 17.6,-3449385464066728223,2488382663476451433
00462+4820,KPP2489,0,1954,2016,162,162,22.2,22.3,13.08,13.06,0,V,0,00 46 12.76,+48 19 45.9,00 46 12.76,+48 19 45.9,-7943793602840516087,-3876484736835147578
00462+3421,UC  437,0,1997,2015,241,241,21.3,20.3,10.3,15.8,0,V R,0,00 46 13.99,+34 20 43.7,00 46 13.99,+34 20 43.7,-996715676170469736,1982699271647241896
00462+1534,HEI  93,0,1980,1994,93,109,0.2,0.2,12.1,12.4,+14  109,0,0,00 46 14.56,+15 34 13.2,00 46 14.56,+15 34 13.2,-1605285365280080919,3776199487548803479
00462-0514,J  1438,0,1892,2016,345,349,5.5,5.6,11.9,12.1,-06  132,V,0,00 46 12.60,-05 14 17.1,00 46 12.60,-05 14 17.1,-5403933717436385339,4853686932894745231
00462-2214,RST4155,0,1940,2022,344,233,0.2,0.2,9.76,10.03,-22  248,NO,0,00 46 11.05,-22 14 29.3,00 46 11.05,-22 14 29.3,-2112867701605780039,1042435248472267241
00462-2231,KPP2671,AB,1998,2015,21,21,26.8,26.7,6.94,14.34,0,TW,0,00 46 11.76,-22 31 19.6,00 46 11.76,-22 31 19.6,1733042558476322756,4888527760397526087
00462-4811,TDS1604,0,1991,1991,66,66,0.5,0.5,11.35,11.57,-48  180,X,0,00 46 09.03,-48 10 42.1,00 46 09.03,-48 10 42.1,-5042350073668023606,7408754894292453019
00462-7250,OGL  79,0,2005,2016,211,212,1.6,1.6,15.8,16.31,0,NV,0,00 46 12.70,-72 50 25.7,00 46 12.70,-72 50 25.7,5858252431183216330,-8424478663217289855
00463+6517,HJ 1052,0,1828,2015,290,293,9.0,12.8,11.29,11.71,0,N,0,00 46 21.55,+65 16 28.3,00 46 21.55,+65 16 28.3,-1835840397151886192,-8208397630915264442
00463+4715,COU2002,0,1982,2012,280,272,0.2,0.2,10.6,10.8,+46  162,0,0,00 46 14.77,+47 13 12.4,00 46 14.77,+47 13 12.4,8904076610766021124,-7276787018468450200
00463+4324,BU  866,AB,1880,2015,68,79,1.3,1.5,10.39,10.57,+42  166,0,0,00 46 18.57,+43 24 15.2,00 46 18.57,+43 24 15.2,1634378173148438691,-5470168264478256376
00463+4324,FOX 113,AC,1920,2015,17,17,38.4,38.3,10.39,12.67,0,0,0,00 46 18.57,+43 24 15.2,00 46 18.57,+43 24 15.2,-8206534943612873515,-7257715665379795437
00463+2329,POU  63,0,1898,2015,109,108,9.4,8.4,11.4,12.0,0,0,0,00 46 20.38,+23 28 59.9,00 46 20.38,+23 28 59.9,2959359704671136038,-1182666649132341927
00463+1815,KPP3135,0,2009,2015,272,272,5.2,5.2,11.5,18.0,0,T,0,00 46 17.78,+18 14 41.0,00 46 17.78,+18 14 41.0,-3100946732333600193,-7746586101498232746
00463+1011,HEI 425,0,1987,2016,72,71,3.2,3.4,10.6,10.7,0,0,0,00 46 19.63,+10 14 09.7,00 46 19.63,+10 14 09.7,3210111535635215351,4323801411593887915
00463-0431,RST4156,0,1939,2016,311,316,1.1,1.2,10.8,11.3,-05  122,0,0,00 46 17.88,-04 30 40.4,00 46 17.88,-04 30 40.4,2102874191680892090,3561409938469132501
00463-0537,CVR 346,0,1998,2016,38,38,21.2,21.2,18.5,18.6,0,V R,0,00 46 14.84,-05 37 42.5,00 46 14.84,-05 37 42.5,-1939731799904006024,-6466921029201078921
00463-0634,HDS 101,0,1991,2023,11,17,0.1,0.2,8.93,10.27,-07  117,NO,0,00 46 16.11,-06 33 58.4,00 46 16.11,-06 33 58.4,-162216429941935892,-4491871659637513770
00463-4403,B    11,0,1925,2016,33,33,1.9,1.9,10.3,11.88,-44  200,0,0,00 46 18.07,-44 02 58.3,00 46 18.07,-44 02 58.3,8996739068731668033,-2438940877521232205
00464+7034,ALD   9,0,1897,2016,21,25,3.4,4.8,10.16,13.2,0,0,0,00 46 13.08,+70 34 48.5,00 46 13.08,+70 34 48.5,-6550646733000191575,-9208266733199467863
00464+3243,COU 748,0,1972,2016,180,182,1.0,1.1,10.48,12.5,+31  112,0,0,00 46 21.21,+32 43 11.1,00 46 21.21,+32 43 11.1,-6501202688146635779,7095317561940270773
00464+3057,STFA  1,AB,1777,2018,62,47,46.0,47.8,7.25,7.43,+30  113,NL Y,0,00 46 24.34,+30 56 33.5,00 46 24.34,+30 56 33.5,-6471498574972668211,-6283304578513785338
00464+3057,FYM 207,AC,2009,2015,77,74,12.5,12.5,7.25,13.8,0,N,0,00 46 24.34,+30 56 33.5,00 46 24.34,+30 56 33.5,-4843106590548584329,660659365845204721
00464+3057,FYM 207,BD,2001,2016,310,313,12.1,12.2,7.43,16.0,0,NS,0,00 46 27.03,+30 57 05.6,00 46 27.03,+30 57 05.6,1853306937132986755,-4073200602134878888
00464+2334,POU  64,0,1891,2015,99,102,18.1,16.9,12.12,12.7,0,0,0,00 46 22.04,+23 33 50.6,00 46 22.04,+23 33 50.6,5671860352689201038,-5368319677220006554
00464+0721,SLW  42,0,2000,2016,269,269,136.1,136.1,18.4,18.5,0,T,0,00 46 21.16,+07 20 39.3,00 46 21.16,+07 20 39.3,3678986159559171348,-8054861185306091549
00464-1419,LDS5295,0,1960,2015,110,111,29.0,29.9,16.9,17.8,0,0,0,00 46 25.39,-14 20 30.8,00 46 25.39,-14 20 30.8,450847095523891627,-549152463104491707
00464-6328,TOI9001,0,2019,2019,44,44,0.5,0.5,11.4,14.5,0,0,0,00 46 22.91,-63 28 23.0,00 46 22.91,-63 28 23.0,-3831053848551102373,-2793757466742205927
00464-7332,OGL  80,0,1998,2015,218,219,28.9,29.5,16.77,18.76,0,NV R,0,00 46 25.07,-73 32 22.3,00 46 25.07,-73 32 22.3,9013623393211685749,3846988086913611133
00465+6357,TDS1605,0,1991,2016,127,125,2.0,1.7,11.96,12.36,0,0,0,00 46 31.98,+63 57 06.3,00 46 31.98,+63 57 06.3,5920782222497692931,4359838947593082600
00465+5731,MLR 651,0,1982,2016,38,46,0.6,1.0,9.5,11.8,+56  125,0,0,00 46 31.16,+57 31 43.2,00 46 31.16,+57 31 43.2,3811441750027797899,2584581430837469755
00465+4539,SMA   9,0,1921,2015,103,102,12.3,12.6,11.0,12.0,0,0,0,00 46 32.09,+45 39 18.7,00 46 32.09,+45 39 18.7,-174433921832749655,-3308618726826985578
00465+3122,ES 2363,0,1929,2015,30,32,2.9,2.8,11.3,11.4,+30  115,0,0,00 46 32.92,+31 21 37.9,00 46 32.92,+31 21 37.9,-838117692397514300,5368364159993678243
00465+1558,HEI  19,0,1978,2016,240,244,0.5,0.7,11.01,11.06,+15  113,0,0,00 46 32.87,+15 57 31.8,00 46 32.87,+15 57 31.8,-6063343925829156369,-1510743696913692327
00465+0044,LDS5296,0,1960,2015,274,282,199.0,200.5,12.9,16.82,0,0,0,00 46 36.98,+00 43 29.7,00 46 36.98,+00 43 29.7,7433285171244065851,1904245182434054658
00465-0131,RST4157,0,1939,2020,95,80,0.3,0.1,10.0,10.0,-02  104,O,0,00 46 31.18,-01 30 31.3,00 46 31.18,-01 30 31.3,-4759513884804521864,7358283793356634090
00465-2354,SKF1357,0,1999,2016,145,145,5.0,5.1,15.4,18.0,0,V,0,00 46 29.93,-23 53 33.3,00 46 29.93,-23 53 33.3,-1572192315164618964,6620696203444429871
00465-2833,SKF1264,0,1998,2016,250,250,6.5,6.6,9.23,14.3,-29  219,V,0,00 46 31.09,-28 33 13.6,00 46 31.09,-28 33 13.6,-1756740479238511326,-721322692870920036
00465-5004,TDS1606,0,1991,2016,0,4,0.5,0.5,10.91,11.48,-50  111,0,0,00 46 28.26,-50 03 37.2,00 46 28.26,-50 03 37.2,6547248040699271914,-1570075265563855914
00466+6451,WIS  17,0,1999,2016,239,239,936.5,936.3,11.99,16.69,0,S,0,00 46 36.15,+64 50 36.9,00 46 36.15,+64 50 36.9,2308036912424359793,-4319522894669373465
00466+6131,ES 1867,AB,1903,2019,270,274,7.6,6.7,9.33,11.28,+60  100,V,0,00 46 36.08,+61 31 19.8,00 46 36.08,+61 31 19.8,8440295301878821556,-1516497310182549653
00466+6131,ES 1867,AC,1900,2015,299,299,61.1,73.6,9.33,9.71,+60   99,L U,0,00 46 36.08,+61 31 19.8,00 46 36.08,+61 31 19.8,-8598492591548939244,-3699120018013156179
00466+6131,ES 1867,BC,1968,2015,302,302,62.7,66.1,11.28,9.71,0,0,0,00 46 35.16,+61 31 20.1,00 46 35.16,+61 31 20.1,4332626677275390028,-7918977459124549687
00466+6006,TDS1607,0,2016,2016,228,228,2.2,2.2,11.3,19.5,0,0,0,00 46 37.90,+60 06 12.4,00 46 37.90,+60 06 12.4,-1844215048742725371,-3923461080019214561
00466+4129,SKF 185,0,1998,2015,114,114,4.0,3.9,15.0,15.0,0,0,0,00 46 37.49,+41 29 05.3,00 46 37.49,+41 29 05.3,-2670991575667220079,8048027300307148482
00466+2013,A  2206,0,1910,2016,293,294,4.4,4.6,8.73,11.94,+19  121,0,0,00 46 37.33,+20 12 45.6,00 46 37.33,+20 12 45.6,-8991658628348867137,-2100393151566873868
00466-0207,A  2601,0,1913,2019,330,277,0.2,0.2,9.7,9.9,-02  105,0,0,00 46 37.91,-02 07 20.0,00 46 37.91,-02 07 20.0,6719836846243160439,-4588248410463806392
00466-2242,CBL 204,0,1994,2016,291,291,36.1,36.1,13.08,14.42,0,V,0,00 46 36.93,-22 41 52.2,00 46 36.93,-22 41 52.2,-732329599011605221,5370463594308353290
00466-5406,HJ 3397,0,1834,2016,160,176,10.0,12.0,7.85,14.2,-54  174,0,0,00 46 38.32,-54 06 05.9,00 46 38.32,-54 06 05.9,-8980585482223462742,3434380028472172403
00466-7334,OGL  81,0,2005,2005,343,343,1.8,1.8,15.74,16.51,0,NV,0,00 46 39.25,-73 34 16.0,00 46 39.25,-73 34 16.0,-8991632271187970217,3161121233640222703
00467+3945,COU1205,0,1975,2016,96,93,0.8,0.9,11.2,11.8,+38  109,0,0,00 46 41.03,+39 44 47.3,00 46 41.03,+39 44 47.3,355466688326931312,-6186762718881004504
00467+3514,CRB  34,0,1997,2016,146,146,29.7,29.7,15.2,17.7,0,V,0,00 46 43.74,+35 13 50.0,00 46 43.74,+35 13 50.0,115104391326622727,4309916749026588998
00467+1335,BPM  18,0,1996,2015,68,68,115.8,115.6,14.97,15.35,0,NV,0,00 46 44.94,+13 35 27.8,00 46 44.94,+13 35 27.8,8521633239396996124,-542542428454557913
00467-0426,LSC  10,"Aa,Ab",2011,2023,159,303,0.0,0.1,9.3,10.6,0,NO,0,00 46 40.53,-04 25 37.4,00 46 40.53,-04 25 37.4,-7344258114796402689,4291481162353045408
00467-0426,LDS9100,AB,1960,2015,44,39,64.0,66.8,9.05,15.1,-05  124,N,0,00 46 40.53,-04 25 37.4,00 46 40.53,-04 25 37.4,424502677924597756,-67165929407153225
