toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec,framework_id
5516.01,155.838203,13.472271,857.001,155.838203,13.472271,1881942633535046083
5517.01,148.617274,24.302831,1016.76,148.617274,24.302831,8006074888066814437
5518.01,124.152799,16.392612,379.6726,124.152799,16.392612,-6359291278118241665
5519.01,167.727736,-3.242816,37.4763,167.727736,-3.242816,2945597422467226787
552.01,60.949392,-25.408921,194.964,60.949392,-25.408921,7452613163452134589
5520.01,157.935686,0.937278,77.5586,157.935686,0.937278,-6706970419159915355
5520.02,157.935686,0.937278,77.5586,157.935686,0.937278,9187238168433749664
5521.01,176.481442,11.37083,137.592,176.481442,11.37083,-2209515319353984409
5522.01,126.388216,10.170581,571.447,126.388216,10.170581,-2167464600068295869
5523.01,169.117028,-3.975441,182.536,169.117028,-3.975441,-453146713768055140
5523.02,169.117028,-3.975441,182.536,169.117028,-3.975441,5271371152914320069
5524.01,156.405499,2.513883,77.6888,156.405499,2.513883,-5858842506696753405
5525.01,57.875185,9.727861,42.753,57.875185,9.727861,2319980986848483176
5526.01,183.023659,-12.684409,106.204,183.023659,-12.684409,-2456114098141514244
5527.01,62.853108,10.277208,144.866,62.853108,10.277208,-1218240633988316336
5644.01,210.119238,55.31559,256.116,210.119238,55.31559,1421489612632935656
5645.01,177.21251,35.547508,473.18,177.21251,35.547508,-4294156589451495674
5646.01,198.447139,5.702132,429.221,198.447139,5.702132,5334916121840199722
5647.01,225.544641,31.967349,415.29,225.544641,31.967349,-5014946143166376815
5648.01,211.009596,38.620245,163.236,211.009596,38.620245,-1738040238283223258
5649.01,225.080178,39.451312,649.889,225.080178,39.451312,1930933343428927026
565.01,130.581439,-17.189424,988.801,130.581439,-17.189424,3501333924173018427
5650.01,270.216545,56.686006,568.466,270.216545,56.686006,-9054583652337523483
5651.01,298.466694,60.069171,817.484,298.466694,60.069171,-8135661701668699239
5652.01,268.987787,57.305702,1038.26,268.987787,57.305702,-2968423016421952674
5653.01,278.389882,57.860514,593.733,278.389882,57.860514,-7341396219419337108
5654.01,230.922864,37.486639,253.021,230.922864,37.486639,-5453084346447713174
5655.01,229.259572,61.008601,71.811,229.259572,61.008601,979525355949506330
5656.01,209.661841,14.12958,302.304,209.661841,14.12958,-4303336836662493515
5657.01,258.837055,76.468988,292.429,258.837055,76.468988,6067626739113841714
5658.01,210.77521,-1.480284,295.008,210.77521,-1.480284,3271776970006431910
5659.01,246.315511,57.562413,803.472,246.315511,57.562413,-5763991085914349259
566.01,131.086145,-28.07677,83.5896,131.086145,-28.07677,-8266676053088664631
5812.02,327.570011,4.194573,194.333,327.570011,4.194573,-3365609788437520635
5813.01,302.885118,31.637672,121.745,302.885118,31.637672,-3736068461011168892
5814.01,304.973328,33.00991,104.955,304.973328,33.00991,7225004302432551749
5815.01,313.687293,9.179069,568.42,313.687293,9.179069,3414403839991705659
5816.01,307.215708,42.224014,566.807,307.215708,42.224014,-2563147812829948097
5817.01,322.377799,21.474527,80.7542,322.377799,21.474527,1969482514493498022
5818.01,315.90549,11.989367,738.519,315.90549,11.989367,2781205315067789697
5819.01,326.452999,23.560485,188.762,326.452999,23.560485,5355590081589014558
582.01,127.128062,-28.359254,900.651,127.128062,-28.359254,7116224571716950784
5820.01,315.531949,7.056279,466.433,315.531949,7.056279,2269295136022707927
5821.01,317.551526,10.738897,182.273,317.551526,10.738897,7146800129916037854
5822.01,327.665695,10.462939,523.337,327.665695,10.462939,-6095925338048042561
5823.01,315.025966,-5.094857,49.9605,315.025966,-5.094857,8375846527388167727
5824.01,296.393195,45.568533,1257.16,296.393195,45.568533,-1970865661097722558
5825.01,324.697165,-0.046455,182.264,324.697165,-0.046455,6995953382059576544
5826.01,298.181417,-14.356986,774.122,298.181417,-14.356986,-8835972188110161283
5827.01,291.908234,23.273823,614.225,291.908234,23.273823,1138428188328219066
5528.01,133.855734,10.469218,101.632,133.855734,10.469218,2621070444261643537
5529.01,126.464358,10.246577,203.896,126.464358,10.246577,-1510455889367822915
553.01,73.261286,-45.540405,108.159,73.261286,-45.540405,-6021078334999975725
553.02,73.261286,-45.540405,108.159,73.261286,-45.540405,-4413353603241947615
553.03,73.261286,-45.540405,108.159,73.261286,-45.540405,2258098574081776886
5530.01,6.489351,-5.697646,60.8241,6.489351,-5.697646,-1803172104561071996
5531.01,148.472166,19.594377,80.6404,148.472166,19.594377,7417382321058462405
5532.01,41.380404,5.150733,90.9985,41.380404,5.150733,-9084371608092135057
5532.02,41.380404,5.150733,90.9985,41.380404,5.150733,-2177002048009217201
5533.01,102.487722,14.974761,516.56,102.487722,14.974761,4957987681752967037
5534.01,182.751404,-9.765239,152.509,182.751404,-9.765239,3287745511954491120
5535.01,78.339119,16.414199,1314.53,78.339119,16.414199,-7216519692470479247
5536.01,67.324162,26.163578,463.124,67.324162,26.163578,-3258190143019443007
5537.01,67.116707,21.56849,370.57,67.116707,21.56849,5595998789589195875
5538.01,138.952916,15.137683,310.197,138.952916,15.137683,298678305564122191
5539.01,128.073179,22.005792,123.647,128.073179,22.005792,-5190544269163688638
5660.01,221.248769,18.50919,622.41,221.248769,18.50919,2692271152062055678
5661.01,222.368583,20.615336,414.658,222.368583,20.615336,-7446940976796313209
5662.01,191.085171,5.688498,88.7485,191.085171,5.688498,6497565028842620099
5663.01,243.86183,64.588731,383.712,243.86183,64.588731,5415980488122441820
5664.01,220.35381,28.19514,701.942,220.35381,28.19514,6008540370526200031
5665.01,250.000454,53.791364,1443.94,250.000454,53.791364,-1811110525695140042
5666.01,288.295108,76.122823,777.763,288.295108,76.122823,2131973673409108945
5667.01,222.872412,40.035955,390.189,222.872412,40.035955,4659050268903321430
5668.01,201.087989,28.567707,295.293,201.087989,28.567707,8619001163436798753
5669.01,243.934903,48.32326,700.55,243.934903,48.32326,-7696411101486363158
567.01,131.58039,-8.026985,386.346,131.58039,-8.026985,-2110098370243579818
5670.01,141.823519,-50.356655,347.621,141.823519,-50.356655,2893972116575116839
5671.01,211.00922,38.618331,167.245,211.00922,38.618331,53634185036475933
5672.01,222.767322,5.947363,199.173,222.767322,5.947363,-4404923368690970587
5673.01,223.819979,-2.057687,398.276,223.819979,-2.057687,-5630618900228440361
5674.01,221.943887,1.065023,392.791,221.943887,1.065023,2452259084687993245
5675.01,217.326648,-3.444499,213.982,217.326648,-3.444499,9071355554084625983
5676.01,222.210077,22.152614,100.848,222.210077,22.152614,3043500786947976517
5798.01,306.123908,16.762146,364.813,306.123908,16.762146,-2664765346233196818
5799.01,301.630179,15.989142,27.8123,301.630179,15.989142,2343505073306002235
580.01,123.108274,-46.10914,346.494,123.108274,-46.10914,-3250533597830481299
5800.01,305.065546,-7.411924,42.9052,305.065546,-7.411924,-8876638692369785068
5801.01,303.1668,-2.144437,49.7876,303.1668,-2.144437,-6374477491651003465
5802.01,304.207992,3.293949,398.505,304.207992,3.293949,5534722683258445109
5803.01,327.24875,6.278178,84.0126,327.24875,6.278178,-3137822900481615290
5804.01,330.671188,11.991029,263.608,330.671188,11.991029,-9034437657709991677
5805.01,302.40861,34.572718,195.711,302.40861,34.572718,-1236027132487709574
5806.01,329.101803,20.677981,119.199,329.101803,20.677981,-233487197841208672
5807.01,308.567224,43.36069,72.9611,308.567224,43.36069,1983674360126966062
5808.01,315.608921,10.610466,79.953,315.608921,10.610466,-5204393066763361051
5809.01,314.549077,40.192264,0.0,314.549077,40.192264,4206126608649101320
581.01,130.261455,-41.442796,434.207,130.261455,-41.442796,-2530795031664233240
5810.01,324.598984,23.118991,320.387,324.598984,23.118991,6578640487698874875
5811.01,310.911906,19.727938,169.494,310.911906,19.727938,1599906081689683365
5812.01,327.570011,4.194573,194.333,327.570011,4.194573,-8564182733398034982
554.01,60.748336,9.207768,45.6181,60.748336,9.207768,742562234554485823
554.02,60.748336,9.207768,45.6181,60.748336,9.207768,1616209730359895255
5540.01,117.737465,67.043203,242.868,117.737465,67.043203,-572874417141522761
5541.01,80.729774,-53.765798,378.277,80.729774,-53.765798,-5461586566599035453
5542.01,302.798423,-61.135466,348.849,302.798423,-61.135466,260085411546451330
5543.01,66.142172,23.270782,125.194,66.142172,23.270782,-8577141642959734594
5544.01,74.700815,18.16905,113.205,74.700815,18.16905,461272289620404722
5545.01,169.21486,3.363892,592.204,169.21486,3.363892,3569310785186047388
5546.01,71.4759,24.113784,924.313,71.4759,24.113784,-3786054892368068648
5547.01,117.591236,22.281552,193.901,117.591236,22.281552,-5450152002526805092
5548.01,143.919696,16.097471,134.736,143.919696,16.097471,-4712231260876799793
5549.01,80.8597,23.133528,208.148,80.8597,23.133528,5085150096910976335
555.01,70.339767,-32.320417,385.689,70.339767,-32.320417,-7098657681321855374
5550.01,128.926789,20.373489,139.794,128.926789,20.373489,-1501103725501928972
5551.01,87.125618,18.179528,99.7999,87.125618,18.179528,-4690637268150155457
5552.01,82.384951,33.246886,287.606,82.384951,33.246886,7678958942322922017
5677.01,216.43439,-3.002761,137.2,216.43439,-3.002761,3943674189630369417
5678.01,47.384187,-34.198481,165.393,47.384187,-34.198481,-146912435954617511
5679.01,293.389753,-45.891635,420.716,293.389753,-45.891635,5254383988713130656
568.01,135.340486,-28.324589,305.676,135.340486,-28.324589,-5847483587009309937
5680.01,221.058269,5.605373,306.779,221.058269,5.605373,8497155787581331136
5681.01,244.780658,55.925243,336.074,244.780658,55.925243,-4170614904556234060
5682.01,243.316278,34.332049,974.602,243.316278,34.332049,565930667605644962
5683.01,231.508334,44.824639,0.0,231.508334,44.824639,-8946445729240194480
5684.01,233.688677,-9.344444,340.9,233.688677,-9.344444,-8518388331386535429
5685.01,227.215497,2.343286,322.114,227.215497,2.343286,-5373490216791369577
5686.01,247.460912,37.69456,394.427,247.460912,37.69456,8271380731946266012
5687.01,228.974876,10.461265,153.891,228.974876,10.461265,6858811803768356481
5688.01,266.9231,47.705049,226.318,266.9231,47.705049,9100626113084013218
5689.01,241.316382,7.395593,591.975,241.316382,7.395593,5388031491884110405
569.01,115.102779,-42.154663,156.226,115.102779,-42.154663,-3950269532847276423
5690.01,253.33734,44.109543,968.283,253.33734,44.109543,-3451599754071243519
5691.01,244.846831,32.16612,483.682,244.846831,32.16612,-7290871484450656100
5692.01,232.046386,-10.555269,306.397,232.046386,-10.555269,-2591172079226384231
5693.01,236.518383,4.691983,0.0,236.518383,4.691983,-5580904281507816926
5828.01,293.193881,25.086499,264.73,293.193881,25.086499,6524706784329372160
5829.01,304.706801,23.314311,418.945,304.706801,23.314311,-4382017957130794506
583.01,118.476378,-39.992999,354.432,118.476378,-39.992999,-225685000921856999
5830.01,282.101495,15.49419,487.216,282.101495,15.49419,1300985829822529996
5831.01,285.940869,-0.427822,324.532,285.940869,-0.427822,3313372612148405274
5832.01,300.997003,21.216507,675.49,300.997003,21.216507,889541728743396408
5833.01,293.921021,3.847794,509.036,293.921021,3.847794,8549194454773387269
5834.01,294.34447,6.680285,178.827,294.34447,6.680285,7468959377045209628
5835.01,280.858907,21.869776,407.252,280.858907,21.869776,6105322443147552531
5836.01,289.449596,19.148045,145.911,289.449596,19.148045,-2219651963640762217
5837.01,287.099114,17.113422,614.974,287.099114,17.113422,6037528378968416343
5838.01,284.84062,9.130169,218.118,284.84062,9.130169,-5389443905274844356
5839.01,286.031721,17.003203,730.258,286.031721,17.003203,8906619147813514322
584.01,137.518351,-43.924957,436.431,137.518351,-43.924957,-3906026976427611109
5840.01,280.308395,31.540811,1176.96,280.308395,31.540811,-1833060109758449029
5841.01,285.246468,22.49894,500.44,285.246468,22.49894,-6748335066595810585
5842.01,276.085381,34.552392,460.272,276.085381,34.552392,-541553241306558713
5843.01,276.61571,30.393617,680.835,276.61571,30.393617,-1979772429253133062
5844.01,276.359302,47.169164,465.656,276.359302,47.169164,5442163464049025465
5553.01,43.002147,15.055665,103.347,43.002147,15.055665,1825019524980970430
5554.01,104.74387,28.715768,39.4478,104.74387,28.715768,6745338225832781651
5555.01,172.560141,7.587832,38.0266,172.560141,7.587832,6808056909898043798
5556.01,140.339084,14.367869,109.86,140.339084,14.367869,-6962953174124949351
5557.01,137.201544,11.86225,21.8182,137.201544,11.86225,4201387921904704092
5558.01,125.986485,22.663226,105.58,125.986485,22.663226,309735908172033028
5559.01,67.82053,19.83169,144.202,67.82053,19.83169,1698827014684538835
556.01,57.225546,13.483139,146.905,57.225546,13.483139,-7575413011867165763
5560.01,132.652502,19.091311,408.274,132.652502,19.091311,-954054729525657377
5561.01,136.200047,13.795446,272.64,136.200047,13.795446,3647070741731173345
5562.01,65.469614,21.353263,72.7998,65.469614,21.353263,-147654871498930444
5563.01,146.810895,24.541806,185.26,146.810895,24.541806,-3908879483097498436
5564.01,80.947217,35.417549,251.487,80.947217,35.417549,3392874435602289586
5564.02,80.947217,35.417549,251.487,80.947217,35.417549,195319294241932701
5565.01,131.227011,45.466192,676.655,131.227011,45.466192,-3226487725852682782
5566.01,123.355106,62.287571,748.345,123.355106,62.287571,-4788210019025304256
5694.01,216.830952,-7.547545,276.652,216.830952,-7.547545,660234460863225687
5695.01,242.15447,19.253248,100.029,242.15447,19.253248,-6344211636905442053
5696.01,161.156925,6.333475,66.4522,161.156925,6.333475,-8257421501702176
5696.02,161.156925,6.333475,66.4522,161.156925,6.333475,-473540557959014144
5696.03,161.156925,6.333475,66.4522,161.156925,6.333475,4500870237486539780
5697.01,53.907151,10.842913,150.233,53.907151,10.842913,-302375536572123575
5698.01,307.558008,79.667473,301.644,307.558008,79.667473,-9027750277346487128
5699.01,251.226157,31.21077,304.745,251.226157,31.21077,-264267646468025345
570.01,136.955524,-51.867213,193.468,136.955524,-51.867213,-8586539999518865508
5700.01,273.51971,39.333582,121.957,273.51971,39.333582,2009442465415825215
5701.01,252.691066,40.317443,195.785,252.691066,40.317443,6080905449032310772
5702.01,255.456895,14.707465,222.812,255.456895,14.707465,3622229940620977667
5703.01,29.198406,65.770236,146.959,29.198406,65.770236,-1838650696554319264
5704.01,169.824869,44.989078,89.637,169.824869,44.989078,4444459590328532078
5705.01,227.785718,55.934769,128.329,227.785718,55.934769,-3381937935966107407
5706.01,226.735266,57.495691,120.483,226.735266,57.495691,-2472751269941785951
5707.01,118.70305,77.299495,108.095,118.70305,77.299495,6948395163140613914
4843.01,126.694615,-27.024954,846.607,126.694615,-27.024954,2419247561883420523
4844.01,119.174735,-42.963073,686.445,119.174735,-42.963073,-2721475391559810417
4845.01,153.910453,-9.324686,850.137,153.910453,-9.324686,2477729283038377456
4846.01,120.497337,-35.061315,282.469,120.497337,-35.061315,-3525761061300990334
4847.01,132.809802,-31.914744,0.0,132.809802,-31.914744,-7028505662731723939
4848.01,122.493817,-37.073013,1097.3,122.493817,-37.073013,-3142448831811922420
4849.01,119.771898,-37.900646,483.182,119.771898,-37.900646,5545245035128795669
485.01,83.622986,-4.415044,282.205,83.622986,-4.415044,8597304292664505664
4850.01,150.189168,-14.834691,643.481,150.189168,-14.834691,-5149290584200729263
4851.01,112.229289,-44.139772,125.772,112.229289,-44.139772,1074025676982295878
4852.01,137.795138,-42.518066,603.347,137.795138,-42.518066,3818291326437396399
4853.01,137.631803,-43.743559,428.288,137.631803,-43.743559,3015533913350723430
4854.01,151.906378,-31.768952,722.239,151.906378,-31.768952,908962689527686249
4855.01,145.691325,-39.786778,1198.79,145.691325,-39.786778,-5879804072367859899
4856.01,180.231429,-23.634554,119.474,180.231429,-23.634554,5307403656088221883
4857.01,149.242428,-43.384703,849.5,149.242428,-43.384703,-6152778417086034830
4858.01,109.880143,-55.728421,193.977,109.880143,-55.728421,373310509374820222
4859.01,171.798638,-36.070515,434.224,171.798638,-36.070515,7095889059157773068
4946.01,205.145274,-63.742301,664.284,205.145274,-63.742301,-7816314812947484405
4947.01,183.798729,-63.61391,607.38,183.798729,-63.61391,-7432552211199535847
4948.01,226.854216,-45.159596,608.062,226.854216,-45.159596,-6334746066683100072
4949.01,220.004623,-62.377726,718.588,220.004623,-62.377726,-2057472707266684348
495.01,107.600231,-39.09727,269.898,107.600231,-39.09727,1336083373967862185
4950.01,199.717658,-50.065379,776.949,199.717658,-50.065379,-7671626057562771487
4951.01,210.694695,-70.381177,585.603,210.694695,-70.381177,1623384107768677313
