PGC,RAJ2000,DEJ2000,OType,MType,logD25,logR25,PA,ANames
1680966,00 03 35.6,+23 04 23,G,,0.37,0.13,122.0,
245,00 03 35.6,-07 41 27,G,SBc,0.76,0.19,38.0,MCG-1-01-027
402164,00 03 35.6,-56 12 21,G,,0.35,0.09,154.0,
894778,00 03 35.6,-16 42 08,G,,0.46,0.06,5.0,
87698,00 03 35.6,-35 48 12,G,,0.62,0.16,58.0,
2118842,00 03 35.7,+38 08 16,G,,0.48,0.09,76.0,
231484,00 03 35.8,-78 56 34,G,,0.69,0.26,32.0,
246,00 03 35.8,+10 36 13,G,,0.83,0.0,,MCG2-01-016           NPM1G+10.0001
1199957,00 03 35.9,+01 36 13,G,,0.39,0.07,86.0,
406483,00 03 36.0,-55 44 07,G,,0.51,0.09,167.0,
698275,00 03 36.0,-31 59 51,G,,0.55,0.03,,
1111304,00 03 36.0,-01 44 33,G,,0.63,0.13,164.0,
945388,00 03 36.1,-12 56 36,G,,0.53,0.22,73.0,
238803,00 03 36.1,-76 48 07,G,,0.87,0.64,92.0,
1961680,00 03 36.1,+31 44 05,G,,0.56,0.19,164.0,
558322,00 03 36.1,-42 46 04,G,,0.37,0.08,124.0,
762697,00 03 36.2,-26 53 00,G,,0.5,0.22,60.0,
928946,00 03 36.3,-14 06 15,G,,0.4,0.19,101.0,
2218651,00 03 36.3,+43 21 00,G,,0.5,0.08,91.0,
125019,00 03 36.3,-44 51 27,G,,0.39,0.21,141.0,LCRSB000103.0-450809
1414947,00 03 36.4,+12 43 18,G,,0.5,0.16,144.0,
288369,00 03 36.6,-68 06 57,G,,0.48,0.13,50.0,
556784,00 03 36.6,-42 51 42,G,,0.4,0.08,168.0,
94919,00 03 36.6,-53 35 20,G,Sb,0.78,0.04,,
241519,00 03 36.7,-76 06 05,G,,0.39,0.07,136.0,
553117,00 03 36.7,-43 06 35,G,,0.45,0.28,81.0,
225387,00 03 36.7,-81 29 40,G,,0.67,0.23,128.0,
1453098,00 03 36.8,+14 14 32,G,,0.43,0.03,,
945854,00 03 36.8,-12 54 28,G,,0.58,0.44,84.0,
527633,00 03 37.0,-45 21 28,G,,0.47,0.36,149.0,
779010,00 03 37.1,-25 26 08,G,,0.49,0.26,168.0,
258684,00 03 37.1,-73 00 14,G,,0.58,0.42,101.0,
636265,00 03 37.2,-36 28 49,G,,0.42,0.22,109.0,
778734,00 03 37.2,-25 27 31,G,,0.57,0.19,122.0,
1014263,00 03 37.5,-07 42 41,G,,0.42,0.16,81.0,
390794,00 03 37.5,-57 22 22,G,,0.47,0.12,55.0,
558893,00 03 37.5,-42 43 57,G,,0.39,0.17,136.0,
823653,00 03 37.6,-21 47 29,G,,0.64,0.29,164.0,
292883,00 03 37.6,-67 40 36,G,,0.78,0.22,103.0,
2433389,00 03 37.6,+53 09 46,G,,0.53,0.24,152.0,
1024307,00 03 37.7,-07 06 30,G,,0.39,0.08,114.0,
252,00 03 37.7,+08 38 07,G,,0.88,0.37,114.0,CGCG408-17            NPM1G+08.0001
505291,00 03 37.8,-47 11 08,G,,0.34,0.05,43.0,
2460665,00 03 37.8,+54 07 49,G,,0.47,0.31,58.0,
251,00 03 37.9,+20 27 22,G,Sc,0.8,0.17,116.0,KUG0001+20101
789535,00 03 38.1,-24 28 46,G,,0.54,0.16,92.0,
1054030,00 03 38.3,-04 44 59,G,,0.55,0.32,53.0,
261,00 03 38.3,+51 46 41,GM,,0.92,0.14,83.0,MCG9-01-002           (VZw1)                NPM1G+51.0002
1445670,00 03 38.4,+13 58 21,G,,0.47,0.14,95.0,
809476,00 03 38.4,-22 44 50,G,,0.61,0.19,14.0,
935655,00 03 38.5,-13 36 30,G,,0.46,0.22,115.0,
2401479,00 03 38.7,+51 51 35,G,,0.51,0.19,107.0,
247,00 03 38.8,+11 29 53,G,,0.68,0.25,128.0,CGCG433-19            NPM1G+11.0001
124340,00 03 38.8,-41 56 09,G,,0.34,0.08,10.0,LCRSB000105.7-421251
360432,00 03 38.8,-60 47 34,G,,0.31,0.04,,
427129,00 03 38.8,-53 41 55,G,,0.42,0.21,53.0,
2294082,00 03 38.9,+47 11 58,G,,0.57,0.07,20.0,NPM1G+46.0001
865606,00 03 38.9,-18 38 27,G,,0.52,0.1,75.0,
598164,00 03 38.9,-39 26 34,G,,0.37,0.17,12.0,
1499251,00 03 38.9,+16 02 20,G,,0.39,0.15,148.0,
936643,00 03 38.9,-13 32 08,G,,0.74,0.58,159.0,
87699,00 03 39.0,-35 54 50,G,,0.69,0.09,56.0,
170484,00 03 39.0,-61 23 13,G,,0.78,0.46,34.0,
762355,00 03 39.3,-26 54 36,G,,0.48,0.3,119.0,
463133,00 03 39.5,-50 46 19,G,,0.34,0.09,5.0,
1692603,00 03 39.6,+23 43 46,G,,0.62,0.38,52.0,
900900,00 03 39.9,-16 13 27,G,,0.73,0.31,138.0,NPM1G-16.0002
1758519,00 03 39.9,+25 59 49,G,,0.47,0.32,111.0,
406057,00 03 40.0,-55 47 01,G,,0.37,0.19,8.0,
1270289,00 03 40.0,+04 35 01,G,,0.59,0.17,135.0,
2292854,00 03 40.0,+47 07 44,G,,0.37,0.17,131.0,
712776,00 03 40.1,-30 48 13,G,,0.59,0.34,152.0,
421047,00 03 40.2,-54 16 38,G,,0.38,0.11,176.0,
2271422,00 03 40.2,+45 51 05,G,,0.39,0.08,138.0,
212456,00 03 40.3,+04 14 16,G,,0.84,0.06,,
708091,00 03 40.3,-31 11 24,G,,0.37,0.16,156.0,
789624,00 03 40.4,-24 28 16,G,,0.45,0.12,38.0,
1219402,00 03 40.5,+02 12 16,G,,0.61,0.07,148.0,
2799437,00 03 40.5,-36 01 55,G,,,,,
369935,00 03 40.6,-59 37 52,G,,0.47,0.2,26.0,
643964,00 03 40.6,-35 50 30,G,,0.61,0.61,135.0,
1334775,00 03 40.6,+07 56 05,G,,0.67,0.26,61.0,
129167,00 03 40.6,-49 51 28,G,Sc,0.82,0.43,,
274590,00 03 40.8,-70 16 13,G,,0.57,0.18,71.0,
783491,00 03 40.9,-25 01 22,G,,0.51,0.24,178.0,
2052447,00 03 41.0,+34 39 00,G,,0.72,0.3,62.0,
2280320,00 03 41.0,+46 23 14,G,,0.54,0.22,50.0,
1205140,00 03 41.0,+01 45 55,G,,0.48,0.32,52.0,
276435,00 03 41.1,-69 54 43,G,,0.41,0.17,171.0,
831186,00 03 41.1,-21 12 46,G,,0.55,0.24,114.0,
1745515,00 03 41.2,+25 40 46,G,,0.38,0.11,159.0,
93848,00 03 41.3,+05 22 17,G,,0.72,0.05,151.0,
143245,00 03 41.3,-49 04 40,G,,,,,
166377,00 03 41.4,+70 36 45,G,Sc,0.73,0.21,87.0,IRAS00010+7019
825468,00 03 41.4,-21 39 18,G,,0.59,0.28,84.0,
2386682,00 03 41.5,+51 00 22,G,,0.46,0.07,92.0,
2059689,00 03 41.6,+35 07 08,G,,0.53,0.18,180.0,
901920,00 03 41.7,-16 08 32,G,,0.46,0.2,14.0,
1209274,00 03 41.8,+01 53 28,G,,0.46,0.12,45.0,
850373,00 03 41.8,-19 47 46,G,,0.6,0.34,179.0,
236907,00 03 41.9,-77 15 48,G,,0.57,0.52,44.0,
3088715,00 03 41.9,+34 00 45,G,,,,,NPM1G+33.0001
1926627,00 03 41.9,+30 59 16,G,,0.52,0.16,61.0,
490967,00 03 41.9,-48 07 33,G,,0.58,0.13,101.0,
782692,00 03 42.1,-25 05 55,G,,0.49,0.4,128.0,
492239,00 03 42.2,-48 01 47,G,,0.6,0.35,176.0,
551124,00 03 42.2,-43 14 55,G,,0.49,0.21,133.0,
1617911,00 03 42.2,+20 08 46,G,,0.41,0.03,,
2794871,00 03 42.3,-39 48 20,G,,,,,
413450,00 03 42.4,-55 01 45,G,,0.71,0.4,166.0,
746144,00 03 42.4,-28 04 35,G,,0.47,0.12,15.0,
488187,00 03 42.4,-48 21 38,G,,0.41,0.18,7.0,
1377873,00 03 42.5,+10 19 30,G,,0.43,0.18,92.0,
1737065,00 03 42.5,+25 27 10,G,,0.45,0.17,78.0,
254,00 03 42.8,+25 58 01,G,,0.64,0.13,19.0,IVZw5                 NPM1G+25.0001
632205,00 03 42.8,-36 49 20,G,,0.62,0.13,94.0,
2822031,00 03 42.9,-11 51 49,G,,,,,MRC0001-121
593987,00 03 42.9,-39 47 44,G,,0.48,0.11,80.0,
414626,00 03 42.9,-54 54 36,G,,0.36,0.14,32.0,
327787,00 03 42.9,-63 55 46,G,,0.61,0.11,66.0,
741866,00 03 43.1,-28 25 21,G,,0.55,0.07,113.0,
763605,00 03 43.1,-26 48 29,G,,0.36,0.14,12.0,
1200043,00 03 43.1,+01 36 20,G,,0.37,0.1,131.0,
255,00 03 43.1,+15 13 06,G,Sm,1.39,0.15,,UGC17                 MCG2-01-017           DDO222                [RC2]A0001+14
2441349,00 03 43.2,+53 26 51,G,,0.42,0.14,173.0,
868137,00 03 43.2,-18 26 22,G,,0.57,0.42,74.0,
496804,00 03 43.3,-47 43 19,G,,0.35,0.12,92.0,
1054925,00 03 43.4,-04 40 40,G,,0.38,0.07,84.0,
613160,00 03 43.4,-38 05 39,G,,0.6,0.5,88.0,
543168,00 03 43.4,-43 53 58,G,,0.35,0.11,141.0,
1997732,00 03 43.4,+32 27 17,G,,0.51,0.13,31.0,
256,00 03 43.5,-83 24 40,G,Sbc,0.91,0.52,163.0,ESO2-2
436185,00 03 43.6,-52 57 27,G,,0.42,0.27,75.0,
839659,00 03 43.7,-20 35 00,G,,0.42,0.1,116.0,
516040,00 03 43.7,-46 21 09,G,,0.45,0.25,3.0,
604309,00 03 43.7,-38 52 06,G,,0.43,0.22,120.0,
450891,00 03 43.8,-51 56 05,G,,0.54,0.12,157.0,
2765870,00 03 43.8,+75 01 28,G,,0.53,0.42,175.0,
143247,00 03 43.8,-19 01 28,G,,0.57,0.26,58.0,
1988348,00 03 43.9,+32 15 23,G,,0.57,0.16,135.0,
776183,00 03 43.9,-25 41 09,G,,0.34,0.07,168.0,
1001255,00 03 43.9,-08 37 42,G,,0.76,0.28,67.0,NPM1G-08.0001
868270,00 03 43.9,-18 25 42,G,,0.5,0.4,50.0,
732447,00 03 44.0,-29 10 31,G,,0.56,0.44,109.0,
257,00 03 44.0,+28 33 22,G,Sc,0.73,0.35,144.0,KUG0001+28201
1235170,00 03 44.1,+02 42 16,G,,0.48,0.04,,
1268820,00 03 44.2,+04 28 57,G,,0.82,0.12,122.0,
393027,00 03 44.2,-57 10 57,G,,0.58,0.4,22.0,
517067,00 03 44.2,-46 15 42,G,,0.31,0.06,90.0,
792327,00 03 44.2,-24 13 07,G,,0.32,0.07,120.0,
435142,00 03 44.2,-53 01 55,G,,0.74,0.41,46.0,
259,00 03 44.2,+16 11 13,G,,0.7,0.19,,CGCG456-27
977643,00 03 44.3,-10 28 55,G,,0.55,0.49,123.0,
1376458,00 03 44.3,+10 13 33,G,,0.33,0.07,104.0,
409667,00 03 44.3,-55 24 41,G,,0.49,0.06,55.0,
501082,00 03 44.5,-47 27 27,G,,0.4,0.2,174.0,
1893913,00 03 44.5,+30 11 32,G,,0.61,0.52,29.0,
1960532,00 03 44.5,+31 42 48,G,,0.58,0.25,113.0,
415306,00 03 44.6,-54 50 22,G,,0.52,0.31,173.0,
1812447,00 03 44.6,+27 35 10,G,,0.61,0.14,117.0,
676180,00 03 44.7,-33 27 08,G,,0.7,0.3,41.0,
107668,00 03 44.8,-38 06 53,G,,0.42,0.2,106.0,LCRSB000111.6-382336
924674,00 03 44.8,-14 25 57,G,,0.43,0.21,113.0,
258,00 03 44.8,+04 17 57,G,Sab,1.06,0.63,62.0,UGC15                 MCG1-01-017
1234368,00 03 44.9,+02 40 36,G,,0.65,0.13,76.0,
1048407,00 03 44.9,-05 10 02,G,,0.39,0.16,110.0,
134643,00 03 44.9,-20 47 57,G,Irr,0.81,0.11,179.0,
891973,00 03 45.0,-16 53 46,G,,0.33,0.08,82.0,
266,00 03 45.2,-14 41 41,G,Sc,0.89,0.22,98.0,MCG-3-01-016
2822033,00 03 45.2,-11 08 21,G,,,,,MRC0001-114
267493,00 03 45.2,-71 43 49,G,,0.42,0.1,57.0,
442060,00 03 45.2,-52 33 47,G,,0.45,0.32,18.0,
1988154,00 03 45.2,+32 15 10,G,,0.53,0.26,127.0,
253,00 03 45.2,+24 36 58,G,,0.44,0.11,18.0,IVZw4
1272624,00 03 45.3,+04 44 34,G,,0.74,0.11,115.0,NPM1G+04.0003
450471,00 03 45.3,-51 57 55,G,,0.48,0.12,50.0,
912322,00 03 45.3,-15 21 19,G,,0.63,0.26,137.0,NPM1G-15.0001
435117,00 03 45.4,-53 02 00,G,,0.68,0.18,113.0,
866345,00 03 45.4,-18 34 59,G,,0.64,0.51,26.0,
1010620,00 03 45.4,-07 56 29,G,,0.45,0.13,23.0,
401310,00 03 45.5,-56 17 50,G,,0.43,0.11,107.0,
805237,00 03 45.5,-23 04 20,G,,0.42,0.05,8.0,
1724345,00 03 45.8,+25 03 49,G,,0.62,0.2,130.0,
436004,00 03 45.9,-52 58 15,G,,0.62,0.7,83.0,
701671,00 03 45.9,-31 44 21,G,,0.36,0.06,169.0,
433120,00 03 45.9,-53 10 44,G,,0.53,0.11,80.0,
1856959,00 03 45.9,+29 08 31,G,,0.45,0.08,46.0,
128401,00 03 45.9,-55 49 06,G,Sc,0.76,0.08,48.0,
521795,00 03 45.9,-45 52 19,G,,0.48,0.2,176.0,
706193,00 03 46.0,-31 21 06,G,,0.42,0.24,23.0,
1051396,00 03 46.0,-04 56 41,G,,0.63,0.26,67.0,
1177351,00 03 46.0,+00 51 17,G,,0.53,0.17,95.0,
1363761,00 03 46.1,+09 20 40,G,,0.74,0.12,141.0,NPM1G+09.0002
964138,00 03 46.2,-11 34 33,G,,0.42,0.17,143.0,
709311,00 03 46.2,-31 05 25,G,,0.42,0.16,159.0,
1358881,00 03 46.2,+09 03 43,G,,0.53,0.07,172.0,
901091,00 03 46.3,-16 12 32,G,,0.71,0.49,161.0,
483841,00 03 46.3,-48 46 34,G,,0.52,0.47,48.0,
2334311,00 03 46.3,+49 07 48,G,,0.37,0.11,94.0,
585623,00 03 46.4,-40 30 23,G,,0.57,0.28,165.0,
486850,00 03 46.4,-48 29 40,G,,0.45,0.14,60.0,
73218,00 03 46.4,-54 34 34,G,E-SO,0.72,0.22,120.0,IRAS00012-5451
2384139,00 03 46.4,+50 52 56,G,,0.67,0.05,13.0,NPM1G+50.0001
925185,00 03 46.4,-14 23 31,G,,0.38,0.19,86.0,
762660,00 03 46.4,-26 53 10,G,,0.53,0.29,131.0,
1159554,00 03 46.6,+00 11 52,G,,0.36,0.04,,
128400,00 03 46.7,-55 14 19,G,Sc,0.86,0.36,70.0,
591908,00 03 46.7,-39 57 58,G,,0.53,0.33,44.0,
412459,00 03 46.8,-55 07 39,G,,0.53,0.34,46.0,
407619,00 03 46.8,-55 36 48,G,,0.42,0.16,128.0,
691551,00 03 47.0,-32 27 23,G,,0.55,0.29,137.0,
1152823,00 03 47.0,-00 03 51,G,,0.66,0.61,25.0,
95381,00 03 47.2,-54 34 57,G,E-SO,0.72,0.23,111.0,
1263619,00 03 47.2,+04 06 35,G,,0.68,0.11,16.0,
1213223,00 03 47.2,+02 00 54,G,,0.4,0.16,112.0,
422720,00 03 47.3,-54 06 52,G,,0.39,0.16,53.0,
1653127,00 03 47.3,+21 35 11,G,,0.38,0.08,79.0,
2794872,00 03 47.3,-39 39 27,G,,,,,
682404,00 03 47.4,-33 00 46,G,,0.69,0.45,5.0,
86781,00 03 47.5,+31 20 38,G,,,,,
134603,00 03 47.5,-18 26 42,G,Sc,0.83,0.3,177.0,
751214,00 03 47.6,-27 41 32,G,,0.39,0.2,101.0,
859635,00 03 47.6,-19 06 37,G,,0.48,0.19,22.0,
2284774,00 03 47.7,+46 39 00,G,,0.37,0.18,52.0,
236713,00 03 47.7,-77 18 41,G,,0.48,0.21,137.0,
631160,00 03 47.7,-36 54 08,G,,0.45,0.33,151.0,
1059854,00 03 47.7,-04 19 21,G,,0.67,0.22,85.0,
788007,00 03 47.7,-24 37 01,G,,0.58,0.2,40.0,
2430291,00 03 47.8,+53 02 30,G,,0.47,0.16,54.0,
2799426,00 03 47.9,-34 38 05,G,,,,,
2822034,00 03 48.0,-23 29 40,G,,,,,MRC0001-237
1256916,00 03 48.0,+03 41 28,G,,0.61,0.28,15.0,
143249,00 03 48.1,-43 04 24,G,,0.65,0.16,108.0,
857677,00 03 48.1,-19 15 41,G,,0.42,0.27,61.0,
1679963,00 03 48.2,+23 01 01,G,,0.49,0.25,118.0,
582344,00 03 48.5,-40 47 56,G,,0.47,0.13,115.0,
742472,00 03 48.5,-28 22 19,G,,0.41,0.05,,
262,00 03 48.5,-43 37 07,G,Sc,0.93,0.06,10.0,FAIRALL628
659159,00 03 48.6,-34 40 00,G,,0.5,0.16,138.0,
562746,00 03 48.6,-42 30 18,G,,0.48,0.35,17.0,
233160,00 03 48.6,-78 17 01,G,,0.57,0.4,163.0,
1225258,00 03 48.6,+02 23 12,G,,0.41,0.09,76.0,
957026,00 03 48.7,-12 08 53,G,,0.54,0.19,103.0,
770570,00 03 48.8,-26 11 03,G,,0.64,0.44,92.0,
263,00 03 48.9,+07 28 47,G,Sbc,1.22,0.04,,NGC7816               UGC16                 MCG1-01-018           CGCG408-18            IRAS00012+0712
2132397,00 03 48.9,+38 37 59,G,,0.36,0.05,,
934058,00 03 48.9,-13 43 45,G,,0.39,0.16,157.0,
895032,00 03 49.0,-16 41 01,G,,0.85,0.62,34.0,
619418,00 03 49.0,-37 40 39,G,,0.49,0.23,124.0,
138075,00 03 49.0,+02 03 15,G,,0.48,0.12,42.0,
913149,00 03 49.1,-15 17 34,G,,0.51,0.07,106.0,
1038118,00 03 49.2,-05 59 06,G,,0.48,0.2,14.0,
1345747,00 03 49.3,+08 22 58,G,,0.55,0.16,66.0,
575635,00 03 49.3,-41 26 24,G,,0.66,0.44,121.0,
451239,00 03 49.3,-51 54 26,G,,0.37,0.17,34.0,
264,00 03 49.3,-57 21 46,G,,0.75,0.29,57.0,FAIRALL151
170485,00 03 49.4,-69 59 00,G,,0.88,0.24,57.0,
794756,00 03 49.4,-23 59 44,G,,0.44,0.29,147.0,
1541853,00 03 49.4,+17 47 38,G,,0.36,0.05,117.0,
396804,00 03 49.4,-56 49 42,G,,0.49,0.33,174.0,
1416409,00 03 49.4,+12 47 58,G,,0.59,0.45,29.0,
288638,00 03 49.5,-68 05 06,G,,0.41,0.08,143.0,
1216365,00 03 49.5,+02 06 50,G,,0.32,0.05,,
1630092,00 03 49.5,+20 32 17,G,,0.76,0.16,112.0,
426119,00 03 49.6,-53 47 29,G,,0.36,0.05,162.0,
598730,00 03 49.6,-39 23 14,G,,0.37,0.09,28.0,
2103233,00 03 49.6,+37 32 21,G,,0.52,0.33,45.0,
1181223,00 03 49.7,+00 59 29,G,,0.4,0.22,95.0,
1214930,00 03 49.7,+02 04 00,G,,0.93,0.25,160.0,
757437,00 03 49.7,-27 16 13,G,,0.52,0.47,120.0,
260,00 03 49.8,+24 35 30,G,,,,,
701284,00 03 49.8,-31 46 15,G,,0.46,0.34,57.0,
400712,00 03 50.2,-56 22 06,G,,0.49,0.31,52.0,
746791,00 03 50.3,-28 01 24,G,,0.35,0.06,168.0,
1909867,00 03 50.3,+30 35 29,G,,0.56,0.42,22.0,
2112766,00 03 50.3,+37 54 35,G,,0.46,0.05,93.0,
795152,00 03 50.4,-23 57 25,G,,0.48,0.34,28.0,
746879,00 03 50.7,-28 00 56,G,,0.5,0.17,129.0,
486834,00 03 50.8,-48 29 44,G,,0.64,0.69,141.0,
878616,00 03 50.8,-17 43 09,G,,0.61,0.28,159.0,
543441,00 03 50.9,-43 52 45,G,,0.37,0.11,48.0,
628931,00 03 51.0,-37 03 41,G,,0.38,0.09,78.0,
741374,00 03 51.0,-28 27 46,G,,0.58,0.19,89.0,
107669,00 03 51.0,-38 57 28,G,,0.44,0.09,142.0,LCRSB000118.0-391411
536397,00 03 51.0,-44 31 23,G,,0.44,0.03,,
973478,00 03 51.1,-10 48 39,G,,0.35,0.06,103.0,
2749151,00 03 51.2,+72 21 54,G,,0.49,0.16,48.0,
706131,00 03 51.3,-31 21 23,G,,0.39,0.21,104.0,
634556,00 03 51.3,-36 37 40,G,,0.54,0.48,71.0,
198774,00 03 51.3,-27 54 42,G,,0.68,0.13,39.0,DUKST409-45
872909,00 03 51.3,-18 05 26,G,,0.52,0.13,61.0,
570172,00 03 51.4,-41 56 39,G,,0.5,0.18,20.0,
270,00 03 51.4,+51 43 37,GM,,0.84,0.16,118.0,MCG9-01-003           (VZw1)                NPM1G+51.0003
1035402,00 03 51.4,-06 13 15,G,,0.42,0.17,39.0,
787137,00 03 51.4,-24 41 36,G,,0.43,0.28,33.0,
901782,00 03 51.4,-16 09 09,G,,0.43,0.16,88.0,
87700,00 03 51.5,-36 00 09,G,,,,,
811964,00 03 51.6,-22 35 09,G,,0.39,0.12,172.0,
265,00 03 51.6,-50 46 00,G,Sbc,0.87,0.44,111.0,DRCG39-21
124827,00 03 51.7,-38 18 30,G,,0.42,0.1,92.0,LCRSB000118.6-383512
348924,00 03 51.7,-62 07 40,G,,0.39,0.08,57.0,
1284471,00 03 51.7,+05 30 15,G,,0.82,0.25,39.0,
957628,00 03 51.8,-12 06 09,G,,0.71,0.14,69.0,NPM1G-12.0003
997617,00 03 51.8,-08 54 47,G,,0.7,0.36,94.0,NPM1G-09.0002
398792,00 03 51.9,-56 36 17,G,,0.41,0.21,73.0,
1198950,00 03 52.0,+01 34 15,G,,0.39,0.01,,
1640744,00 03 52.0,+21 00 29,G,,0.36,0.0,,
268,00 03 52.1,+30 16 43,G,,0.55,0.05,,KUG0001+30002         NPM1G+30.0003
2158791,00 03 52.1,+39 59 06,G,,0.34,0.09,120.0,
1982886,00 03 52.2,+32 09 10,G,,0.42,0.04,,
87702,00 03 52.3,-35 57 37,G,,,,,
1214921,00 03 52.3,+02 03 59,G,,0.43,0.1,161.0,
2400673,00 03 52.3,+51 49 01,G,,0.58,0.38,96.0,
978718,00 03 52.5,-10 23 42,G,,0.44,0.28,87.0,
334904,00 03 52.5,-63 11 04,G,,0.46,0.26,48.0,
73219,00 03 52.5,-49 52 10,G,SO,0.69,0.38,4.0,DRCG39-78
269,00 03 52.6,+18 14 43,G,,0.53,0.21,121.0,KUG0001+179
713057,00 03 52.6,-30 46 51,G,,0.67,0.6,52.0,
2130155,00 03 52.7,+38 33 06,G,,0.52,0.09,51.0,
1775678,00 03 52.9,+26 25 25,G,,0.45,0.22,112.0,
1214153,00 03 53.0,+02 02 34,G,,0.54,0.18,132.0,
124341,00 03 53.1,-41 50 18,G,,0.4,0.17,166.0,LCRSB000120.0-420701
3089933,00 03 53.3,+20 31 43,G,,,,,NPM1G+20.0002
1009327,00 03 53.3,-08 02 01,G,,0.58,0.24,74.0,
733711,00 03 53.4,-29 04 29,G,,0.46,0.28,27.0,
1198837,00 03 53.4,+01 34 00,G,,0.47,0.06,113.0,
538031,00 03 53.4,-44 22 16,G,,0.41,0.26,128.0,
562487,00 03 53.4,-42 31 17,G,,0.47,0.14,130.0,
361229,00 03 53.5,-60 41 45,G,,0.38,0.1,162.0,
267,00 03 53.5,-39 12 34,G,SO-a,0.73,0.1,90.0,FAIRALL1066           DUKST293-12
1100523,00 03 53.5,-02 08 38,G,,0.54,0.3,53.0,
265501,00 03 53.6,-72 06 37,G,,0.47,0.08,40.0,
2130192,00 03 53.6,+38 33 10,G,,0.43,0.27,110.0,
1260472,00 03 53.7,+03 54 24,G,,0.48,0.03,,
87703,00 03 53.7,-36 06 46,G,,0.57,0.11,173.0,
124342,00 03 53.8,-40 58 40,G,,,,,LCRSB000120.7-411522
1415771,00 03 53.8,+12 46 00,G,,0.67,0.09,60.0,NPM1G+12.0001
1012186,00 03 53.8,-07 50 27,G,,0.43,0.04,,
753474,00 03 53.8,-27 32 14,G,,0.6,0.29,14.0,
1407585,00 03 53.8,+12 19 39,G,,0.54,0.41,146.0,
1461375,00 03 53.9,+14 34 00,G,,0.45,0.2,125.0,
87701,00 03 53.9,-28 46 49,G,,0.67,0.31,101.0,DUKST409-53
668340,00 03 54.0,-34 00 55,G,,0.31,0.05,163.0,
1235231,00 03 54.2,+02 42 24,G,,0.47,0.12,158.0,
272,00 03 54.2,-50 44 05,G,E-SO,0.66,0.14,86.0,DRCG39-26
125020,00 03 54.2,-45 01 59,G,,,,,LCRSB000121.3-451840
433962,00 03 54.2,-53 07 09,G,,0.4,0.11,141.0,
138076,00 03 54.3,+08 18 14,G,,0.94,0.23,143.0,
737465,00 03 54.3,-28 47 11,G,,0.7,0.3,99.0,IRAS00013-2903451840
276094,00 03 54.3,-69 58 21,G,,0.59,0.08,155.0,
271442,00 03 54.3,-70 53 47,G,,0.38,0.08,142.0,
522137,00 03 54.5,-45 50 41,G,,0.46,0.12,44.0,
590257,00 03 54.5,-40 05 45,G,,0.44,0.17,154.0,
466945,00 03 54.6,-50 23 26,G,,0.45,0.14,77.0,
273,00 03 54.7,-49 56 42,G,SO,0.67,0.17,76.0,DRCG39-72
620865,00 03 54.7,-37 35 04,G,,0.38,0.14,38.0,
143252,00 03 54.9,-57 18 04,G,,,,,
886989,00 03 54.9,-17 12 37,G,,0.44,0.09,116.0,
561713,00 03 55.1,-42 34 08,G,,0.4,0.17,72.0,
400311,00 03 55.1,-56 24 54,G,,0.47,0.15,180.0,
713183,00 03 55.2,-30 46 10,G,,0.61,0.18,66.0,
803707,00 03 55.2,-23 11 31,G,,0.53,0.15,166.0,
124828,00 03 55.2,-38 15 38,G,,,,,LCRSB000122.0-383220
851933,00 03 55.3,-19 40 58,G,,0.62,0.3,106.0,
1268690,00 03 55.3,+04 28 18,G,,0.49,0.03,,
707017,00 03 55.3,-31 16 55,G,,0.49,0.08,39.0,
236674,00 03 55.4,-77 19 27,G,,0.35,0.11,14.0,
913787,00 03 55.6,-15 14 32,G,,0.34,0.07,74.0,
1048437,00 03 55.6,-05 09 53,G,,0.4,0.2,91.0,
737031,00 03 55.6,-28 49 16,G,,0.63,0.35,94.0,
1781330,00 03 55.6,+26 34 43,G,,0.58,0.25,130.0,
107495,00 03 55.6,-41 06 39,G,,,,,LCRSB000122.6-412321
543384,00 03 55.7,-43 52 59,G,,0.35,0.12,180.0,
1328525,00 03 55.8,+07 41 53,G,,0.57,0.18,171.0,
466990,00 03 55.9,-50 23 10,G,,0.49,0.31,65.0,
2031158,00 03 55.9,+33 23 45,G,,0.63,0.1,75.0,
2104540,00 03 55.9,+37 35 33,G,,0.43,0.11,177.0,
125021,00 03 55.9,-44 19 46,G,,0.57,0.32,180.0,LCRSB000122.7-443628
314199,00 03 56.0,-65 20 22,G,,0.38,0.03,,
396097,00 03 56.2,-56 54 01,G,,0.53,0.52,152.0,
1650801,00 03 56.2,+21 28 35,G,,0.54,0.13,43.0,
865203,00 03 56.2,-18 40 11,G,,0.5,0.17,51.0,
419403,00 03 56.2,-54 26 33,G,,0.51,0.22,108.0,
701326,00 03 56.3,-31 46 04,G,,0.46,0.37,36.0,
943546,00 03 56.3,-13 03 39,G,,0.56,0.29,162.0,
1220106,00 03 56.3,+02 13 33,G,,0.49,0.23,78.0,
914934,00 03 56.3,-15 09 38,G,,0.41,0.08,141.0,
277,00 03 56.4,+10 52 35,G,,0.97,0.05,,UGC18                 CGCG433-20            NPM1G+10.0002
2112647,00 03 56.4,+37 54 21,G,,0.39,0.11,12.0,
272009,00 03 56.5,-70 46 23,G,,0.58,0.44,70.0,
758667,00 03 56.6,-27 10 58,G,,0.33,0.1,110.0,
2016681,00 03 56.6,+32 54 08,G,,0.58,0.23,32.0,
