PGC,ra,dec,OType,MType,logD25,logR25,PA,ANames,framework_id
411754,00 02 02.3,-55 11 45,G,0,0.35,0.09,135.0,0,-6363935399995179040
653041,00 02 02.3,-35 07 18,G,0,0.55,0.2,126.0,0,-6838782023745630274
421579,00 02 02.4,-54 13 31,G,0,0.35,0.15,133.0,0,2095567566112247834
1018574,00 02 02.4,-07 27 46,G,0,0.63,0.25,11.0,0,3675514860202004886
600510,00 02 02.4,-39 13 29,G,0,0.35,0.05,12.0,0,7342800285698979054
2796245,00 02 02.5,+58 12 11,G,0,0.12,0.12,0.0,ZOAG116.45-4.05,4541767304713408905
2023569,00 02 02.6,+33 06 32,G,0,0.45,0.08,160.0,0,2574047754974513002
135593,00 02 02.6,-27 15 15,G,0,0.68,0.07,83.0,DUKST409-36,1622358633195655621
516345,00 02 02.6,-46 19 30,G,0,0.56,0.18,116.0,0,5435450169969965543
571716,00 02 02.7,-41 48 53,G,0,0.41,0.21,174.0,0,-6472608573146857576
781256,00 02 02.7,-25 13 51,G,0,0.44,0.11,102.0,0,6855796805130140521
2794845,00 02 02.7,-39 34 04,G,0,0.0,0.0,0.0,0,-1998593721803948999
1127136,00 02 02.7,-01 05 10,G,0,0.48,0.28,112.0,0,6526293396284961233
550457,00 02 02.8,-43 18 05,G,0,0.46,0.05,110.0,0,-6995835555693737369
306553,00 02 02.9,-66 12 59,G,0,0.36,0.1,139.0,0,6969934416655539414
124817,00 02 02.9,-39 12 31,G,0,0.38,0.05,164.0,LCRSB235929.5-392914,7245314045658832369
228041,00 02 03.0,-80 17 41,G,0,0.7,0.33,64.0,0,-9069415992752951742
2156802,00 02 03.0,+39 51 35,G,0,0.64,0.22,53.0,0,3281258688075926250
884967,00 02 03.0,-17 20 09,G,0,0.51,0.32,54.0,0,-256990440023437871
977300,00 02 03.0,-10 30 38,G,0,0.4,0.07,167.0,0,-5382878871030211741
130018,00 02 03.0,-45 21 30,G,Sc,0.94,0.47,153.0,0,6827146201414912901
92829,00 02 03.0,-27 01 54,G,Sc,0.81,0.81,0.0,FGCE1881,-280279809819100834
225925,00 02 03.2,-81 14 24,G,0,0.63,0.22,64.0,0,9139107798482611410
782431,00 02 03.2,-25 07 24,G,0,0.54,0.33,82.0,0,131892637226438016
146,00 02 03.2,+17 34 26,G,Sd,0.92,0.16,170.0,UGC12916,-5272570183881588512
435613,00 02 03.3,-52 59 52,G,0,0.7,0.53,8.0,0,5840976556058762708
1961399,00 02 03.3,+31 43 47,G,0,0.51,0.06,96.0,0,1479065808402079311
374323,00 02 03.3,-59 03 08,G,0,0.57,0.41,62.0,0,1142157810065579985
199332,00 02 03.3,-36 07 52,G,0,0.0,0.0,0.0,DUKST349-84,-3591487450681763928
949609,00 02 03.4,-12 39 18,G,0,0.64,0.5,46.0,0,-3037379073688500877
153,00 02 03.5,-28 34 59,G,SO,0.77,0.34,119.0,ESO409-5              ESO-LV4090050,-1833004420849342087
1171168,00 02 03.6,+00 37 55,G,0,0.52,0.14,123.0,0,-6452693633569368403
1140364,00 02 03.7,-00 33 38,G,0,0.37,0.14,68.0,0,-7811913166596906319
281951,00 02 03.7,-69 00 23,G,0,0.56,0.17,57.0,0,-1648429191806277802
124320,00 02 03.7,-41 41 59,G,0,0.0,0.0,0.0,LCRSB235930.1-415840,510044700054361811
151,00 02 03.7,-33 28 03,G,Sa,0.99,0.23,24.0,ESO349-20             MCG-6-01-015          ESO-LV3490200         IRAS23594-3344        DUKST349-8,4510417300897260947
1131674,00 02 03.8,-00 54 26,G,0,0.45,0.22,6.0,0,3997838450989090285
247428,00 02 03.8,-74 56 15,G,0,0.58,0.25,62.0,0,-6896169640375052218
746621,00 02 03.9,-28 02 09,G,0,0.54,0.45,72.0,0,5640050542166760935
155,00 02 03.9,+12 31 51,G,Sc,0.73,0.37,86.0,CGCG433-17            KUG2359+122,7551941953077350026
73211,00 02 04.0,+12 53 29,G,Sc,0.7,0.4,96.0,KUG2359+126           NPM1G+12.0620,7545693308047756908
462420,00 02 04.0,-50 50 42,G,0,0.42,0.13,47.0,0,8105935532087622937
529051,00 02 04.1,-45 13 35,G,0,0.55,0.32,20.0,0,-1518588704983635547
1473991,00 02 04.1,+15 03 16,G,0,0.41,0.16,28.0,0,5703715752339737813
2040579,00 02 04.1,+33 53 30,G,0,0.54,0.36,19.0,0,-4208422248174362206
968401,00 02 04.1,-11 13 38,G,0,0.34,0.1,41.0,0,-3387455311886614798
290213,00 02 04.2,-67 55 47,G,0,0.34,0.08,4.0,0,4396540437565512452
316056,00 02 04.2,-65 07 30,G,0,0.42,0.13,90.0,0,2066835901530238767
247813,00 02 04.2,-74 52 23,G,0,0.45,0.25,164.0,0,-5924628450885180300
94,00 02 04.3,+80 38 32,G,Sc,1.05,0.91,54.0,UGC12905              FGC2563,-2233397711507445872
1433457,00 02 04.3,+13 31 56,G,0,0.44,0.13,172.0,0,-5977125697543369844
403133,00 02 04.3,-56 06 00,G,0,0.43,0.17,0.0,0,-7358622681032874427
565847,00 02 04.3,-42 17 08,G,0,0.4,0.25,170.0,0,-6073058840980883828
869120,00 02 04.5,-18 21 35,G,0,0.48,0.11,90.0,0,5132972607964404593
599944,00 02 04.6,-39 16 30,G,0,0.46,0.27,36.0,0,3151138003921970884
460406,00 02 04.6,-51 02 32,G,0,0.61,0.44,26.0,0,4856913687448211785
430532,00 02 04.6,-53 22 54,G,0,0.63,0.03,0.0,0,3218062838373323987
584462,00 02 04.7,-40 36 33,G,0,0.48,0.36,113.0,0,-5034821994436675325
735480,00 02 04.7,-28 56 40,G,0,0.58,0.34,144.0,0,4566436534200060487
2137364,00 02 04.7,+38 49 20,G,0,0.39,0.12,140.0,0,-1138743301967652025
601478,00 02 04.7,-39 08 10,G,0,0.34,0.05,129.0,0,-4169616461340392231
662604,00 02 04.8,-34 25 04,G,0,0.47,0.24,144.0,0,6545514525850165188
427196,00 02 04.8,-53 41 32,G,0,0.4,0.16,1.0,0,-8434112786720673563
751589,00 02 04.9,-27 40 00,G,0,0.33,0.11,83.0,0,-421882286002341454
803917,00 02 05.0,-23 10 26,G,0,0.39,0.09,78.0,0,-5952702692247981790
2048574,00 02 05.0,+34 24 01,G,0,0.71,0.28,112.0,0,-2469545383391246258
1824878,00 02 05.0,+28 02 55,G,0,0.53,0.11,163.0,0,-1557541746697198704
1666487,00 02 05.1,+22 15 20,G,0,0.42,0.09,39.0,0,-450724995951646010
431443,00 02 05.1,-53 18 18,G,0,0.41,0.06,111.0,0,-8676291305139606504
830089,00 02 05.1,-21 17 55,G,0,0.35,0.14,36.0,0,8142376485200924683
653417,00 02 05.2,-35 05 42,G,0,0.46,0.12,96.0,0,-833228217140663676
1294334,00 02 05.2,+06 05 13,G,0,0.4,0.06,104.0,0,-5489357961871165206
156,00 02 05.4,+16 35 25,G,Irr,0.97,0.23,0.0,IC5377                UGC12918              MCG3-01-013           CGCG456-17,-2804250200254982443
150,00 02 05.4,-51 20 57,G,Sc,0.72,0.13,32.0,FAIRALL1065,7549100440649889243
1686778,00 02 05.4,+23 24 12,G,0,0.56,0.3,122.0,NPM1G+23.0537,-625625631372819939
152,00 02 05.4,-30 37 09,G,E,0.91,0.21,144.0,MCG-5-01-025,-1086966719447791586
170480,00 02 05.4,-69 08 29,G,0,0.72,0.58,165.0,0,-7560082316270113867
630262,00 02 05.5,-36 58 05,G,0,0.43,0.19,172.0,0,-6156836128430078560
660003,00 02 05.5,-34 36 26,G,0,0.51,0.2,111.0,0,5071298862362508498
968619,00 02 05.7,-11 12 38,G,0,0.59,0.23,76.0,0,-1738188434603963300
761391,00 02 05.7,-26 58 46,G,0,0.51,0.09,53.0,0,-5346228177323789712
142170,00 02 05.8,-42 40 13,G,0,0.67,0.25,6.0,0,306468199738843804
584278,00 02 05.8,-40 37 31,G,0,0.37,0.17,84.0,0,-5176275639594072961
1982097,00 02 05.8,+32 08 13,G,0,0.47,0.09,57.0,0,-3262834786706284615
1262938,00 02 05.9,+04 03 58,G,0,0.66,0.16,64.0,0,-1797164609030026439
687774,00 02 06.0,-32 41 06,G,0,0.62,0.49,74.0,0,7873768010258453357
737291,00 02 06.0,-28 48 02,G,0,0.5,0.12,92.0,0,-256768970448432951
782365,00 02 06.0,-25 07 46,G,0,0.57,0.16,70.0,0,8708685024532807539
124996,00 02 06.1,-45 03 21,G,0,0.4,0.04,0.0,LCRSB235932.4-452003,-8682474530078985827
1984204,00 02 06.2,+32 10 42,G,0,0.47,0.09,146.0,0,-2305842342511820004
275064,00 02 06.2,-70 10 47,G,0,0.62,0.34,12.0,0,-4418413881738198174
660400,00 02 06.3,-34 34 32,G,0,0.42,0.14,136.0,0,-4236298222574512746
154,00 02 06.3,-10 13 07,G,Sbc,0.94,0.54,110.0,MCG-2-01-009,-6615151700017510547
436084,00 02 06.4,-52 57 52,G,0,0.57,0.5,152.0,0,-2566508746570570425
458092,00 02 06.4,-51 15 58,G,0,0.44,0.06,11.0,0,-2780681583055385373
698032,00 02 06.4,-32 00 55,G,0,0.46,0.07,25.0,0,-1947616711189665445
631462,00 02 06.5,-36 52 49,G,0,0.39,0.05,96.0,0,-1139803116149659779
811599,00 02 06.5,-22 36 24,G,0,0.38,0.08,71.0,0,2111817904443942966
648655,00 02 06.7,-35 27 35,G,0,0.34,0.11,93.0,0,4851992961860126695
731542,00 02 06.7,-29 15 03,G,0,0.46,0.23,108.0,0,-5497216543913813516
687991,00 02 06.7,-32 40 23,G,0,0.43,0.29,4.0,0,310996791425500689
869175,00 02 06.8,-18 21 18,G,0,0.52,0.36,102.0,0,455834822595293515
681372,00 02 06.8,-33 04 41,G,0,0.45,0.13,49.0,0,2326397833707557474
2142265,00 02 06.9,+39 02 40,G,0,0.45,0.1,95.0,0,-1310063134549054377
1854788,00 02 06.9,+29 04 16,G,0,0.48,0.11,130.0,0,2888887311776670724
1283583,00 02 07.0,+05 26 53,G,0,0.54,0.11,14.0,0,-5798254966791069639
2794846,00 02 07.0,-40 19 36,G,0,0.0,0.0,0.0,0,6190420891224967859
2442151,00 02 07.0,+53 28 36,G,0,0.47,0.2,12.0,0,-44075888187108050
409287,00 02 07.1,-55 26 59,G,0,0.33,0.1,107.0,0,8202884777990529073
675915,00 02 07.1,-33 28 19,G,0,0.45,0.04,0.0,0,-3766250841436255039
1033832,00 02 07.2,-06 21 18,G,0,0.45,0.14,35.0,0,-5123035896956445447
1669273,00 02 07.3,+22 24 17,G,0,0.44,0.23,24.0,0,-4596572746070804793
656708,00 02 07.3,-34 51 02,G,0,0.5,0.37,117.0,0,2587671761183258073
124818,00 02 07.5,-38 32 12,G,0,0.42,0.18,127.0,LCRSB235933.9-384855,403635504898241901
889589,00 02 07.6,-17 02 49,G,0,0.43,0.24,10.0,0,-9082929000629804487
316744,00 02 07.6,-65 03 00,G,0,0.53,0.39,114.0,0,1924727423750457765
328084,00 02 07.6,-63 53 57,G,0,0.32,0.09,86.0,0,-3910793729137901741
543837,00 02 07.6,-43 50 56,G,0,0.32,0.1,69.0,0,-847965207857639533
238156,00 02 07.8,-76 58 08,G,0,0.51,0.3,160.0,0,-4569429887069248191
851421,00 02 07.9,-19 43 15,G,0,0.32,0.02,0.0,0,-2209440184214784036
2146781,00 02 07.9,+39 16 29,G,0,0.38,0.06,141.0,0,-6624845795741021241
1023154,00 02 08.0,-07 11 04,G,0,0.49,0.16,43.0,0,420230589252046346
492859,00 02 08.2,-47 59 03,G,0,0.44,0.2,180.0,0,5371567388317634348
494491,00 02 08.2,-47 52 04,G,0,0.42,0.22,141.0,0,-5803452795774207878
1612674,00 02 08.3,+19 59 34,G,0,0.54,0.14,111.0,0,8959957777090557847
1587106,00 02 08.3,+19 17 23,G,0,0.56,0.15,12.0,0,7038401151858511371
900363,00 02 08.4,-16 15 57,G,0,0.45,0.0,0.0,0,358052176477058630
2043969,00 02 08.4,+34 06 31,G,0,0.43,0.19,56.0,0,3280281823754335691
701114,00 02 08.4,-31 47 01,G,0,0.49,0.24,98.0,0,-6070529633663607426
954702,00 02 08.5,-12 18 33,G,0,0.42,0.16,70.0,0,1581850813826467283
546764,00 02 08.5,-43 36 28,G,0,0.44,0.32,112.0,0,1274534717554883182
1013772,00 02 08.6,-07 44 28,G,0,0.6,0.14,53.0,0,7645158496676030807
945773,00 02 08.6,-12 54 57,G,0,0.53,0.17,169.0,0,962235057573967377
1348366,00 02 08.7,+08 30 51,G,0,0.58,0.05,12.0,0,1057009505947307749
1083648,00 02 08.7,-02 45 23,G,0,0.53,0.39,121.0,0,-7252860144779557517
750484,00 02 08.8,-27 44 34,G,0,0.44,0.31,18.0,0,-3648414736905024251
2794847,00 02 08.9,-40 17 07,G,0,0.0,0.0,0.0,0,8836117531711403206
674150,00 02 08.9,-33 35 53,G,0,0.7,0.11,31.0,0,-5705467336402966562
761771,00 02 09.0,-26 57 08,G,0,0.56,0.41,136.0,0,3780500938998333922
157,00 02 09.1,+31 47 59,G,Sc,0.52,0.1,147.0,KUG2359+315.9-384855,3906157980516698284
806734,00 02 09.1,-22 57 12,G,0,0.64,0.49,4.0,0,-7520271454330086086
388458,00 02 09.2,-57 33 55,G,0,0.4,0.18,155.0,0,4942263263664758850
425638,00 02 09.3,-53 50 12,G,0,0.63,0.32,124.0,0,6555044903060132369
420243,00 02 09.3,-54 21 16,G,0,0.61,0.51,170.0,0,-1499381964133561426
417070,00 02 09.3,-54 40 30,G,0,0.35,0.07,107.0,0,-2581872979136995653
625183,00 02 09.3,-37 18 58,G,0,0.43,0.15,38.0,0,2530107260856669956
978454,00 02 09.3,-10 25 09,G,0,0.46,0.15,47.0,0,-7364872091784018415
158,00 02 09.4,+02 56 26,G,Irr,0.68,0.08,95.0,NGC7809               MCG0-01-019           CGCG382-18            KUG2359+026           IIIZw126              IRAS23596+0239,-7923064996272608248
760237,00 02 09.4,-27 04 07,G,0,0.41,0.09,84.0,0,-820137441668037555
95421,00 02 09.5,-43 58 55,G,SO-a,0.54,0.0,0.0,0,-1382594907780432664
473862,00 02 09.5,-49 43 38,G,0,0.63,0.48,65.0,0,56668685143716637
1935131,00 02 09.6,+31 10 39,G,0,0.43,0.06,6.0,0,-1943361067679209393
1098924,00 02 09.7,-02 11 59,G,0,0.71,0.41,34.0,0,7854439400546355357
884621,00 02 09.8,-17 21 26,G,0,0.37,0.09,166.0,0,2728380863042963145
2042863,00 02 09.8,+34 02 12,G,0,0.48,0.09,141.0,0,-783555286844331009
662614,00 02 09.8,-34 25 01,G,0,0.39,0.12,106.0,0,8008929246799209195
2796241,00 02 09.9,+57 39 16,G,0,0.28,0.08,0.0,ZOAG116.36-4.59,8884697224306142540
791137,00 02 10.0,-24 19 40,G,0,0.55,0.22,136.0,0,2396394081900784979
91842,00 02 10.1,-05 30 40,G,Sc,0.85,0.68,5.0,FGC2569,-7400361285735917962
736014,00 02 10.2,-28 54 01,G,0,0.57,0.31,126.0,0,3840681890550953123
799751,00 02 10.2,-23 32 37,G,0,0.36,0.03,0.0,0,-6430378237323289717
91841,00 02 10.2,-07 01 43,G,Sd,0.78,0.72,53.0,FGC2568,4530506742871738119
551958,00 02 10.2,-43 11 20,G,0,0.38,0.06,68.0,0,-2416018820051835637
1025872,00 02 10.2,-06 59 53,G,0,0.41,0.25,50.0,0,4450381651735248877
1450161,00 02 10.3,+14 08 09,G,0,0.62,0.33,115.0,0,-3719683037518300631
160,00 02 10.3,-43 58 41,G,E-SO,1.15,0.14,152.0,MCG-7-01-008,9108968617217318634
2449527,00 02 10.5,+53 44 34,G,0,0.49,0.07,130.0,0,4684804328863008278
799334,00 02 10.6,-23 35 06,G,0,0.77,0.25,12.0,0,-1299236747724133094
3093287,00 02 10.6,-09 18 57,G,0,0.0,0.0,0.0,NPM1G-09.0765,9063469397554135236
605994,00 02 10.6,-38 42 51,G,0,0.45,0.27,178.0,0,3402407557307845954
797844,00 02 10.7,-23 43 08,G,0,0.53,0.3,20.0,0,-8841618541056463286
911390,00 02 10.7,-15 25 32,G,0,0.4,0.2,64.0,0,-7221906141644964263
1280614,00 02 10.7,+05 15 34,G,0,0.72,0.08,71.0,NPM1G+04.0631,4713579077472082880
2799450,00 02 10.8,-36 21 31,G,0,0.0,0.0,0.0,0,4500452991600220571
941551,00 02 11.0,-13 11 15,G,0,0.35,0.07,156.0,0,1300520275114100744
911439,00 02 11.1,-15 25 17,G,0,0.38,0.08,45.0,0,-2976971099397353587
848017,00 02 11.2,-19 58 09,G,0,0.52,0.37,152.0,0,7134768272768345816
808310,00 02 11.3,-22 49 47,G,0,0.48,0.24,0.0,0,8171448493848987979
215028,00 02 11.3,+17 33 39,G,0,0.57,0.18,9.0,0,-1275905591499952582
124997,00 02 11.4,-44 00 54,G,0,0.0,0.0,0.0,LCRSB235937.9-441735,-9005804483191593122
299329,00 02 11.4,-67 05 02,G,0,0.42,0.28,4.0,0,5514885519391305117
299376,00 02 11.4,-67 04 41,G,0,0.45,0.2,30.0,0,1115783252173762340
592869,00 02 11.4,-39 53 21,G,0,0.37,0.08,39.0,0,-8462490279151043300
132727,00 02 11.4,-28 54 55,G,0,0.69,0.04,0.0,0,2048233335731201080
482058,00 02 11.4,-48 56 50,G,0,0.6,0.19,59.0,0,7273548092910704790
1834531,00 02 11.5,+28 23 43,G,0,0.55,0.28,136.0,0,-4141882151453665255
545672,00 02 11.5,-43 42 05,G,0,0.35,0.09,71.0,0,4371569410340522324
89493,00 02 11.5,-35 53 16,G,0,0.0,0.0,0.0,0,3156413023704066812
89492,00 02 11.6,-36 03 04,G,0,0.48,0.15,91.0,0,8495748637455018209
1293227,00 02 11.6,+06 01 30,G,0,0.48,0.13,55.0,0,7731556605385826155
546187,00 02 11.6,-43 39 31,G,0,0.47,0.1,66.0,0,1896499969263942984
610716,00 02 11.7,-38 17 18,G,0,0.5,0.29,36.0,0,1423423770510932058
229665,00 02 11.7,-79 39 43,G,0,0.38,0.13,104.0,0,-6532496178467878695
983357,00 02 11.7,-10 01 33,G,0,0.73,0.27,28.0,0,8483915040501839827
124998,00 02 11.8,-44 03 16,G,0,0.36,0.14,11.0,LCRSB235938.1-441958,-56417451568897189
622818,00 02 11.8,-37 27 36,G,0,0.64,0.22,8.0,0,823278513636313543
1830946,00 02 12.0,+28 16 02,G,0,0.47,0.09,162.0,0,-3172282588530329973
1987603,00 02 12.0,+32 14 35,G,0,0.46,0.18,16.0,0,-6551960998432470480
1507318,00 02 12.1,+16 22 34,G,0,0.57,0.1,155.0,0,5408618490465010867
124999,00 02 12.1,-44 20 30,G,0,0.59,0.33,116.0,LCRSB235938.5-443713,3183917643738574670
869786,00 02 12.2,-18 18 35,G,0,0.44,0.21,134.0,0,1936512910144700182
2144222,00 02 12.2,+39 08 42,G,0,0.37,0.12,143.0,0,-6473848039099016549
798475,00 02 12.2,-23 39 46,G,0,0.5,0.4,34.0,0,-5453974104449702695
2050531,00 02 12.4,+34 31 28,G,0,0.38,0.06,5.0,0,-2505825728887442016
1415774,00 02 12.4,+12 46 01,G,0,0.56,0.02,0.0,0,917875287782648494
2284777,00 02 12.4,+46 39 00,G,0,0.67,0.46,17.0,0,8556368769577783890
1982384,00 02 12.5,+32 08 34,G,0,0.51,0.19,35.0,0,6645525758439825850
1154631,00 02 12.6,+00 00 17,G,0,0.4,0.2,177.0,0,6623160633992642079
674102,00 02 12.7,-33 36 03,G,0,0.55,0.15,129.0,0,-7691557715920138689
853624,00 02 12.7,-19 33 22,G,0,0.43,0.18,28.0,0,6849128577239968922
528641,00 02 12.7,-45 15 52,G,0,0.4,0.06,158.0,0,6845257337197066356
773415,00 02 12.8,-25 56 21,G,0,0.33,0.1,175.0,0,1587527896904926226
159,00 02 12.8,-49 30 53,G,0,0.6,0.04,0.0,FAIRALL625,3182411715626714891
1146712,00 02 12.8,-00 18 10,G,0,0.55,0.38,68.0,0,-848612509600371551
215029,00 02 12.8,+12 56 43,G,0,0.6,0.0,0.0,0,-2909994123969330575
550992,00 02 12.9,-43 15 29,G,0,0.35,0.13,109.0,0,736278412836091369
1074952,00 02 13.0,-03 11 11,G,0,0.62,0.18,5.0,0,-5124016312429389369
888981,00 02 13.1,-17 05 17,G,0,0.55,0.46,136.0,0,-3924962130164832745
573726,00 02 13.2,-41 37 50,G,0,0.58,0.3,7.0,0,6821816603062944512
1107766,00 02 13.2,-01 52 15,G,0,0.72,0.08,82.0,0,5766606310506263869
402240,00 02 13.2,-56 11 50,G,0,0.65,0.35,104.0,0,-3564030880609181253
551451,00 02 13.2,-43 13 24,G,0,0.29,0.04,0.0,0,-3996013529099053531
405939,00 02 13.2,-55 47 46,G,0,0.75,0.28,60.0,0,-4422758908335600459
436184,00 02 13.3,-52 57 27,G,0,0.37,0.06,146.0,0,573868025244844732
611587,00 02 13.3,-38 12 57,G,0,0.34,0.07,160.0,0,-12703677454635814
1023426,00 02 13.4,-07 10 07,G,0,0.41,0.05,0.0,0,5217556876677446321
510613,00 02 13.5,-46 47 34,G,0,0.43,0.18,63.0,0,1938899954900712495
710514,00 02 13.6,-30 59 40,G,0,0.33,0.07,154.0,0,-1824251590238169473
227871,00 02 13.6,-80 21 59,G,0,0.59,0.13,165.0,0,-7241908138587608981
501064,00 02 13.6,-47 27 31,G,0,0.37,0.08,11.0,0,-2753648536001411233
788789,00 02 13.7,-24 32 50,G,0,0.52,0.09,97.0,0,5355350044525822809
714673,00 02 13.7,-30 38 48,G,0,0.41,0.19,28.0,0,4599464604215033243
256076,00 02 13.8,-73 24 08,G,0,0.63,0.32,38.0,0,1090692102206921720
853717,00 02 13.8,-19 32 56,G,0,0.35,0.07,18.0,0,-357210923158578500
739489,00 02 13.8,-28 37 11,G,0,0.47,0.05,179.0,0,4164243869575964437
903247,00 02 13.8,-16 02 23,G,0,0.53,0.3,152.0,0,9049358388644294304
736087,00 02 13.8,-28 53 42,G,0,0.79,0.6,30.0,0,-8606638576791512760
1153927,00 02 13.9,-00 01 16,G,0,0.46,0.32,131.0,0,-9005386726242705443
871470,00 02 13.9,-18 11 24,G,0,0.39,0.03,0.0,0,434981552116797050
675443,00 02 14.0,-33 30 24,G,0,0.44,0.03,0.0,0,-4094458291432671017
533188,00 02 14.1,-44 49 49,G,0,0.34,0.11,42.0,0,668311901902727072
872888,00 02 14.2,-18 05 30,G,0,0.59,0.47,128.0,0,-8067479067427110371
2047750,00 02 14.2,+34 20 49,G,0,0.44,0.12,54.0,0,-8367935793824644270
133620,00 02 14.3,-25 29 44,G,0,1.05,0.39,89.0,0,-8652751695680554269
125000,00 02 14.4,-43 59 24,G,0,0.52,0.12,0.0,LCRSB235940.7-441606,2040950740808657168
587744,00 02 14.5,-40 19 05,G,0,0.68,0.53,83.0,0,6808308893762329495
613345,00 02 14.5,-38 04 54,G,0,0.65,0.11,43.0,0,4642708931535736324
856671,00 02 14.5,-19 20 01,G,0,0.45,0.16,117.0,0,-5586043053531551259
657712,00 02 14.5,-34 46 34,G,0,0.45,0.09,174.0,0,-2620634306337020899
706272,00 02 14.6,-31 20 42,G,0,0.42,0.18,3.0,0,-6904122258620491658
1619212,00 02 14.6,+20 11 03,G,0,0.6,0.4,78.0,0,8300254915878075125
338138,00 02 14.6,-62 54 49,G,0,0.46,0.24,45.0,0,-3658652299852510846
91843,00 02 14.7,-12 51 54,G,Sb,0.98,0.77,46.0,FGC2570,4384162323017704298
2045044,00 02 14.7,+34 10 26,G,0,0.55,0.34,179.0,0,7041336583449113476
1061338,00 02 14.7,-04 12 41,G,0,0.48,0.25,44.0,0,6123861169822930239
544672,00 02 14.7,-43 47 05,G,0,0.44,0.28,70.0,0,-7043170716370545716
314710,00 02 14.8,-65 16 54,G,0,0.56,0.35,14.0,0,-3820562990601169947
346408,00 02 14.8,-62 18 53,G,0,0.31,0.02,0.0,0,-3942205967149660819
2599808,00 02 14.9,+60 14 59,G,0,0.45,0.14,152.0,ZOAG116.86-2.04,-3699106959888680998
709263,00 02 15.0,-31 05 40,G,0,0.46,0.1,70.0,0,-657011552466376966
912613,00 02 15.1,-15 19 56,G,0,0.46,0.29,30.0,0,-2872434637160668742
1415711,00 02 15.1,+12 45 45,G,0,0.34,0.07,120.0,0,-5760974726005897508
522112,00 02 15.2,-45 50 45,G,0,0.7,0.25,12.0,0,5149568782729122724
1982430,00 02 15.3,+32 08 38,G,0,0.54,0.44,73.0,0,-3943861597194495211
2794848,00 02 15.3,-39 39 01,G,0,0.0,0.0,0.0,0,7554619376020610397
833296,00 02 15.3,-21 03 18,G,0,0.33,0.08,25.0,0,-1674534712991476080
1242576,00 02 15.3,+02 59 19,G,0,0.71,0.19,175.0,0,2018041464916933821
1539656,00 02 15.3,+17 42 42,G,0,0.69,0.35,101.0,NPM1G+17.0771,-7058501824003277478
366348,00 02 15.3,-60 04 27,G,0,0.47,0.08,146.0,0,3259484553573915755
2405832,00 02 15.4,+52 03 35,G,0,0.38,0.17,141.0,0,8442325066484828715
2054589,00 02 15.6,+34 47 24,G,0,0.52,0.19,139.0,0,-3474403183349492805
849819,00 02 15.7,-19 50 13,G,0,0.43,0.18,142.0,0,6566979806993609952
89494,00 02 15.7,-35 59 25,G,0,0.53,0.51,144.0,0,8318630702577634071
373351,00 02 15.7,-59 10 52,G,0,0.44,0.3,16.0,0,3150708170833609952
790856,00 02 15.7,-24 21 17,G,0,0.6,0.31,13.0,0,-290719362036497057
872936,00 02 15.8,-18 05 20,G,0,0.41,0.22,22.0,0,9178342417089216940
1820220,00 02 16.0,+27 52 18,G,0,0.38,0.08,44.0,0,7097295442357634516
1601562,00 02 16.0,+19 40 48,G,0,0.45,0.08,9.0,0,8353060490916241512
1289208,00 02 16.1,+05 47 24,G,0,0.47,0.04,0.0,0,115365627120496763
1293002,00 02 16.1,+06 00 41,G,0,0.89,0.35,95.0,IRAS23597+0544,3789337392513036363
107487,00 02 16.2,-41 24 38,G,0,0.51,0.09,3.0,LCRSB235942.7-414121,-3530052013346113992
1293203,00 02 16.3,+06 01 27,G,0,0.45,0.13,161.0,0,-8239108739261936225
922328,00 02 16.3,-14 36 54,G,0,0.84,0.67,25.0,0,-6237836179009001137
128382,00 02 16.3,-53 07 45,G,SO-a,0.71,0.04,0.0,0,9033349147823850746
215030,00 02 16.3,+12 55 03,G,0,0.44,0.24,115.0,0,7625493585445936017
535815,00 02 16.4,-44 34 47,G,0,0.48,0.13,90.0,0,4918121431808146205
2794849,00 02 16.4,-39 53 08,G,0,0.0,0.0,0.0,0,7916056404643340781
873153,00 02 16.5,-18 04 25,G,0,0.39,0.07,111.0,0,478782857553364197
1165826,00 02 16.5,+00 26 04,G,0,0.43,0.12,154.0,0,1354373551385005944
1922184,00 02 16.5,+30 53 05,G,0,0.48,0.18,52.0,0,-8495410987589450452
161,00 02 16.5,-30 29 56,G,Sc,0.99,0.69,167.0,ESO409-6              ESO-LV4090060         DUKST409-26,-5885004516453670203
1616771,00 02 16.6,+20 06 43,G,0,0.47,0.06,94.0,0,-2170957030566143422
91844,00 02 16.6,+02 54 12,G,Sc,0.68,0.61,24.0,FGC2571,-8549037138223064951
198765,00 02 16.6,-31 46 32,G,0,0.0,0.0,0.0,DUKST409-35,8005696930887541071
745827,00 02 16.8,-28 06 07,G,0,0.56,0.46,116.0,0,-2460924024524267805
620168,00 02 16.8,-37 37 41,G,0,0.47,0.08,12.0,0,3859524618312145134
884807,00 02 16.8,-17 20 45,G,0,0.53,0.17,127.0,0,-590516110827208861
885826,00 02 16.8,-17 16 49,G,0,0.39,0.11,86.0,0,7532536945173784210
580674,00 02 16.9,-40 57 06,G,0,0.53,0.25,24.0,0,-923164675961329791
133619,00 02 16.9,-24 29 11,G,Sc,0.59,0.04,0.0,DUKST537-18,4663324042858446775
873192,00 02 17.1,-18 04 13,G,0,0.44,0.07,15.0,0,-5894024383002500346
