toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec,framework_id,frame_hash
1260.01,157.144071,65.854199,73.5977,157.144071,65.854199,-5415415044077367277,8880376023316808975
1260.02,157.144071,65.854199,73.5977,157.144071,65.854199,4999551970913647126,838887299108064609
1260.03,157.144071,65.854199,73.5977,157.144071,65.854199,6810061365746766500,-8791629407171766129
1261.01,268.016064,53.730699,199.964,268.016064,53.730699,7508524317234720449,541060520997657990
1262.01,180.726502,74.061009,93.2276,180.726502,74.061009,-8062174250989922671,3454071262959426365
1263.01,309.353641,22.654366,46.5539,309.353641,22.654366,7258810543617854399,5404637295670297573
1264.01,287.242092,57.344126,141.755,287.242092,57.344126,1188188319688425825,-6958373177539556684
1265.01,292.24719,47.969543,341.079,292.24719,47.969543,-7399103867061256441,8796312938637458079
1266.01,197.996583,65.833697,36.0118,197.996583,65.833697,-337683168139240936,7635425442269780733
1266.02,197.996583,65.833697,36.0118,197.996583,65.833697,-5369877831966029908,-203727521939259836
1267.01,287.708814,47.33305,0.0,287.708814,47.33305,-8184491030388246274,5932786075868423849
1268.01,198.388583,62.30538,109.557,198.388583,62.30538,4991845756856828284,-5486013074737967501
1269.01,249.69664,64.559181,172.138,249.69664,64.559181,3331971762860030691,-4630161599032802035
1269.02,249.69664,64.559181,172.138,249.69664,64.559181,-7563899268197953769,-3252210858656242540
127.01,15.551889,-61.756133,140.225,15.551889,-61.756133,64831814858987665,5288456701110458543
1270.01,293.032494,74.891073,171.138,293.032494,74.891073,-6807289594923769421,2412229375354866272
1271.01,203.509956,53.728188,92.2589,203.509956,53.728188,2909035077411776670,313747916127115337
1272.01,199.196204,49.861059,137.572,199.196204,49.861059,-1406174450772248065,228500039784663288
1273.01,214.120856,58.390253,177.118,214.120856,58.390253,3582887803472198094,6395265987094140742
1274.01,254.816154,65.747438,178.141,254.816154,65.747438,3557642883325321964,-5615617412106852584
1275.01,320.201905,28.055829,138.591,320.201905,28.055829,9195260421721969202,1005698085801453204
1276.01,302.669134,40.668628,24.5209,302.669134,40.668628,8378869255086499933,7364693191600673096
1277.01,172.747799,66.796529,100.772,172.747799,66.796529,6208311453875453282,-3075867858013213727
1277.02,172.747799,66.796529,100.772,172.747799,66.796529,-3278908547134012094,-903987685972690946
1278.01,320.478444,35.648625,75.5759,320.478444,35.648625,2707820333317825699,2224141573831171890
1279.01,185.062873,56.201409,107.055,185.062873,56.201409,-7141862023214652883,6829323744129439040
128.01,79.520938,-80.964384,68.4727,79.520938,-80.964384,-3874022885979025724,-9171696733647299204
1280.01,291.465322,61.776153,92.4381,291.465322,61.776153,7447212652839532277,655883224635516658
1281.01,199.442645,71.721051,178.259,199.442645,71.721051,7943632593087885524,-1614962613237800348
1282.01,314.268523,31.661019,444.586,314.268523,31.661019,-2272430511532823704,4013971596413803705
1283.01,324.535978,30.488188,92.3831,324.535978,30.488188,2472964976049412226,-1100932759127115609
1284.01,311.513651,56.86715,110.246,311.513651,56.86715,6958652982223838613,5505929540771381509
1285.01,316.86724,46.865373,41.9934,316.86724,46.865373,2003551881069544626,2805018280529994042
1286.01,310.953619,59.576628,278.771,310.953619,59.576628,-5778415812361424659,-8730979721141628587
1287.01,308.747621,63.474938,92.7225,308.747621,63.474938,-5957794759949372856,-4526802457456413369
1288.01,313.167029,65.608783,114.865,313.167029,65.608783,-7445847376100265646,2367464969001361839
1289.01,307.210941,33.413959,89.21544,307.210941,33.413959,-3430398101141967148,-6368123536208420997
1240.01,286.110305,43.680961,1086.24,286.110305,43.680961,3558844344020303218,-6560942338974984460
1241.01,289.73973,44.647347,546.522,289.73973,44.647347,-5321230966706451321,-7380567018278503063
1242.01,248.553295,60.195927,110.015,248.553295,60.195927,-6135558648004404942,325072968340029140
1243.01,135.732641,71.636416,43.1865,135.732641,71.636416,7095994719778478850,2032142833993102204
1244.01,256.279559,69.519093,102.551,256.279559,69.519093,7224140884180044511,3683153268818269927
1245.01,283.53553,69.633534,80.0982,283.53553,69.633534,347949416142854671,7936999005619828309
1246.01,251.11587,70.429992,169.422,251.11587,70.429992,2334080648030899601,-8892930207331725544
1246.02,251.11587,70.429992,169.422,251.11587,70.429992,2931483587463075570,4186387942919456398
1246.03,251.11587,70.429992,169.422,251.11587,70.429992,7869900595808055338,1782264804202814970
1246.04,251.11587,70.429992,169.422,251.11587,70.429992,-8858858361807820285,-905196281580547620
1247.01,227.867864,71.841296,73.8713,227.867864,71.841296,240581258548220554,-453721424183141062
1248.01,259.023592,63.105607,168.735,259.023592,63.105607,-8114792741323699786,1025921711823518840
1249.01,200.561576,66.308533,139.49,200.561576,66.308533,-929719974478696318,6923448469227339249
125.01,23.593425,-66.676349,111.059,23.593425,-66.676349,-6433465586613046375,-742764159679612769
125.02,23.593425,-66.676349,111.059,23.593425,-66.676349,-5537210185081035329,-8823421580181792216
125.03,23.593425,-66.676349,111.059,23.593425,-66.676349,-3337346105898829814,-922715096304467054
1305.01,282.474539,55.26639,875.061,282.474539,55.26639,-4157237544325926598,-3160324969246358478
1306.01,277.476856,61.049501,364.477,277.476856,61.049501,6119233520172022984,6008441593866782636
1307.01,283.637489,59.763193,0.0,283.637489,59.763193,-4678491550640505837,-1941051316043094835
1308.01,306.425841,53.561615,543.011,306.425841,53.561615,6468132369469419693,4571723785906519484
1309.01,292.50517,54.108503,686.879,292.50517,54.108503,7448708287898534334,6346973113355755751
131.01,353.828713,-64.561917,0.0,353.828713,-64.561917,-4722732844451265118,-152910718743977973
1310.01,300.83864,53.29562,247.975,300.83864,53.29562,-4353333316365578910,2209382189354060017
1311.01,294.722734,41.565154,556.813,294.722734,41.565154,1593241509542667707,-5343232588166441550
1312.01,301.562631,52.164181,316.176,301.562631,52.164181,3922206000923273589,-8587458581466635558
1313.01,303.824831,36.651807,303.313,303.824831,36.651807,-1411296115642381711,856272338232827094
1314.01,317.7479,43.551895,285.36,317.7479,43.551895,4948601560413395806,-335591103519295045
1315.01,318.235161,46.26809,453.744,318.235161,46.26809,-9038620322074116480,-8284968988432190991
1316.01,307.016647,39.87713,434.962,307.016647,39.87713,-1464987047390047228,-8801940191598455856
1317.01,316.813885,40.167172,697.116,316.813885,40.167172,-6822004709428557149,5086005196120561691
1318.01,318.724623,38.094232,343.728,318.724623,38.094232,-3134218553255989547,890666246555714672
1319.01,318.627107,40.017017,73.6326,318.627107,40.017017,5700440020115548065,7557647804906023112
132.01,338.399662,-43.436872,163.678,338.399662,-43.436872,-5128109066648771005,5528692829160329509
1320.01,319.32501,38.104855,340.289,319.32501,38.104855,5269728711395073997,5874407737468219608
1321.01,313.536475,37.789356,1139.32,313.536475,37.789356,2374622889373819646,-2569563379622293216
1322.01,323.527361,46.931774,713.725,323.527361,46.931774,-5362626797698607950,-1158518185940070322
1323.01,329.385067,41.449509,301.421,329.385067,41.449509,-3263061751974894074,3980362374737864256
1324.01,321.02381,46.384673,339.736,321.02381,46.384673,-7645187270502117393,4255701849063296067
1325.01,322.92657,41.797465,52.4946,322.92657,41.797465,-8185836477559005272,-3662527514943128468
1326.01,323.206851,39.072196,285.587,323.206851,39.072196,-7148175457438462370,-4612430811379591247
1327.01,303.295223,36.725485,457.792,303.295223,36.725485,-7952703981762501336,5492949980882603223
1328.01,315.110366,46.060449,397.905,315.110366,46.060449,-2461744675147581154,-5779183685594582613
1329.01,327.480039,44.08006,398.627,327.480039,44.08006,6689331526140552463,2725163287127502996
133.01,354.397374,-58.955078,48.6326,354.397374,-58.955078,-7994001611851919907,2151439664274629160
1330.01,315.540896,45.775741,0.0,315.540896,45.775741,-6092661481762637475,-4799678338609360948
1331.01,323.548627,50.481445,402.661,323.548627,50.481445,-5225511694233048609,-4675465638336462396
1332.01,323.550356,50.481865,645.841,323.550356,50.481865,-1390508783004750618,-8188201604440342187
1333.01,325.014536,48.406767,200.492,325.014536,48.406767,-8933338660206340984,-205927100030677476
1334.01,302.220069,38.245221,1276.26,302.220069,38.245221,6760970097040053346,6153726902894864616
1335.01,301.564685,35.588396,624.639,301.564685,35.588396,6026910678571843445,-4712906589784584380
1336.01,303.017318,35.524628,524.29,303.017318,35.524628,6590815958019617754,-920318283067486459
1337.01,227.270329,-42.704966,427.678,227.270329,-42.704966,-7516055442345255841,4057134746690214506
1338.01,92.133096,-59.540985,399.017,92.133096,-59.540985,5446329975723666059,-545083280715141891
1339.01,302.025625,66.850301,53.6089,302.025625,66.850301,2047905370337492173,-1888651442030512179
1339.02,302.025625,66.850301,53.6089,302.025625,66.850301,-6661253561136550010,-2770085092221003995
1339.03,302.025625,66.850301,53.6089,302.025625,66.850301,-2100002957988550510,9117023185702944099
134.01,350.028592,-60.065729,25.1496,350.028592,-60.065729,-9173652729045719810,7917262293751244104
1340.01,260.36481,65.012281,208.687,260.36481,65.012281,-560152796783533821,-5015723387079879230
1341.01,301.559262,59.490771,236.568,301.559262,59.490771,-302657590044863488,-6376613055024488804
1342.01,300.488392,60.246367,0.0,300.488392,60.246367,-6416962719354009466,-4932630045529832945
1343.01,317.575459,48.464282,400.034,317.575459,48.464282,-4784978206491751496,1710533933637372099
1344.01,264.961539,56.078974,121.182,264.961539,56.078974,8799519936950352252,7016938199401124465
1345.01,238.031812,74.406742,788.93,238.031812,74.406742,7586430909662278803,8806912256907749472
1346.01,256.622675,68.843303,115.45,256.622675,68.843303,-8776392929239328550,-4244152326601955556
1346.02,256.622675,68.843303,115.45,256.622675,68.843303,4802996082349425575,3192623167209919935
1347.01,280.326681,70.290054,147.476,280.326681,70.290054,-3288092040176202491,5414188366094136344
1347.02,280.326681,70.290054,147.476,280.326681,70.290054,-8834060020777830743,7340961021698737693
1348.01,282.173361,70.840191,101.713,282.173361,70.840191,917954777405946855,-4692586919693222161
1349.01,231.162129,67.464751,130.242,231.162129,67.464751,-8528151308301726533,-3751935145213730450
135.01,7.328916,-76.304032,196.852,7.328916,-76.304032,6238498409361539853,7540708418715047880
1350.01,305.395161,56.462656,598.635,305.395161,56.462656,7212316855136652649,8324251020317763438
129.01,0.185606,-54.830823,61.7856,0.185606,-54.830823,3995377772310138394,1374342710596036758
1290.01,291.03231,49.040213,144.166,291.03231,49.040213,6576363111310722043,4594740409699099310
1291.01,245.818009,62.925121,428.123,245.818009,62.925121,-7744432706586244099,6805706238772382962
1292.01,253.14033,57.97415,190.403,253.14033,57.97415,4334812915149167622,8855114417779703702
1293.01,230.310094,63.565285,239.983,230.310094,63.565285,-6440179256073401982,-7770202498835461584
1294.01,223.092641,70.476557,332.648,223.092641,70.476557,-5569270970939589847,3771163558238940112
1295.01,256.672203,67.871503,388.227,256.672203,67.871503,276236292554805316,-7238143838771645918
1296.01,256.770639,70.238481,323.265,256.770639,70.238481,-3300643982828689201,3187161154306741058
1297.01,195.821133,67.823436,283.32,195.821133,67.823436,-1044472512276025950,2066246574330777428
1298.01,241.322901,70.19004,319.036,241.322901,70.19004,-6794684614125276513,-7067401066879886896
1299.01,286.74788,71.7136,0.0,286.74788,71.7136,2158487045388298464,-4590459022464130149
130.01,12.546778,-83.743767,57.5846,12.546778,-83.743767,2244107930557360649,-5396378951496662554
1300.01,216.523825,59.444274,321.376,216.523825,59.444274,2802840853516106208,-4036306381840794728
1301.01,275.862543,71.581748,90.8693,275.862543,71.581748,6072099271236479034,5002436864549299316
1301.02,275.862543,71.581748,90.8693,275.862543,71.581748,3969299779841631183,1212943966572477513
1302.01,264.378942,73.261193,339.455,264.378942,73.261193,-878142143480688709,-6566318150171449258
1303.01,301.717674,45.499227,387.708,301.717674,45.499227,-6173041077756345909,5872892909080566646
1304.01,303.072972,44.495878,156.338,303.072972,44.495878,5019536599157566332,-8146939066129542875
1369.01,345.243825,42.549318,516.299,345.243825,42.549318,4663226937757336155,-4946906111090939749
137.01,101.297491,-66.238326,88.8838,101.297491,-66.238326,2207185009774107603,-7345137765788972608
1370.01,345.748458,44.564848,275.493,345.748458,44.564848,1573204757996637927,9011934286616047484
1371.01,331.117705,31.018767,302.295,331.117705,31.018767,-7659793344579093178,8445202878437335271
1372.01,335.753569,30.572726,244.043,335.753569,30.572726,6835018066556325436,-8993313653032113833
1373.01,354.774092,42.465987,275.358,354.774092,42.465987,-5985217651335735070,-9131454561761466992
1374.01,324.922517,46.220215,1013.56,324.922517,46.220215,6889315415443550979,1518812590282703203
1375.01,324.935562,41.950794,365.168,324.935562,41.950794,-4045112421982295345,-768121742861479399
1376.01,325.787112,45.646806,240.012,325.787112,45.646806,6871155205040849465,-2784192565714700558
1377.01,326.305217,45.812547,4984.88,326.305217,45.812547,198191813221058199,3040630728985028507
1378.01,339.785541,49.426562,547.399,339.785541,49.426562,-939909083223830112,3824995778158343102
1379.01,344.35978,53.140835,366.242,344.35978,53.140835,-4193741438641428730,5257798972237927915
138.01,328.926018,-61.673257,128.488,328.926018,-61.673257,3040552472674437947,8552863352703569512
1380.01,316.446344,46.845151,305.674,316.446344,46.845151,-1073184596838280138,-1547716143697197754
1381.01,318.784961,44.899679,737.108,318.784961,44.899679,-4834094146393953101,2622168074990821521
1382.01,329.05345,55.740977,285.666,329.05345,55.740977,-4217441342757395121,3419656609105276877
1383.01,347.757547,45.93369,178.003,347.757547,45.93369,-4115176609995234427,4832236967757375356
1384.01,331.663464,55.686255,235.218,331.663464,55.686255,-639314547768697310,7623047221439091396
1385.01,333.245043,53.98452,324.346,333.245043,53.98452,8374536514162283244,-3829546001743292015
1386.01,334.504103,54.319045,146.858,334.504103,54.319045,-6189076035558153759,-6484138977084564858
1387.01,341.518718,55.162935,239.688,341.518718,55.162935,2490417431717591820,4409110116888576075
1388.01,344.445363,38.674919,158.979,344.445363,38.674919,2222386502941042542,-7101581851697688767
1389.01,333.131944,31.364667,0.0,333.131944,31.364667,1185412643299452554,-8185450179943386234
139.01,336.402414,-34.909713,42.4061,336.402414,-34.909713,7878084708180273159,8290848530357449488
1390.01,323.86462,51.323577,523.373,323.86462,51.323577,-6991715328844168880,391516941408031688
1391.01,343.635061,54.161814,115.746,343.635061,54.161814,-7676630701243724880,-529208842957102125
1392.01,322.892141,50.320713,594.193,322.892141,50.320713,7119670140576230993,5354078767754052988
1393.01,333.171245,52.900886,248.79,333.171245,52.900886,-8472591398023909080,2805418553786228829
1394.01,340.395784,51.965285,195.022,340.395784,51.965285,6133105122455839492,-6749925979638140260
1395.01,321.283221,40.887821,279.953,321.283221,40.887821,-2180776939599012022,-9155817548234560086
1396.01,337.8341,53.796052,102.931,337.8341,53.796052,-1119873241609857683,-5949266114492157170
1397.01,338.452968,57.563539,194.993,338.452968,57.563539,588917291305594326,-2933516483665008845
1398.01,341.386298,48.161556,648.398,341.386298,48.161556,9099638103715945460,-5740032335163237315
1399.01,341.970903,49.918072,252.396,341.970903,49.918072,-3326821143419672264,-1558274491067351265
140.01,330.301777,-49.060077,337.105,330.301777,-49.060077,-7584992189627420783,-6600473624626788673
1400.01,287.025089,66.290697,370.791,287.025089,66.290697,-5957604137715101254,-3117393997133802999
