pl_name,hostname,pl_orbper,framework_id,frame_hash
Kepler-1030 b,Kepler-1030,19.32952416,6026910678571843445,4255701849063296067
Kepler-1609 b,Kepler-1609,114.34219,6590815958019617754,-3662527514943128468
Kepler-229 c,Kepler-229,16.068638,-7516055442345255841,-4612430811379591247
Kepler-33 c,Kepler-33,13.17562,5446329975723666059,5492949980882603223
Kepler-1266 b,Kepler-1266,28.474748,2047905370337492173,-5779183685594582613
Kepler-1118 b,Kepler-1118,38.6715843,-6661253561136550010,2725163287127502996
Kepler-1254 b,Kepler-1254,9.99113313,-2100002957988550510,2151439664274629160
51 Peg b,51 Peg,4.2307969,-9173652729045719810,-4799678338609360948
Kepler-1771 b,Kepler-1771,88.6440015,-560152796783533821,-4675465638336462396
Kepler-1820 b,Kepler-1820,31.032699,-302657590044863488,-8188201604440342187
Kepler-1637 b,Kepler-1637,6.10960324,-6416962719354009466,-205927100030677476
Kepler-1397 b,Kepler-1397,47.4497134,-4784978206491751496,6153726902894864616
Kepler-1948 b,Kepler-1948,15.5714121,8799519936950352252,-4712906589784584380
Kepler-879 b,Kepler-879,33.3855938,7586430909662278803,-920318283067486459
Kepler-815 b,Kepler-815,0.0,-8776392929239328550,4057134746690214506
Kepler-161 b,Kepler-161,4.9213639,4802996082349425575,-545083280715141891
Kepler-484 b,Kepler-484,10.0455669168,-3288092040176202491,-1888651442030512179
Kepler-1389 b,Kepler-1389,99.2530951,-8834060020777830743,-2770085092221003995
HD 92788 b,HD 92788,326.7,917954777405946855,9117023185702944099
Kepler-130 d,Kepler-130,87.5174361,-8528151308301726533,7917262293751244104
Kepler-1463 b,Kepler-1463,25.15864,6238498409361539853,-5015723387079879230
OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,0.0,7212316855136652649,-6376613055024488804
Kepler-1563 b,Kepler-1563,3.4327371,3995377772310138394,-4932630045529832945
Kepler-778 b,Kepler-778,3.75574426,6576363111310722043,1710533933637372099
Kepler-377 b,Kepler-377,12.50948,-7744432706586244099,7016938199401124465
Kepler-475 b,Kepler-475,3.105508189,4334812915149167622,8806912256907749472
HAT-P-37 b,HAT-P-37,2.79744256,-6440179256073401982,-4244152326601955556
K2-185 b,K2-185,10.616646,-5569270970939589847,3192623167209919935
HATS-71 b,HATS-71,3.79551778381,276236292554805316,5414188366094136344
Kepler-487 c,Kepler-487,38.6519976,-3300643982828689201,7340961021698737693
Kepler-1032 b,Kepler-1032,3.290114076,-1044472512276025950,-4692586919693222161
Kepler-327 d,Kepler-327,13.9695295096,-6794684614125276513,-3751935145213730450
HD 75289 b,HD 75289,3.50927,2158487045388298464,7540708418715047880
Kepler-323 c,Kepler-323,3.553829671,2244107930557360649,8324251020317763438
Kepler-1352 b,Kepler-1352,1.877872,2802840853516106208,1374342710596036758
Kepler-515 b,Kepler-515,19.96371318,6072099271236479034,4594740409699099310
Kepler-357 c,Kepler-357,16.85837,3969299779841631183,6805706238772382962
Kepler-1178 b,Kepler-1178,31.80634,-878142143480688709,8855114417779703702
OGLE-2017-BLG-0448L b,OGLE-2017-BLG-0448L,0.0,-6173041077756345909,-7770202498835461584
Kepler-1795 b,Kepler-1795,13.3602644,5019536599157566332,3771163558238940112
Kepler-325 c,Kepler-325,12.76224947,4663226937757336155,-7238143838771645918
Kepler-775 b,Kepler-775,0.974868926,2207185009774107603,3187161154306741058
EPIC 212424622 b,EPIC 212424622,18.0983,1573204757996637927,2066246574330777428
Kepler-341 c,Kepler-341,8.01041,-7659793344579093178,-7067401066879886896
Kepler-67 b,Kepler-67,15.72585941,6835018066556325436,-4590459022464130149
K2-53 b,K2-53,12.2091165,-5985217651335735070,-5396378951496662554
Kepler-106 e,Kepler-106,43.8444958789,6889315415443550979,-4036306381840794728
GJ 1061 d,GJ 1061,13.031,-4045112421982295345,5002436864549299316
KMT-2021-BLG-1391L b,KMT-2021-BLG-1391L,0.0,6871155205040849465,1212943966572477513
BD-13 2130 b,BD-13 2130,714.29999,198191813221058199,-6566318150171449258
eps CrB b,eps CrB,417.9,-939909083223830112,5872892909080566646
Kepler-1202 b,Kepler-1202,28.6851324,-4193741438641428730,-8146939066129542875
Kepler-997 b,Kepler-997,2.7072805276,3040552472674437947,-4946906111090939749
Kepler-84 e,Kepler-84,27.4345883,-1073184596838280138,-7345137765788972608
Kepler-29 c,Kepler-29,13.2884,-4834094146393953101,9011934286616047484
Kepler-1407 b,Kepler-1407,20.0711504,-4217441342757395121,8445202878437335271
Kepler-924 b,Kepler-924,61.0370400526,-4115176609995234427,-8993313653032113833
HAT-P-11 b,HAT-P-11,0.0,-639314547768697310,-9131454561761466992
K2-3 d,K2-3,44.5631,8374536514162283244,1518812590282703203
Kepler-449 c,Kepler-449,33.67280658,-6189076035558153759,-768121742861479399
Kepler-1489 b,Kepler-1489,82.294751,2490417431717591820,-2784192565714700558
Kepler-265 b,Kepler-265,6.84619236,2222386502941042542,3040630728985028507
Kepler-684 b,Kepler-684,0.0,1185412643299452554,3824995778158343102
Kepler-1557 b,Kepler-1557,3.74031708,7878084708180273159,5257798972237927915
Kepler-370 c,Kepler-370,19.023152,-6991715328844168880,8552863352703569512
Kepler-603 d,Kepler-603,6.2172092466,-7676630701243724880,-1547716143697197754
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,0.0,7119670140576230993,2622168074990821521
Kepler-1342 b,Kepler-1342,2.215710358,-8472591398023909080,3419656609105276877
Kepler-343 b,Kepler-343,8.96848108,6133105122455839492,4832236967757375356
Kepler-281 c,Kepler-281,36.33767,-2180776939599012022,7623047221439091396
Kepler-393 b,Kepler-393,9.18247194,-1119873241609857683,-3829546001743292015
Kepler-84 b,Kepler-84,8.72585936,588917291305594326,-6484138977084564858
Kepler-394 d,Kepler-394,5.61357629,9099638103715945460,4409110116888576075
Kepler-32 d,Kepler-32,22.780782,-3326821143419672264,-7101581851697688767
Kepler-237 b,Kepler-237,4.71510365,-7584992189627420783,-8185450179943386234
Kepler-1608 b,Kepler-1608,16.473474,-5957604137715101254,8290848530357449488
Kepler-52 d,Kepler-52,36.445171,5218586603272344139,391516941408031688
Kepler-635 b,Kepler-635,23.44970494,5325801085423432928,-529208842957102125
Kepler-321 c,Kepler-321,13.093921,-5161207131979408825,5354078767754052988
HD 185269 b,HD 185269,6.8399,8470340143469384947,2805418553786228829
Kepler-780 b,Kepler-780,0.677375164,2859637459676161079,-6749925979638140260
HIP 41378 b,HIP 41378,15.57208,-3352251994942958342,-9155817548234560086
Kepler-1549 b,Kepler-1549,214.881456,-8082436565078361542,-5949266114492157170
Kepler-204 c,Kepler-204,25.6613816,4206242947361764804,-2933516483665008845
Kepler-253 d,Kepler-253,18.11993039,3139603835543783517,-5740032335163237315
Kepler-1164 b,Kepler-1164,3.97599768,2407490804893881793,-1558274491067351265
Kepler-712 c,Kepler-712,0.0,3058872658609712099,-6600473624626788673
Kepler-666 b,Kepler-666,4.49876092,-271363274567465759,-3117393997133802999
Kepler-256 e,Kepler-256,10.6816951,-4833947353384528681,-8244863208140413528
Kepler-161 b,Kepler-161,4.921354681,-3350298450696129088,3156112055780439681
K2-205 b,K2-205,26.682,3453236992869114103,-3814241227164231494
K2-224 c,K2-224,10.09607,-4158840661119207208,2568699636801848162
Kepler-260 b,Kepler-260,0.0,4220278499878253033,2370982932967170910
KOI-351 g,KOI-351,210.6031105,1429331246991982072,-6602885420812336578
Kepler-179 b,Kepler-179,2.735903375,-8982432518204085218,-3484633418689220888
KOI-351 c,KOI-351,8.71982853,-3018121512346887361,4584516523443779408
Kepler-816 b,Kepler-816,10.506825646,-8597212705993974925,-1571846856323611162
Kepler-833 b,Kepler-833,0.0,5562426731044129494,-4511240791206696027
Kepler-1715 b,Kepler-1715,35.59713982,-8397591153172954262,-3783058046492984325
Kepler-79 e,Kepler-79,81.0632,-4301570767848547372,6377813146303240346
Kepler-173 b,Kepler-173,4.26374378,-2158806598122800172,7188071368796100415
GJ 328 b,GJ 328,3771.0,644139421026050522,-6751603057988849539
Kepler-24 d,Kepler-24,4.24437621,2094728268068652713,764084942662376266
Kepler-885 b,Kepler-885,18.1147513494,-7352497874649931532,4813473250664494834
Kepler-283 c,Kepler-283,0.0,-8228912123345099492,-1999199564314889385
GJ 667 C f,GJ 667 C,39.026,7365257955623903936,8498702064122369867
CoRoT-5 b,CoRoT-5,4.03790124331,7493775136671597478,-8041771964991501805
Kepler-37 d,Kepler-37,39.79220077,6052868978440252604,761068388981659230
Kepler-117 b,Kepler-117,18.79590048,-3027242019412679312,-4173628852195788827
Kepler-256 b,Kepler-256,1.620467836,-487221142267676585,5081937097930461261
HD 18742 b,HD 18742,772.0,798061586568758208,-753487113173965361
Kepler-1882 b,Kepler-1882,13.7872627,4850797143791597188,5628504627406811812
Kepler-1061 b,Kepler-1061,2.7580048478,-806753595415907832,72375704596313788
GJ 876 c,GJ 876,30.455,-4361939934577442512,-8847609774426642642
K2-197 b,K2-197,8.35470947,5389961038147791812,6035389846421263719
Kepler-432 b,Kepler-432,52.50101454,4241212967371537538,-3958297353594748479
Kepler-229 b,Kepler-229,6.252964898,-8550030359524574912,-8744391118001777405
Kepler-1256 b,Kepler-1256,12.4128518,4831191366987240444,-3435291597345635417
Kepler-910 b,Kepler-910,2.364369015,6187270012464353331,-6686590438142297851
K2-391 b,K2-391,4.622654,242593492897989595,-3592216948135047563
Kepler-1001 b,Kepler-1001,14.30517579,-3022862661736205770,583678539622874867
Kepler-438 b,Kepler-438,35.2330694,6911241353172643705,-1437775422843024411
Kepler-330 c,Kepler-330,15.95545002,-2513148613222376739,4548016825463347725
Kepler-750 b,Kepler-750,9.428872,-8811380303807240422,3361963432013321560
Kepler-668 b,Kepler-668,8.35389523,-6469497063557507789,-801942962205257258
Kepler-903 c,Kepler-903,62.9224936,4127850631753542033,-5626227512685168507
Kepler-1880 b,Kepler-1880,6.30922043,2545923286939878920,6136685840709944790
Kepler-290 b,Kepler-290,14.58936813,4475136022575483840,3702480109232314983
Kepler-1085 c,Kepler-1085,56.7769831,2121185426181274337,-6537743692048834141
Kepler-143 c,Kepler-143,27.08247084,2837086595447151382,-4241119616488508457
Kepler-212 c,Kepler-212,31.80474045,-1273471452672676278,7129098371943327430
Kepler-294 b,Kepler-294,3.70120482,2735517049471770763,-94298607705326151
Kepler-989 b,Kepler-989,7.964315352,1137192115228447662,-2859395417302645584
Kepler-377 c,Kepler-377,27.0146112512,-5365371431555005531,-1314743665249908475
Kepler-345 b,Kepler-345,7.42,-1745718503347331412,-3189225751807560960
Kepler-198 d,Kepler-198,1.31184443,1220470155984576647,-8916211294633432617
Kepler-296 e,Kepler-296,34.14189,6128760781380067068,-5808657238615247732
Kepler-1249 b,Kepler-1249,24.3344585901,-7789178789471587951,5075690510379311345
Kepler-1729 b,Kepler-1729,4.22096735,-7869500031794490139,7818659382558406095
Kepler-378 c,Kepler-378,28.9059687,155778363568159202,6800584342477617848
Kepler-871 b,Kepler-871,22.0459018,-8396810205733238864,-275264772588621506
Kepler-1424 b,Kepler-1424,29.60913,3835561697939041809,-8808490941299898104
Kepler-119 b,Kepler-119,0.0,6941349008148287679,-7185815869768159005
Kepler-107 b,Kepler-107,3.180024635,-4568339025116425471,3033818547114978456
G 192-15 b,G 192-15,2.27476,-2081424794954143450,-3569526570132740323
Kepler-131 b,Kepler-131,16.0919805799,-1395719100708472079,-6115851903161634300
Kepler-149 c,Kepler-149,0.0,-8422343712281991626,-7158423243092286875
Kepler-148 c,Kepler-148,4.180049552,-1889648839336700956,7874391364979194513
K2-368 d,K2-368,20.201085,-8544443474871654188,7086491237697422591
HD 125612 d,HD 125612,2835.0,-5563964973759107106,5984616899277749412
Kepler-219 d,Kepler-219,47.9038809268,1410318503359577447,-3781052811110993449
Kepler-278 c,Kepler-278,51.075756,-7452443270336457540,-4821431396664536513
Kepler-1068 b,Kepler-1068,16.92342126,3270669044236263156,8513045128489153433
Kepler-988 b,Kepler-988,17.76076524,8198451530390659747,372286026051242210
CoRoT-23 b,CoRoT-23,3.6313,256935379872486785,-3743817327939505432
Kepler-647 c,Kepler-647,29.66631669,-8416586639808913566,4115852286685797135
Kepler-327 d,Kepler-327,13.969457,4293098861794527748,-1911185401519570621
Kepler-733 b,Kepler-733,20.83424726,4306966437577001275,-119670128455820582
Kepler-1540 b,Kepler-1540,125.4131177,-5897387523495270763,1175443713601581044
Kepler-184 d,Kepler-184,0.0,-1576136605279427433,-257586735885406170
Kepler-407 b,Kepler-407,0.66930998,3711294362604011641,-7063346337282105164
Kepler-197 c,Kepler-197,10.35,-1046895090017622549,-321600996965291349
Kepler-769 b,Kepler-769,7.42608998,-123885516058367005,-3529683661442654984
Kepler-191 c,Kepler-191,17.73852054,-4236953499887211207,-8597353405663915711
Kepler-1487 c,Kepler-1487,35.79949951,-7505902002106030646,5157549971783667345
Kepler-1748 b,Kepler-1748,5.82348911,-8648897924336485185,-7437871941402216356
Kepler-325 c,Kepler-325,0.0,3732144900006477124,6189723059071134757
Kepler-474 b,Kepler-474,5.660672935,1152932492709511543,7925884247924356056
Kepler-730 b,Kepler-730,6.49168251,7773658187374444575,7949259438800625477
Kepler-473 b,Kepler-473,14.5573218979,-6444864314252630235,2604617624536129557
Kepler-226 d,Kepler-226,8.10904807,4989297155372289718,-2963131329660974737
Kepler-740 b,Kepler-740,3.5840953659,-9003194879930671362,6872806373689025160
GJ 317 b,GJ 317,695.36,7273349608482282217,-1736080554843036641
Kepler-947 b,Kepler-947,26.9644317,-8750118577129084238,-8033548232381205587
Kepler-174 c,Kepler-174,44.0004287,1049772491320523363,545049378299404700
Kepler-913 b,Kepler-913,10.29672521,6164775644674060578,-2376349446931136953
Kepler-957 b,Kepler-957,0.0,5729774829995832833,-3734212996550974023
Kepler-1035 b,Kepler-1035,2.714077555,5539439631778182942,-4153603288659649913
HD 62549 b,HD 62549,14306.88519,2045202533844506547,-7651661997380916162
Kepler-1091 b,Kepler-1091,1.434741564,-4884562529150572701,6680668456062959078
MOA-2007-BLG-192L b,MOA-2007-BLG-192L,0.0,2796479361659385630,-6398560552423698564
K2-104 b,K2-104,1.9741954,4885229777156269719,-9065502560891374280
Kepler-235 b,Kepler-235,3.34022436,-784676216671076237,-5505304860586916242
EPIC 220554210 c,K2-282,0.70531,6065572832976251513,-2311867290252428421
Kepler-387 c,Kepler-387,11.8376933,-6305475355830847293,-6999168132341459436
Kepler-1092 b,Kepler-1092,58.6017925,4596783544251700785,-3487760196646193448
Kepler-676 b,Kepler-676,11.5982103,8381864261446128335,-3887408969330283046
Kepler-33 f,Kepler-33,41.02902,5867455533137309682,-2336761983413323650
Kepler-820 b,Kepler-820,127.833994027,-4029631819401702228,9028531404750157920
Kepler-1619 b,Kepler-1619,23.6220952702,-4605321394368442474,3625127109176602711
Kepler-215 d,Kepler-215,30.86437869,-3069901955417233062,1228704480368593996
Kepler-1263 b,Kepler-1263,4.55139967,2824593055149544487,5939522134326575865
Kepler-100 c,Kepler-100,12.81587113,7696407063395725548,8192049712729811211
Kepler-354 c,Kepler-354,16.9348104,-4171081842028535230,-5999599051249280970
Kepler-1556 b,Kepler-1556,8.82713457,4460921454827455057,7181284354190693297
Kepler-309 c,Kepler-309,105.356468511,-9128189560821325903,-2488751425716864654
Kepler-1192 b,Kepler-1192,25.2034787,5471350348829810760,-3104714838284398782
HD 108874 b,HD 108874,397.5,-3493076381611021888,-809487865181265927
Kepler-795 b,Kepler-795,29.6193421,3750544072242415117,-8861707602973417236
Kepler-74 b,Kepler-74,7.340718,-5263847594945570574,6377128299573223657
Kepler-1461 b,Kepler-1461,29.3494775,-4650858830000263897,7798861006121454636
K2-208 b,K2-208,4.190948,-705396773375764630,2765390488597963028
Kepler-1641 b,Kepler-1641,19.672266,8817521744883953909,-4637951379359123876
Kepler-260 b,Kepler-260,8.18740532,-4083451953360325216,-2302119473447146320
Kepler-1502 b,Kepler-1502,41.7083629,7690918603098809532,-3871022407424285437
Kepler-446 d,Kepler-446,0.0,-5951998248516020054,6454460355585015313
Kepler-137 b,Kepler-137,0.0,2278523094450152487,-7216667209226441234
Kepler-313 b,Kepler-313,14.97031664,-6605564978766745743,172405278890473318
Kepler-1432 b,Kepler-1432,23.9107056,-8775667386702428807,-1500116345959927775
Kepler-638 b,Kepler-638,6.07969618,3992906656602250705,-4561382470753907308
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,0.0,3380707905080906694,-4004665952234539485
Kepler-330 b,Kepler-330,8.25980352,5617120682993974876,-4476161121436276701
Kepler-42 d,Kepler-42,0.0,-3386808314738419632,8510994947344736878
Kepler-288 b,Kepler-288,0.0,8455475631082165628,7957709294060099728
iot Dra c,iot Dra,25000.0,4983842214340087627,4237872524814488088
Kepler-1497 b,Kepler-1497,8.74199772,-7413314592054992989,1290196697075211795
Kepler-202 c,Kepler-202,16.28247625,7946345748931627998,-6604566067213311536
NN Ser d,NN Ser,2883.5,2766004903657957114,3124811008104951402
HD 72659 b,HD 72659,3630.0,-3031942195191491143,2430202524562186997
Kepler-391 b,Kepler-391,7.4175,9046139686359880266,7584167195100554061
Kepler-1001 c,Kepler-1001,9.18186,-6122576018720017677,3023269284343741468
Kepler-188 b,Kepler-188,2.06190864,8221620039027142389,-1689247030100546786
Kepler-338 b,Kepler-338,13.726976,24606548419579706,5308894059135524970
Kepler-205 c,Kepler-205,20.30652862,1744132288056700473,8809389187504347470
K2-104 b,K2-104,1.974202,-6594145863413901116,1357657500088300156
Kepler-520 c,Kepler-520,5.21104261,-632063891843929004,5082430681649997374
Kepler-446 c,Kepler-446,3.036179,-5614062769283714760,-3785158254300267940
Kepler-248 c,Kepler-248,16.23946714,-5967157039260695288,6937256557643241422
Kepler-1924 b,Kepler-1924,15.3317018,2960500185445692461,1405446564324017185
Kepler-270 c,Kepler-270,25.2629,-4244052362389088477,-4479996227028169879
Kepler-1841 b,Kepler-1841,25.88648226,-6198818660128453539,-4585750332955876805
HD 120084 b,HD 120084,2084.0,4267295962102715790,1925387851202994522
Kepler-1154 b,Kepler-1154,5.1856142,8000026614262273988,6565005560361551942
HD 184010 c,HD 184010,484.3,-429810014321448589,1273256797859384254
K2-269 b,K2-269,4.144937,-3057146362265133618,-8054701300747177370
Kepler-1154 c,Kepler-1154,8.45808312,2985881205121341986,-302694346328464631
HD 45364 b,HD 45364,225.79,-3875689931663847439,-2058233264181226067
GJ 163 d,GJ 163,603.95116,-8176636340738533090,5986668941705853955
Kepler-1323 b,Kepler-1323,0.92990603,6965705328141960613,5779013014425099854
Kepler-122 b,Kepler-122,5.766148,-4867421602305429804,-5911337389146976898
Kepler-1294 b,Kepler-1294,115.6862258,3579980286307441518,7719233770535196930
Kepler-1157 b,Kepler-1157,4.4574238959,-7869684621123071218,8033222352234090621
Kepler-228 d,Kepler-228,11.09433661,223455444510477695,-5563806644680950265
Kepler-1137 b,Kepler-1137,23.92113,7127658307815906001,6631618913975218263
Kepler-736 b,Kepler-736,3.60147889,-7691133145023821232,-6371631115267146138
Kepler-153 b,Kepler-153,18.87021566,697764043707994372,-8401747002463450417
