toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec
7639.01,97.211407,-78.473059,182.104,97.211407,-78.473059
764.01,174.302837,-38.307191,789.341,174.302837,-38.307191
7640.01,89.265469,-16.900275,770.732,89.265469,-16.900275
7641.01,105.935588,-16.636633,735.584,105.935588,-16.636633
7642.01,111.408753,-2.864118,782.676,111.408753,-2.864118
7643.01,94.019021,5.520447,632.12,94.019021,5.520447
7644.01,111.17447,-2.991594,395.576,111.17447,-2.991594
7645.01,109.603807,8.197713,1449.95,109.603807,8.197713
7646.01,92.992373,2.673793,671.59,92.992373,2.673793
860.01,43.546163,-41.514421,494.093,43.546163,-41.514421
861.01,119.533518,-60.780499,422.358,119.533518,-60.780499
862.01,124.300024,-65.65708,,124.300024,-65.65708
863.01,93.729429,-49.756087,111.279,93.729429,-49.756087
864.01,81.443395,-51.357031,38.0915,81.443395,-51.357031
865.01,62.454351,-26.022091,136.022,62.454351,-26.022091
866.01,77.546589,-57.586679,455.064,77.546589,-57.586679
867.01,119.014208,-64.941154,200.12,119.014208,-64.941154
868.01,108.568016,-74.970528,230.697,108.568016,-74.970528
869.01,53.178982,-51.788532,110.247,53.178982,-51.788532
870.01,63.31929,-50.944261,53.8027,63.31929,-50.944261
871.01,74.737626,-50.627415,68.0473,74.737626,-50.627415
872.01,74.868182,-55.92906,179.254,74.868182,-55.92906
872.02,74.868182,-55.92906,179.254,74.868182,-55.92906
873.01,56.736636,-63.336878,76.9563,56.736636,-63.336878
874.01,96.069345,-46.93762,130.527,96.069345,-46.93762
7535.01,96.653706,-18.922749,622.127,96.653706,-18.922749
7536.01,96.645519,12.426961,1262.38,96.645519,12.426961
7537.01,94.257682,-43.366184,50.2408,94.257682,-43.366184
7538.01,90.37371,-29.513984,175.019,90.37371,-29.513984
7539.01,92.609681,-8.249462,313.421,92.609681,-8.249462
754.01,189.297113,-42.413637,498.36,189.297113,-42.413637
7540.01,89.476837,12.7709,860.306,89.476837,12.7709
7541.01,94.166583,-22.970797,1160.04,94.166583,-22.970797
7542.01,96.606198,7.884955,745.289,96.606198,7.884955
7543.01,103.061536,6.265291,1080.57,103.061536,6.265291
7544.01,95.9969,-36.528216,99.9963,95.9969,-36.528216
7545.01,103.960969,-2.591046,385.003,103.960969,-2.591046
7546.01,118.040237,-61.069387,238.985,118.040237,-61.069387
7547.01,69.937825,-72.764189,795.661,69.937825,-72.764189
7647.01,99.167806,4.771693,704.588,99.167806,4.771693
7648.01,100.57371,-2.277588,1088.66,100.57371,-2.277588
7649.01,117.190025,-69.059282,635.178,117.190025,-69.059282
765.01,78.165188,-53.743438,168.781,78.165188,-53.743438
7650.01,110.988858,-3.495763,943.273,110.988858,-3.495763
7651.01,87.740352,-49.79406,209.489,87.740352,-49.79406
7652.01,110.623757,-3.120236,1130.44,110.623757,-3.120236
7653.01,97.053092,-63.472957,1055.34,97.053092,-63.472957
7654.01,114.383517,-70.799927,297.836,114.383517,-70.799927
7655.01,128.294127,-22.959231,993.632,128.294127,-22.959231
7656.01,127.319943,5.781981,376.113,127.319943,5.781981
7657.01,114.656079,-20.802965,1223.19,114.656079,-20.802965
7658.01,108.426932,-38.213569,725.621,108.426932,-38.213569
7659.01,97.683952,-75.279962,915.582,97.683952,-75.279962
766.01,175.52524,-23.354845,283.971,175.52524,-23.354845
6856.01,355.409997,-28.336727,446.864,355.409997,-28.336727
6857.01,8.810668,-55.889296,145.095,8.810668,-55.889296
6858.01,1.512156,-58.935221,61.1486,1.512156,-58.935221
6859.01,21.648785,-63.96451,520.499,21.648785,-63.96451
686.01,111.601066,-54.452065,255.337,111.601066,-54.452065
6860.01,342.792364,-6.779791,557.124,342.792364,-6.779791
6861.01,4.043933,3.137181,660.159,4.043933,3.137181
6862.01,3.539406,7.115538,383.433,3.539406,7.115538
6863.01,31.091545,4.33968,715.613,31.091545,4.33968
6864.01,51.570524,23.000347,384.084,51.570524,23.000347
6865.01,0.935669,11.332234,211.088,0.935669,11.332234
6866.01,21.602425,4.317341,361.951,21.602425,4.317341
6867.01,0.318198,12.040073,463.319,0.318198,12.040073
6868.01,3.276119,7.660267,708.514,3.276119,7.660267
6869.01,49.593526,24.277814,200.19,49.593526,24.277814
687.01,137.672815,-45.098845,42.4467,137.672815,-45.098845
6870.01,104.11559,20.420768,320.806,104.11559,20.420768
6871.01,48.936836,18.484536,74.1676,48.936836,18.484536
6952.01,92.092038,33.732462,388.991,92.092038,33.732462
6953.01,114.586421,19.531926,865.039,114.586421,19.531926
6954.01,168.324059,-2.787764,190.042,168.324059,-2.787764
6955.01,92.934009,25.038945,1020.81,92.934009,25.038945
6956.01,93.081227,13.953313,1048.28,93.081227,13.953313
6957.01,75.793998,-66.358346,176.682,75.793998,-66.358346
6958.01,271.178306,70.430348,338.369,271.178306,70.430348
6959.01,291.191388,64.618252,804.639,291.191388,64.618252
696.01,68.178987,-39.790874,19.8782,68.178987,-39.790874
696.02,68.178987,-39.790874,19.8782,68.178987,-39.790874
696.03,68.178987,-39.790874,19.8782,68.178987,-39.790874
6960.01,326.64701,-31.006241,236.69,326.64701,-31.006241
6961.01,30.218314,12.583289,271.527,30.218314,12.583289
6962.01,55.255931,13.519187,256.011,55.255931,13.519187
6963.01,63.928339,29.166542,159.244,63.928339,29.166542
6964.01,45.860656,17.808283,131.527,45.860656,17.808283
7037.01,128.328153,5.106301,445.119,128.328153,5.106301
7038.01,246.057741,-32.143789,152.834,246.057741,-32.143789
7039.01,192.339004,-70.916554,183.08,192.339004,-70.916554
704.01,91.089986,-55.311538,29.8424,91.089986,-55.311538
7040.01,283.443213,-34.784103,237.004,283.443213,-34.784103
7041.01,357.802172,-50.869862,439.52,357.802172,-50.869862
7042.01,249.91015,20.743061,237.065,249.91015,20.743061
7043.01,251.80616,37.885957,64.2031,251.80616,37.885957
7044.01,250.414739,15.20053,232.078,250.414739,15.20053
7045.01,256.054062,31.565369,201.532,256.054062,31.565369
7046.01,40.587028,-59.46639,528.702,40.587028,-59.46639
7047.01,81.397716,-25.517309,216.12,81.397716,-25.517309
7048.01,353.430263,-62.643379,753.924,353.430263,-62.643379
7049.01,39.824291,7.470835,20.0182,39.824291,7.470835
705.01,106.477148,-72.558765,191.058,106.477148,-72.558765
7050.01,278.519237,17.199139,476.345,278.519237,17.199139
7051.01,272.797502,5.982054,190.241,272.797502,5.982054
7052.01,268.95853,33.419623,29.7194,268.95853,33.419623
7124.01,356.180508,56.843339,610.592,356.180508,56.843339
7125.01,356.773197,60.249859,115.061,356.773197,60.249859
7126.01,354.944277,58.00075,666.281,354.944277,58.00075
7127.01,15.554384,62.013217,833.536,15.554384,62.013217
7128.01,350.057782,60.424042,1048.98,350.057782,60.424042
7129.01,342.317208,61.201293,698.905,342.317208,61.201293
713.01,102.021376,-65.624257,69.3653,102.021376,-65.624257
713.02,102.021376,-65.624257,69.3653,102.021376,-65.624257
7130.01,342.713199,64.970472,697.962,342.713199,64.970472
7131.01,8.406336,63.267344,1147.25,8.406336,63.267344
7132.01,323.783634,64.077414,498.336,323.783634,64.077414
7133.01,10.787342,62.362882,884.206,10.787342,62.362882
7134.01,349.385015,63.768479,937.871,349.385015,63.768479
7135.01,237.222993,35.398017,590.48,237.222993,35.398017
7136.01,357.873254,60.933269,618.889,357.873254,60.933269
7137.01,236.054241,58.553688,196.593,236.054241,58.553688
7138.01,350.58587,60.754699,1154.79,350.58587,60.754699
7139.01,350.306271,65.257695,699.662,350.306271,65.257695
714.01,92.392417,-53.822988,53.8473,92.392417,-53.822988
6872.01,70.149378,25.009813,75.1703,70.149378,25.009813
6873.01,121.454994,20.803931,60.1874,121.454994,20.803931
6874.01,116.578612,30.776661,468.406,116.578612,30.776661
6875.01,105.009764,11.045477,753.865,105.009764,11.045477
6876.01,147.221565,8.974037,140.69,147.221565,8.974037
6877.01,164.189386,9.673946,246.599,164.189386,9.673946
6878.01,106.486751,11.772439,532.485,106.486751,11.772439
6879.01,163.02506,10.794672,248.774,163.02506,10.794672
688.01,110.194274,-55.379531,176.054,110.194274,-55.379531
6880.01,117.070656,30.184445,115.933,117.070656,30.184445
6881.01,56.22842,45.507976,775.775,56.22842,45.507976
6882.01,254.242045,-68.709846,733.941,254.242045,-68.709846
6883.01,310.2917,3.638297,93.7345,310.2917,3.638297
6884.01,193.008793,26.673951,562.376,193.008793,26.673951
6885.01,207.488369,66.773769,329.485,207.488369,66.773769
6886.01,183.608978,5.29803,229.607,183.608978,5.29803
6887.01,184.083837,39.149853,526.024,184.083837,39.149853
6965.01,103.678273,24.245141,31.1664,103.678273,24.245141
6965.02,103.678273,24.245141,31.1664,103.678273,24.245141
6966.01,61.131862,16.216647,216.411,61.131862,16.216647
6967.01,123.381848,16.419516,477.295,123.381848,16.419516
6968.01,289.332853,38.348899,430.708,289.332853,38.348899
6969.01,308.160533,40.778443,658.741,308.160533,40.778443
6969.02,308.160533,40.778443,658.741,308.160533,40.778443
697.01,69.704221,-36.681326,93.7714,69.704221,-36.681326
6970.01,295.49671,42.537932,587.91,295.49671,42.537932
6971.01,168.416829,51.177452,231.047,168.416829,51.177452
6972.01,204.439616,48.246384,297.451,204.439616,48.246384
6973.01,352.291773,66.099275,76.325,352.291773,66.099275
6974.01,133.99297,-14.358967,360.739,133.99297,-14.358967
6975.01,163.574892,-36.271069,,163.574892,-36.271069
6976.01,144.074277,-40.626972,252.27,144.074277,-40.626972
6977.01,71.110002,16.518582,98.0152,71.110002,16.518582
7053.01,281.70848,12.554509,404.16,281.70848,12.554509
7054.01,269.095123,-2.404231,129.214,269.095123,-2.404231
7055.01,274.37327,-3.381059,298.64,274.37327,-3.381059
7056.01,280.6873,5.937659,655.037,280.6873,5.937659
7057.01,269.57207,5.761371,403.458,269.57207,5.761371
7058.01,274.743418,10.597197,279.86,274.743418,10.597197
7059.01,270.444183,-2.97098,290.736,270.444183,-2.97098
706.01,74.752657,-49.736179,94.697,74.752657,-49.736179
7060.01,300.047116,-71.966865,191.394,300.047116,-71.966865
7060.02,300.047116,-71.966865,191.394,300.047116,-71.966865
7061.01,304.538843,-1.076003,149.216,304.538843,-1.076003
7062.01,313.292091,-9.044055,47.6049,313.292091,-9.044055
7063.01,313.726289,-2.334419,58.9521,313.726289,-2.334419
7064.01,276.104689,69.097768,144.581,276.104689,69.097768
7065.01,279.71524,43.093727,280.342,279.71524,43.093727
7066.01,291.063681,0.746014,338.386,291.063681,0.746014
7067.01,295.287232,41.222003,872.343,295.287232,41.222003
714.02,92.392417,-53.822988,53.8473,92.392417,-53.822988
7140.01,349.021766,59.019516,1030.49,349.021766,59.019516
7141.01,254.662151,83.271745,229.246,254.662151,83.271745
7142.01,250.44698,14.772788,557.43,250.44698,14.772788
7143.01,92.381859,85.820703,177.343,92.381859,85.820703
7144.01,263.053897,14.26805,625.682,263.053897,14.26805
7145.01,246.09856,32.029436,578.77,246.09856,32.029436
7146.01,17.742424,82.221473,544.981,17.742424,82.221473
7147.01,256.753952,38.784588,207.933,256.753952,38.784588
7148.01,254.146881,22.569607,245.173,254.146881,22.569607
7149.01,244.738466,19.175812,126.126,244.738466,19.175812
715.01,113.852328,-73.577409,42.4048,113.852328,-73.577409
7150.01,19.247141,71.093647,1276.55,19.247141,71.093647
7151.01,69.641701,74.30934,350.869,69.641701,74.30934
7152.01,10.212378,71.364782,,10.212378,71.364782
7153.01,190.256094,88.082025,293.366,190.256094,88.082025
7154.01,264.570314,15.213537,299.123,264.570314,15.213537
7155.01,12.445448,79.287855,144.751,12.445448,79.287855
7156.01,45.280234,69.916053,181.369,45.280234,69.916053
6888.01,12.9724,57.364237,324.436,12.9724,57.364237
6889.01,199.484552,16.418007,661.309,199.484552,16.418007
689.01,147.005591,-48.320751,108.513,147.005591,-48.320751
6890.01,139.231123,-20.676234,299.679,139.231123,-20.676234
6891.01,185.205942,53.160817,517.159,185.205942,53.160817
6892.01,178.369356,47.971471,720.54,178.369356,47.971471
6893.01,2.892723,4.767212,167.253,2.892723,4.767212
6894.01,173.469142,12.451091,73.8131,173.469142,12.451091
6895.01,344.835029,52.066799,203.968,344.835029,52.066799
6896.01,358.005905,-9.349538,209.632,358.005905,-9.349538
6897.01,339.077592,-46.312801,987.789,339.077592,-46.312801
6898.01,333.155846,-24.209535,57.17,333.155846,-24.209535
6899.01,326.381404,-51.564785,90.2461,326.381404,-51.564785
690.01,149.225807,-33.799397,3500.23,149.225807,-33.799397
6900.01,76.81876,-73.245857,121.118,76.81876,-73.245857
6901.01,9.866558,-80.569321,79.6238,9.866558,-80.569321
6978.01,299.638248,-54.937423,23.6103,299.638248,-54.937423
6979.01,52.888852,22.434819,214.753,52.888852,22.434819
698.01,87.739087,-76.61961,63.3731,87.739087,-76.61961
6980.01,38.206634,5.209801,73.7757,38.206634,5.209801
6981.01,121.059967,11.266937,25.4675,121.059967,11.266937
6982.01,54.274323,19.499595,245.962,54.274323,19.499595
6983.01,38.742213,9.845805,171.467,38.742213,9.845805
6984.01,94.206431,24.595834,99.0504,94.206431,24.595834
6985.01,108.993831,18.691658,46.2206,108.993831,18.691658
6986.01,75.876995,35.183943,319.82,75.876995,35.183943
6987.01,72.630009,43.065498,753.271,72.630009,43.065498
6988.01,90.244747,62.693985,587.794,90.244747,62.693985
6989.01,76.241952,43.258963,239.055,76.241952,43.258963
699.01,83.38224,-62.109022,193.29,83.38224,-62.109022
699.02,83.38224,-62.109022,193.29,83.38224,-62.109022
699.03,83.38224,-62.109022,193.29,83.38224,-62.109022
6990.01,89.836331,35.278155,598.703,89.836331,35.278155
7068.01,292.627494,37.860165,397.292,292.627494,37.860165
7069.01,322.648515,32.006189,128.952,322.648515,32.006189
707.01,98.729589,-67.537274,130.959,98.729589,-67.537274
707.02,98.729589,-67.537274,130.959,98.729589,-67.537274
7070.01,314.841608,18.071787,195.391,314.841608,18.071787
7071.01,305.946252,37.98274,325.153,305.946252,37.98274
7072.01,324.361307,28.008443,235.22,324.361307,28.008443
7073.01,306.238533,50.488593,920.505,306.238533,50.488593
7074.01,319.908796,46.067271,1055.99,319.908796,46.067271
7075.01,311.164232,41.139884,512.025,311.164232,41.139884
7076.01,319.341171,44.560338,807.901,319.341171,44.560338
7077.01,308.980504,44.884869,,308.980504,44.884869
7078.01,299.784248,54.971049,416.945,299.784248,54.971049
7079.01,292.636286,54.680539,602.863,292.636286,54.680539
708.01,82.764859,-70.357179,214.756,82.764859,-70.357179
7080.01,311.763262,43.581973,518.344,311.763262,43.581973
7081.01,197.300194,65.3161,837.097,197.300194,65.3161
7082.01,202.249317,40.195722,101.892,202.249317,40.195722
7157.01,318.005408,59.032739,1075.54,318.005408,59.032739
7158.01,334.678618,53.781393,1622.57,334.678618,53.781393
7159.01,342.520534,58.906174,900.701,342.520534,58.906174
716.01,136.238912,-18.502674,88.8248,136.238912,-18.502674
7160.01,342.052268,47.170483,746.634,342.052268,47.170483
7161.01,337.314049,56.014714,736.113,337.314049,56.014714
7162.01,314.724621,59.595297,,314.724621,59.595297
7163.01,341.716965,54.011837,137.3,341.716965,54.011837
7164.01,210.09769,-61.7412,108.2,210.09769,-61.7412
7165.01,300.102351,45.762192,1188.0,300.102351,45.762192
7166.01,320.680636,8.889398,35.4153,320.680636,8.889398
7167.01,0.099291,16.493828,502.982,0.099291,16.493828
7168.01,348.494793,8.761079,174.818,348.494793,8.761079
7169.01,351.05469,36.817566,467.151,351.05469,36.817566
717.01,147.970536,2.116647,34.7229,147.970536,2.116647
7170.01,117.974778,21.339953,106.54,117.974778,21.339953
7171.01,338.015396,49.15674,218.03,338.015396,49.15674
7172.01,8.73548,17.056391,254.558,8.73548,17.056391
6902.01,102.504272,-60.248678,34.0071,102.504272,-60.248678
6903.01,352.756421,-19.489929,165.652,352.756421,-19.489929
6904.01,312.359236,-57.480062,80.8057,312.359236,-57.480062
6905.01,300.559621,-39.506572,445.903,300.559621,-39.506572
6906.01,129.178395,19.173801,514.449,129.178395,19.173801
6907.01,245.55467,63.71758,531.164,245.55467,63.71758
6908.01,95.689686,36.598103,265.784,95.689686,36.598103
6909.01,104.871326,51.045827,299.837,104.871326,51.045827
691.01,99.953812,-42.045199,169.117,99.953812,-42.045199
6910.01,271.511307,78.061627,773.896,271.511307,78.061627
6911.01,43.350899,83.51062,219.07,43.350899,83.51062
6912.01,83.14519,36.112303,99.7368,83.14519,36.112303
6913.01,74.086436,38.669537,278.382,74.086436,38.669537
6914.01,108.653871,21.40386,403.421,108.653871,21.40386
6915.01,78.332435,31.375829,528.441,78.332435,31.375829
6916.01,108.382077,9.639457,954.145,108.382077,9.639457
6917.01,80.701607,12.289196,820.383,80.701607,12.289196
6991.01,91.995028,46.117884,755.331,91.995028,46.117884
6992.01,70.715328,51.527177,82.7081,70.715328,51.527177
6993.01,78.466062,68.467793,342.122,78.466062,68.467793
6994.01,97.425171,65.731761,375.707,97.425171,65.731761
6995.01,284.14342,33.502922,630.147,284.14342,33.502922
6996.01,285.826291,34.882431,564.394,285.826291,34.882431
6997.01,282.269154,25.693224,436.991,282.269154,25.693224
6998.01,287.702777,78.732191,160.932,287.702777,78.732191
6999.01,111.171233,58.549323,614.957,111.171233,58.549323
700.01,97.095717,-65.578615,31.1265,97.095717,-65.578615
700.02,97.095717,-65.578615,31.1265,97.095717,-65.578615
700.03,97.095717,-65.578615,31.1265,97.095717,-65.578615
700.04,97.095717,-65.578615,31.1265,97.095717,-65.578615
7000.01,206.086781,85.112826,1238.77,206.086781,85.112826
7001.01,275.44055,28.467918,,275.44055,28.467918
7002.01,280.461822,26.937022,1260.84,280.461822,26.937022
7003.01,136.631085,70.886829,155.969,136.631085,70.886829
7004.01,282.64336,40.601236,948.197,282.64336,40.601236
7083.01,203.629694,53.866931,1003.73,203.629694,53.866931
7084.01,316.498826,37.665263,217.285,316.498826,37.665263
7085.01,310.682122,53.447772,,310.682122,53.447772
7086.01,334.215281,43.451939,652.143,334.215281,43.451939
7087.01,299.718457,54.840033,965.596,299.718457,54.840033
7088.01,318.951423,37.132423,1022.89,318.951423,37.132423
7089.01,310.766666,45.837007,599.169,310.766666,45.837007
709.01,65.655386,-54.147179,1350.32,65.655386,-54.147179
709.02,65.655386,-54.147179,1350.32,65.655386,-54.147179
7090.01,217.336884,65.930097,420.478,217.336884,65.930097
7091.01,306.609094,49.041249,925.412,306.609094,49.041249
7092.01,310.142452,47.299605,1631.82,310.142452,47.299605
7093.01,319.410012,48.163355,566.041,319.410012,48.163355
7094.01,338.635274,53.61087,792.54,338.635274,53.61087
7095.01,335.259662,57.081072,1078.06,335.259662,57.081072
7096.01,334.884059,45.986468,999.917,334.884059,45.986468
7097.01,297.823447,56.568425,768.4,297.823447,56.568425
7098.01,345.383265,53.968241,1601.2,345.383265,53.968241
7099.01,332.624758,48.097061,1365.41,332.624758,48.097061
7173.01,347.956369,65.229824,161.939,347.956369,65.229824
7174.01,351.681768,50.052375,624.168,351.681768,50.052375
7175.01,356.316355,53.750777,465.072,356.316355,53.750777
7176.01,345.349833,32.949691,69.3535,345.349833,32.949691
7177.01,337.663459,12.556345,165.19,337.663459,12.556345
7178.01,337.653386,11.892662,78.2804,337.653386,11.892662
7179.01,311.011623,45.835325,402.817,311.011623,45.835325
