ra,dec,err_maj,err_min,err_ang,designation,j_m,j_cmsig,j_msigcom,j_snr,h_m,h_cmsig,h_msigcom,h_snr,k_m,k_cmsig,k_msigcom,k_snr,ph_qual,rd_flg,bl_flg,cc_flg,ndet,prox,pxpa,pxcntr,gal_contam,mp_flg,cntr,hemis,xdate,scan,glon,glat,x,y,z,x_scan,jdate,j_psfchi,h_psfchi,k_psfchi,j_m_stdap,j_msig_stdap,h_m_stdap,h_msig_stdap,k_m_stdap,k_msig_stdap,dist_edge_ns,dist_edge_ew,dist_edge_flg,dup_src,use_src,a,dist_opt,phi_opt,b_m_opt,vr_m_opt,nopt_mchs,ext_key,scan_key,coadd_key,coadd,htm20,framework_id,frame_hash
10.638053,41.274708,0.08,0.07,5,00423313+4116289,14.478,0.0713,0.0723,54.48,14.334,0.0925,0.0929,23.19,14.28,0.1105,0.1108,15.83,EAB,222,111,000,50505,6.1,300,422824608,2,0,422824622,n,1998-11-23,72,121.136864,-21.565942,0.738638391966,0.138740228973,0.659669974137,-193.79,2451140.7446,1.34,1.07,0.85,14.801,0.104,14.65,0.293,14.746,0.274,2629.5,57.1,ne,1,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679276318208,-3032018083864732767,9151700328982659980
10.64015,41.276051,0.4,0.35,94,00423363+4116337,16.128,0.1906,0.191,11.92,15.776,0.3036,0.3037,6.14,15.21,0.2569,0.257,6.72,CDD,222,111,c00,50505,7.5,230,422824622,2,0,422824601,n,1998-11-23,72,121.138611,-21.564658,0.738618116783,0.138764407678,0.659687590243,-199.46,2451140.7446,1.92,0.82,0.88,17.102,1.554,15.779,1.149,15.045,1.279,2624.6,51.4,ne,1,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679276561408,-1500642329533633631,248016413829374426
10.640404,41.272507,0.37,0.33,96,00423369+4116210,15.859,0.1559,0.1564,14.75,15.631,0.2179,0.2181,8.35,15.411,0.2762,0.2763,6.19,CDD,222,111,0bb,60606,2.6,133,1287659739,2,0,1287659726,n,1997-10-24,8,121.138676,-21.568208,0.738657603207,0.138775216154,0.659641102878,209.17,2450745.8589,0.9,1.3,1.22,14.9,0.116,14.042,0.107,14.159,0.178,2666.3,41.7,nw,0,0,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679277372928,957251805546130415,-4268528504013493967
10.631336,41.28159,0.43,0.41,93,00423152+4116537,14.814,0.0,0.0,0.0,15.925,0.3307,0.3308,5.36,15.104,0.2107,0.2109,7.41,UDC,22,11,000,505,6.4,162,422824546,2,0,422824527,n,1998-11-23,72,121.131715,-21.558877,0.738576771399,0.138639015624,0.659760241373,-175.61,2451140.7446,0.0,0.6,0.9,0.0,0.0,14.652,0.245,14.393,0.164,2604.9,75.3,ne,1,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679278219776,-4775485757739891032,-1240089913408114846
10.63064,41.27832,0.5,0.5,0,00423135+4116419,16.791,0.287,0.2873,6.47,16.421,0.5262,0.5263,3.39,17.417,1.6128,1.6128,0.88,DDD,222,111,000,50505,6.9,34,422824546,2,0,422824572,n,1998-11-23,72,121.131022,-21.562125,0.738615462008,0.138636989831,0.659717351851,-173.73,2451140.7446,1.29,1.42,2.05,16.942,0.362,18.348,4.432,16.142,1.535,2616.7,77.2,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679278639616,-4911768967579159499,2073472361296609816
10.632067,41.279907,0.45,0.44,106,00423169+4116476,16.453,0.2328,0.2331,8.84,16.064,0.3528,0.3529,4.71,14.065,0.0,0.0,0.0,DDU,220,110,000,50500,6.4,342,422824527,2,0,422824546,n,1998-11-23,72,121.132238,-21.560579,0.738594049233,0.138652014166,0.659738167309,-177.59,2451140.7446,0.75,0.73,0.0,16.488,0.315,15.36,0.381,0.0,0.0,2610.9,73.3,ne,1,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679279645184,-3379468430013038821,2082889003331047626
10.63608,41.275555,0.41,0.31,127,00423265+4116319,16.682,0.272,0.2723,7.16,14.013,0.0,0.0,0.0,13.777,0.0,0.0,0.0,DUU,266,200,cb0,50000,6.1,120,422824622,2,0,422824608,n,1998-11-23,72,121.135305,-21.565041,0.738633584698,0.138712993703,0.659681084263,-188.45,2451140.7446,0.98,0.0,0.0,16.146,0.304,0.0,0.0,0.0,0.0,2626.5,62.4,ne,1,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679280197120,6510754509246788915,-6157454192120947385
10.633746,41.272633,0.18,0.17,92,00423209+4116214,15.654,0.2198,0.2201,18.44,15.787,0.3267,0.3268,6.08,14.746,0.2107,0.2109,10.3,DDC,222,111,000,50504,9.4,206,422824672,2,0,422824643,n,1998-11-23,72,121.133303,-21.567895,0.738672298742,0.138689112548,0.659642755688,-182.14,2451140.7446,1.83,0.99,1.18,15.691,0.312,14.907,0.294,14.283,0.079,2637.1,68.7,ne,1,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679281173504,4578893721244706981,1226668826724520085
10.659567,41.279167,0.18,0.16,86,00423829+4116450,15.259,0.2162,0.2165,25.63,13.979,0.1998,0.2,38.22,14.587,0.2431,0.2433,13.23,CED,222,121,0cb,50505,2.9,50,1287659513,2,0,1287659525,n,1997-10-24,8,121.154415,-21.562084,0.738535789679,0.139008073986,0.659728461361,157.3,2450745.8589,0.8,1.11,0.77,16.072,0.395,15.814,0.584,16.581,1.73,2642.0,93.5,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679282251264,-2322443640004850620,3426948596665191264
10.660376,41.279686,0.5,0.5,90,00423849+4116468,16.944,0.5297,0.5298,5.43,14.789,0.242,0.2422,18.13,15.986,1.705,1.705,3.65,DDE,224,221,ccc,50504,2.9,230,1287659525,2,0,1287659513,n,1997-10-24,8,121.155089,-21.561588,0.738527953969,0.139017396399,0.659735268653,155.11,2450745.8589,1.21,0.69,0.0,16.233,0.725,16.086,0.719,15.986,1.705,2640.1,95.7,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679282372096,-8429824760713420040,-2467287014478426256
10.65639,41.284119,0.24,0.19,100,00423753+4117028,14.074,0.0,0.0,0.0,15.205,0.2631,0.2632,12.36,14.538,0.216,0.2162,13.84,UDC,622,21,0c0,505,3.7,126,1287659412,2,0,1287659402,n,1997-10-24,8,121.152045,-21.557048,0.73848745755,0.138956578136,0.65979341042,165.88,2450745.8589,0.0,0.62,0.76,0.0,0.0,15.587,0.283,14.44,0.25,2624.2,84.9,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679282538496,5755534894167722946,6807810111439604866
10.657496,41.283512,0.2,0.18,0,00423779+4117006,15.483,0.1397,0.1402,20.86,13.384,0.0,0.0,0.0,13.045,0.0,0.0,0.0,BUU,200,200,c00,50000,3.7,306,1287659402,2,0,1287659412,n,1997-10-24,8,121.152914,-21.557685,0.73849164442,0.138972126082,0.659785449441,162.89,2450745.8589,1.09,0.0,0.0,15.392,0.103,0.0,0.0,0.0,0.0,2626.4,87.9,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679282788352,-965090006299822177,67921761724193661
10.654467,41.277702,0.22,0.2,40,00423707+4116397,13.344,0.0,0.0,0.0,14.664,0.1948,0.195,17.11,12.249,0.0,0.0,0.0,UCU,20,20,0c0,600,3.5,124,1287659587,2,0,422824578,n,1998-11-23,72,121.150238,-21.563406,0.7385647377,0.138945453767,0.659709245883,-238.19,2451140.7446,0.0,1.52,0.0,0.0,0.0,13.774,0.12,0.0,0.0,2618.4,12.7,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679283008000,-5060104624806124741,-2882608080588501360
10.654841,41.281002,0.18,0.18,176,00423716+4116516,16.687,0.4636,0.4638,6.88,14.859,0.241,0.2412,16.99,14.721,0.1798,0.18,11.7,DDC,222,111,c00,50505,4.5,288,422824533,2,0,1287659481,n,1997-10-24,8,121.150671,-21.56012,0.738526488068,0.138943249281,0.659752529287,170.08,2450745.8589,0.83,0.77,1.35,16.311,0.624,18.955,5.304,17.51,1.54,2635.4,80.7,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679283511296,-4246647069394476381,-4274731436699857093
10.657445,41.279716,0.5,0.5,90,00423778+4116469,13.878,0.0,0.0,0.0,17.236,1.4388,1.4388,1.9,14.894,1.299,1.299,9.97,UDE,24,11,0c0,504,6.1,109,1287659525,2,0,1287659509,n,1997-10-24,8,121.152723,-21.561477,0.738534725043,0.138979552493,0.659735662136,163.04,2450745.8589,0.0,1.04,0.0,0.0,0.0,15.632,1.603,14.894,1.299,2640.0,87.8,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679283732480,-912592249667089563,-6626982808269567686
10.650797,41.286694,0.17,0.16,1,00423619+4117120,15.8,0.1569,0.1574,15.58,15.198,0.249,0.2491,12.44,15.851,0.4916,0.4917,4.13,CDD,222,111,000,40404,4.4,215,422824493,2,0,1287659340,n,1997-10-24,8,121.147632,-21.55432,0.738471875981,0.138879008474,0.659827181458,181.0,2450745.8589,1.83,0.59,1.02,15.922,0.207,16.148,0.686,16.49,1.984,2615.0,69.8,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679285864448,4152338841530787496,-6084827320498714510
10.649852,41.28569,0.41,0.37,6,00423596+4117084,16.65,0.3292,0.3294,7.37,15.445,0.3397,0.3398,8.34,13.274,0.0,0.0,0.0,DDU,220,120,bc0,50500,4.4,35,1287659340,2,0,422824493,n,1998-11-23,72,121.146829,-21.555295,0.73848552941,0.138868965325,0.65981401419,-225.69,2451140.7446,1.69,1.65,0.0,15.806,0.239,14.891,0.169,0.0,0.0,2589.7,25.2,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679286123520,135738250590302097,-8730579345654235130
10.647663,41.275017,0.5,0.5,90,00423543+4116300,16.524,0.3034,0.3036,8.0,13.173,0.0,0.0,0.0,17.276,1.6939,1.6939,1.11,DUD,202,201,c0c,60003,3.7,297,422824610,2,0,1287659656,n,1997-10-24,8,121.144638,-21.565902,0.738611614813,0.138863458644,0.659674027317,189.52,2450745.8589,0.59,0.0,1.37,15.094,0.236,0.0,0.0,14.274,0.178,2657.1,61.3,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679286349312,4629226654874405933,2404352508250089206
10.646451,41.27549,0.16,0.15,5,00423514+4116317,14.184,0.0,0.0,0.0,15.185,0.1847,0.1849,10.59,14.855,0.1785,0.1787,9.32,UCC,622,22,0cc,606,3.7,117,1287659656,2,0,422824610,n,1998-11-23,72,121.143677,-21.565394,0.738609199924,0.138846828352,0.659680231661,-216.51,2451140.7446,0.0,1.29,1.48,0.0,0.0,14.798,0.271,14.209,0.217,2626.5,34.4,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679286584832,9133861240743841034,6865519945693780037
10.650831,41.278095,0.38,0.31,134,00423619+4116411,14.375,0.0,0.0,0.0,13.634,0.0,0.0,0.0,15.088,0.2983,0.2984,8.34,UUD,2,1,000,5,4.3,160,1287659592,2,0,1287659552,n,1997-10-24,8,121.147318,-21.562914,0.738569106616,0.138897747706,0.659714400658,180.94,2450745.8589,0.0,0.0,1.34,0.0,0.0,0.0,0.0,16.653,1.955,2646.0,69.9,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679286913536,7699124703567823449,4255005713115226380
10.651055,41.275894,0.33,0.26,84,00423625+4116332,13.779,0.0,0.0,0.0,15.165,0.2319,0.2321,12.82,12.842,0.0,0.0,0.0,UDU,626,30,bc0,500,4.0,13,1287659592,2,0,1287659623,n,1997-10-24,8,121.147412,-21.56512,0.738593469139,0.13890531909,0.659685530896,180.34,2450745.8589,0.0,1.32,0.0,0.0,0.0,14.022,0.14,0.0,0.0,2653.9,70.5,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679286970880,-5350328462223248738,-7697346120779339464
10.651379,41.27697,0.32,0.3,84,00423633+4116370,13.896,0.0,0.0,0.0,15.217,0.2751,0.2752,12.22,12.918,0.0,0.0,0.0,UDU,626,20,bc0,500,4.0,193,1287659623,2,0,1287659592,n,1997-10-24,8,121.147716,-21.564053,0.738580508239,0.13890720587,0.65969964454,179.46,2450745.8589,0.0,0.96,0.0,0.0,0.0,15.182,0.289,0.0,0.0,2650.0,71.4,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679287175168,4652972137929025077,6827677686343493837
10.649585,41.278938,0.34,0.3,82,00423590+4116441,17.673,2.958,2.958,2.87,15.272,0.2976,0.2977,9.77,13.12,0.0,0.0,0.0,EDU,420,110,cc0,60600,4.5,132,1287659552,2,0,422824560,n,1998-11-23,72,121.146345,-21.562035,0.738562587668,0.138879892369,0.659725457742,-224.98,2451140.7446,0.0,0.79,0.0,17.673,2.958,17.108,4.84,0.0,0.0,2614.1,25.9,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679287720448,-3123435176579769466,-8104863834271271400
10.649532,41.276474,0.5,0.5,90,00423588+4116353,14.046,0.0,0.0,0.0,15.754,0.3703,0.3704,7.45,13.081,0.0,0.0,0.0,UDU,626,20,bc0,500,4.6,117,1287659623,2,0,1287659609,n,1997-10-24,8,121.146205,-21.564498,0.738590598217,0.138884452122,0.659693138651,184.46,2450745.8589,0.0,1.38,0.0,0.0,0.0,14.844,0.169,0.0,0.0,2651.8,66.4,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679288021504,-4521127301568306791,2767097850913817620
10.648696,41.28149,0.5,0.5,0,00423568+4116533,16.252,0.2318,0.2321,10.63,16.194,3.52,3.52,4.18,18.286,4.2859,4.2859,0.4,DED,242,111,0cc,60606,9.4,325,1287659410,2,0,422824531,n,1998-11-23,72,121.145729,-21.559461,0.738535863047,0.138863002793,0.659758929799,-222.57,2451140.7446,2.03,0.0,2.31,17.604,4.719,16.194,3.52,15.456,2.2,2604.9,28.3,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679288271872,-3822914562856972298,1113835802701332039
10.654816,41.283794,0.19,0.19,13,00423715+4117016,14.178,0.0,0.0,0.0,15.172,0.2078,0.208,12.74,14.741,0.2221,0.2223,11.48,UCD,622,21,0c0,504,4.4,75,1287659402,2,0,1287659406,n,1997-10-24,8,121.150762,-21.557329,0.738494952637,0.138936982704,0.659789147961,170.14,2450745.8589,0.0,0.65,1.36,0.0,0.0,15.33,0.395,14.783,0.3,2625.4,80.7,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679289370112,-5628214175504248760,-1529525682406133482
10.653635,41.281963,0.16,0.15,32,00423687+4116550,15.569,0.174,0.1744,19.27,14.6,0.1897,0.1899,21.57,12.909,0.0,0.0,0.0,CCU,220,120,0c0,50500,2.3,207,422824533,2,0,1287659450,n,1997-10-24,8,121.149736,-21.559126,0.738518537341,0.138925658485,0.659765133528,173.34,2450745.8589,1.22,2.35,0.0,14.799,0.124,13.98,0.145,0.0,0.0,2632.0,77.5,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679289620480,-4633356178607486090,-6837552736638372884
10.653239,41.281384,0.17,0.16,1,00423677+4116529,13.628,0.0,0.0,0.0,15.036,0.2422,0.2424,12.15,14.241,0.1663,0.1665,16.41,UDC,622,23,0cc,606,2.3,27,1287659450,2,0,422824533,n,1998-11-23,72,121.149393,-21.559692,0.738526049782,0.138921786735,0.659757539528,-234.86,2451140.7446,0.0,1.0,1.03,0.0,0.0,13.763,0.062,13.207,0.096,2605.2,16.0,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679289905152,6851289183130494830,6554807546923445461
10.651865,41.282742,0.25,0.22,3,00423644+4116578,15.865,0.1976,0.198,15.19,15.977,0.3899,0.39,5.11,12.852,0.0,0.0,0.0,CDU,220,110,0c0,60500,5.5,120,1287659450,2,0,422824515,n,1998-11-23,72,121.148337,-21.558297,0.738514012986,0.13890118578,0.659775350564,-231.14,2451140.7446,1.53,1.34,0.0,16.198,0.689,14.568,0.165,0.0,0.0,2600.3,19.7,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679290040832,2642286369626056804,4704735045714302442
10.644899,41.275063,0.36,0.35,65,00423477+4116302,16.577,0.261,0.2613,7.88,13.642,0.0,0.0,0.0,13.367,0.0,0.0,0.0,DUU,200,200,c00,60000,4.5,70,422824610,2,0,422824617,n,1998-11-23,72,121.142407,-21.565778,0.738617792346,0.138827729361,0.659674630701,-212.31,2451140.7446,2.98,0.0,0.0,17.874,5.641,0.0,0.0,0.0,0.0,2628.1,38.6,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679290374144,-5796374493609217960,3085353474960115118
10.643059,41.279778,0.17,0.16,86,00423433+4116472,14.296,0.0,0.0,0.0,15.168,0.1847,0.1849,12.79,14.59,0.1879,0.1881,13.2,UCC,22,11,000,505,2.7,53,1287659500,2,0,1287659508,n,1997-10-24,8,121.141109,-21.561016,0.738568895554,0.1387939827,0.659736475334,201.96,2450745.8589,0.0,1.3,1.75,0.0,0.0,14.55,0.328,14.233,0.173,2640.1,48.9,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679290995200,7622616970375021824,-3219381140031889626
10.643849,41.280224,0.35,0.28,147,00423452+4116488,16.077,0.2051,0.2055,12.07,13.538,0.0,0.0,0.0,13.253,0.0,0.0,0.0,CUU,200,200,c00,50000,2.7,233,1287659508,2,0,1287659500,n,1997-10-24,8,121.141765,-21.560593,0.738561934616,0.1388032176,0.659742325094,199.82,2450745.8589,1.0,0.0,0.0,15.144,0.201,0.0,0.0,0.0,0.0,2638.4,51.0,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679291092992,9125033897858179820,6400278104102285183
10.64506,41.278576,0.22,0.22,161,00423481+4116428,15.992,0.2433,0.2436,13.05,13.312,0.0,0.0,0.0,14.581,0.1979,0.1981,13.31,DUC,202,101,000,50005,6.8,331,1287659500,2,0,1287659538,n,1997-10-24,8,121.142677,-21.562273,0.738577650022,0.138822333073,0.65972070964,196.55,2450745.8589,1.05,0.0,0.81,15.0,0.09,0.0,0.0,14.047,0.177,2644.4,54.3,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679291194368,-6025520174580405274,8035407870453686006
10.643447,41.276943,0.47,0.45,111,00423442+4116369,14.681,0.0,0.0,0.0,15.629,0.2942,0.2943,8.36,15.824,0.3835,0.3836,4.23,UDD,22,11,000,506,7.3,37,1287659538,2,0,1287659593,n,1997-10-24,8,121.14131,-21.56386,0.738600036935,0.138805013228,0.65969929039,200.92,2450745.8589,0.0,0.72,1.24,0.0,0.0,15.442,1.234,14.334,1.109,2650.3,49.9,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679292067328,4336077684233696729,5786064845863732780
10.645202,41.288307,0.32,0.28,73,00423484+4117179,16.086,0.2021,0.2025,11.97,13.748,0.0,0.0,0.0,13.377,0.0,0.0,0.0,CUU,266,200,c00,50000,8.7,143,1287659348,2,0,1287659305,n,1997-10-24,8,121.143179,-21.552553,0.738467177991,0.13880346371,0.65984833522,196.13,2450745.8589,0.76,0.0,0.0,15.423,0.181,0.0,0.0,0.0,0.0,2609.3,54.7,nw,3,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679292685312,-1095056513314745272,-5431340880315462497
10.647116,41.286366,0.34,0.29,6,00423530+4117109,16.318,0.2603,0.2606,9.67,13.667,0.0,0.0,0.0,13.24,0.0,0.0,0.0,DUU,200,100,000,50000,7.8,108,422824493,2,0,1287659348,n,1997-10-24,8,121.144647,-21.554545,0.738484509074,0.138832262531,0.659822879823,190.96,2450745.8589,1.26,0.0,0.0,15.132,0.074,0.0,0.0,0.0,0.0,2616.3,59.9,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679292712960,511154106710105361,5865017109703271092
10.64672,41.283646,0.5,0.5,90,00423521+4117011,17.462,0.6837,0.6838,3.37,15.674,0.2741,0.2742,8.02,15.668,0.3664,0.3665,4.89,DDD,222,111,000,50505,9.3,275,422824505,2,0,1287659410,n,1997-10-24,8,121.144219,-21.557253,0.738516252269,0.138832945482,0.659787206896,192.04,2450745.8589,1.12,1.42,1.64,15.914,0.353,15.525,0.383,15.209,0.504,2626.1,58.8,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679293509120,-7562734432817658383,-8446544436604647209
10.634635,41.284187,0.31,0.3,67,00423231+4117030,16.569,0.2248,0.2251,7.94,14.511,0.0,0.0,0.0,14.068,0.0,0.0,0.0,DUU,200,100,000,50000,12.9,224,422824527,2,0,422824501,n,1998-11-23,72,121.134483,-21.556374,0.738539396016,0.138676022602,0.659794302255,-184.53,2451140.7446,0.99,0.0,0.0,17.067,0.681,0.0,0.0,0.0,0.0,2595.5,66.4,ne,1,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679294893568,-5074509341821275361,-5565422014947418235
10.635339,41.280514,0.3,0.29,73,00423248+4116498,16.447,0.2278,0.2281,8.88,14.492,0.0,0.0,0.0,13.897,0.0,0.0,0.0,DUU,200,100,000,50000,9.1,256,422824546,2,0,422824540,n,1998-11-23,72,121.134904,-21.560064,0.738579260664,0.138692903011,0.659746128728,-186.44,2451140.7446,0.99,0.0,0.0,18.128,1.413,0.0,0.0,0.0,0.0,2608.7,64.4,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679295316480,-6601877789071645253,184812743699527815
10.640684,41.28027,0.43,0.42,40,00423376+4116489,16.602,0.3372,0.3374,7.7,14.33,0.0,0.0,0.0,15.249,0.2961,0.2962,6.48,DUD,202,101,c00,50004,6.7,105,1287659508,2,0,422824542,n,1998-11-23,72,121.139211,-21.560457,0.738569080366,0.138762321666,0.65974292843,-200.9,2451140.7446,1.21,0.0,1.1,17.137,0.274,0.0,0.0,15.116,0.186,2609.4,50.0,ne,1,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679297379328,2336598278228452151,-4839940030855385576
10.643304,41.283859,0.5,0.5,0,00423439+4117018,16.585,0.2941,0.2943,7.82,16.664,0.7544,0.7544,2.71,16.204,0.5845,0.5846,2.69,DDD,222,111,000,50405,2.6,232,1287659415,2,0,422824505,n,1998-11-23,72,121.141469,-21.556943,0.738522117638,0.138788461549,0.659790000455,-207.98,2451140.7446,0.54,0.78,1.48,18.099,2.528,17.137,1.265,15.038,1.335,2596.5,42.9,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679297827840,6898208209528890938,9016845676452011840
10.64282,41.281441,0.25,0.25,164,00423427+4116531,14.374,0.0,0.0,0.0,13.971,0.0,0.0,0.0,14.878,0.2251,0.2253,10.12,UUD,2,1,000,5,4.4,309,1287659445,2,0,1287659469,n,1997-10-24,8,121.140982,-21.559348,0.738550654861,0.138787365319,0.659758287127,202.6,2450745.8589,0.0,0.0,0.82,0.0,0.0,0.0,0.0,15.827,0.431,2634.1,48.2,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679298010624,2621513014835201800,9147812613851510517
10.642551,41.283424,0.5,0.5,90,00423421+4117003,14.821,0.0,0.0,0.0,16.106,0.3553,0.3554,5.39,15.024,0.2221,0.2223,8.85,UDD,622,21,0c0,504,2.6,52,422824505,2,0,1287659415,n,1997-10-24,8,121.140844,-21.557359,0.738528864636,0.138779680746,0.65978429529,203.32,2450745.8589,0.0,1.22,0.67,0.0,0.0,19.256,8.064,16.079,1.489,2626.9,47.5,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679298432512,1441712924092211664,-6792100518640807716
10.641558,41.282196,0.27,0.27,173,00423397+4116559,14.685,0.0,0.0,0.0,15.363,0.2169,0.2171,10.68,15.074,0.2311,0.2313,8.45,UCD,622,22,0cc,505,4.4,129,1287659469,2,0,1287659445,n,1997-10-24,8,121.139993,-21.558558,0.738545167284,0.138769492484,0.65976818947,206.01,2450745.8589,0.0,1.01,0.91,0.0,0.0,16.146,1.003,21.26,8.888,2631.4,44.8,nw,0,0,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679298685440,-8318874653708450416,4653041345581760710
10.627516,41.238316,0.24,0.22,156,00423060+4114179,15.314,0.0,0.0,0.0,14.537,0.0,0.0,0.0,14.877,0.1714,0.1716,9.13,UUC,2,1,000,5,2.2,354,422825068,2,0,422825075,n,1998-11-23,72,121.126896,-21.602014,0.73907555456,0.138681631798,0.659192483008,-165.32,2451140.7446,0.0,0.0,1.16,0.0,0.0,0.0,0.0,15.171,0.525,2760.7,85.6,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679299482624,3678869279661272881,3088413497276645267
10.625396,41.239506,0.26,0.23,168,00423009+4114222,16.27,0.2107,0.211,10.46,14.426,0.0,0.0,0.0,14.781,0.1825,0.1827,9.98,CUC,202,101,000,50005,5.9,111,422825068,2,0,422825056,n,1998-11-23,72,121.12523,-21.600766,0.739067228957,0.138651760703,0.659208100933,-159.57,2451140.7446,0.67,0.0,1.01,16.479,0.36,0.0,0.0,14.837,0.306,2756.5,91.3,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679300151808,1255021663969170391,3847717918307823273
10.632544,41.239365,0.47,0.41,141,00423181+4114217,16.515,0.2308,0.2311,8.35,15.892,0.2775,0.2776,5.52,15.72,0.3442,0.3443,4.2,DDD,222,111,000,50505,8.7,48,1287660481,2,0,422825061,n,1998-11-23,72,121.131002,-21.601107,0.739051519947,0.138744262116,0.659206250421,-178.93,2451140.7446,0.75,1.14,1.34,17.998,2.446,16.229,1.404,15.113,1.115,2756.9,71.9,ne,1,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679302284800,5853971973249365678,-2538436804564850080
10.633901,41.241585,0.25,0.24,20,00423213+4114297,16.409,0.1845,0.1849,9.2,14.336,0.0,0.0,0.0,14.263,0.0,0.0,0.0,CUU,266,200,c00,60000,3.5,129,1287660481,2,0,422825026,n,1998-11-23,72,121.132187,-21.598926,0.739023129987,0.138757052452,0.659235385685,-182.6,2451140.7446,1.05,0.0,0.0,16.035,0.284,0.0,0.0,0.0,0.0,2748.8,68.3,ne,1,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679302709248,1020247142076537375,-2280944520844361213
10.634921,41.240971,0.23,0.21,103,00423238+4114274,16.354,0.2122,0.2125,9.35,14.371,0.0,0.0,0.0,14.949,0.1708,0.171,9.48,CUC,202,202,c0c,50005,3.5,309,422825026,2,0,1287660481,n,1997-10-24,8,121.132987,-21.59957,0.739027602855,0.138771512547,0.659227327653,224.14,2450745.8589,0.84,0.0,0.71,16.036,0.12,0.0,0.0,15.125,0.319,2779.9,26.7,nw,0,0,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679302740480,2009555535617530118,4376581140599789945
