pl_name,hostname,pl_orbper,framework_id
Kepler-79 e,Kepler-79,81.0632,-4301570767848547372
Kepler-173 b,Kepler-173,4.26374378,-2158806598122800172
GJ 328 b,GJ 328,3771.0,644139421026050522
Kepler-24 d,Kepler-24,4.24437621,2094728268068652713
Kepler-885 b,Kepler-885,18.1147513494,-7352497874649931532
Kepler-283 c,Kepler-283,0.0,-8228912123345099492
GJ 667 C f,GJ 667 C,39.026,7365257955623903936
CoRoT-5 b,CoRoT-5,4.03790124331,7493775136671597478
Kepler-37 d,Kepler-37,39.79220077,6052868978440252604
Kepler-117 b,Kepler-117,18.79590048,-3027242019412679312
Kepler-256 b,Kepler-256,1.620467836,-487221142267676585
HD 18742 b,HD 18742,772.0,798061586568758208
Kepler-1882 b,Kepler-1882,13.7872627,4850797143791597188
Kepler-1061 b,Kepler-1061,2.7580048478,-806753595415907832
GJ 876 c,GJ 876,30.455,-4361939934577442512
K2-197 b,K2-197,8.35470947,5389961038147791812
Kepler-432 b,Kepler-432,52.50101454,4241212967371537538
Kepler-229 b,Kepler-229,6.252964898,-8550030359524574912
Kepler-1256 b,Kepler-1256,12.4128518,4831191366987240444
Kepler-910 b,Kepler-910,2.364369015,6187270012464353331
K2-391 b,K2-391,4.622654,242593492897989595
Kepler-1001 b,Kepler-1001,14.30517579,-3022862661736205770
Kepler-438 b,Kepler-438,35.2330694,6911241353172643705
Kepler-330 c,Kepler-330,15.95545002,-2513148613222376739
Kepler-750 b,Kepler-750,9.428872,-8811380303807240422
Kepler-668 b,Kepler-668,8.35389523,-6469497063557507789
Kepler-903 c,Kepler-903,62.9224936,4127850631753542033
Kepler-1880 b,Kepler-1880,6.30922043,2545923286939878920
Kepler-290 b,Kepler-290,14.58936813,4475136022575483840
Kepler-1085 c,Kepler-1085,56.7769831,2121185426181274337
Kepler-143 c,Kepler-143,27.08247084,2837086595447151382
Kepler-212 c,Kepler-212,31.80474045,-1273471452672676278
Kepler-294 b,Kepler-294,3.70120482,2735517049471770763
Kepler-989 b,Kepler-989,7.964315352,1137192115228447662
Kepler-377 c,Kepler-377,27.0146112512,-5365371431555005531
Kepler-345 b,Kepler-345,7.42,-1745718503347331412
Kepler-198 d,Kepler-198,1.31184443,1220470155984576647
Kepler-296 e,Kepler-296,34.14189,6128760781380067068
Kepler-1249 b,Kepler-1249,24.3344585901,-7789178789471587951
Kepler-1729 b,Kepler-1729,4.22096735,-7869500031794490139
Kepler-378 c,Kepler-378,28.9059687,155778363568159202
Kepler-871 b,Kepler-871,22.0459018,-8396810205733238864
Kepler-1424 b,Kepler-1424,29.60913,3835561697939041809
Kepler-119 b,Kepler-119,0.0,6941349008148287679
Kepler-107 b,Kepler-107,3.180024635,-4568339025116425471
G 192-15 b,G 192-15,2.27476,-2081424794954143450
Kepler-131 b,Kepler-131,16.0919805799,-1395719100708472079
Kepler-149 c,Kepler-149,0.0,-8422343712281991626
Kepler-148 c,Kepler-148,4.180049552,-1889648839336700956
K2-368 d,K2-368,20.201085,-8544443474871654188
HD 125612 d,HD 125612,2835.0,-5563964973759107106
Kepler-219 d,Kepler-219,47.9038809268,1410318503359577447
Kepler-278 c,Kepler-278,51.075756,-7452443270336457540
Kepler-1068 b,Kepler-1068,16.92342126,3270669044236263156
Kepler-988 b,Kepler-988,17.76076524,8198451530390659747
CoRoT-23 b,CoRoT-23,3.6313,256935379872486785
Kepler-647 c,Kepler-647,29.66631669,-8416586639808913566
Kepler-327 d,Kepler-327,13.969457,4293098861794527748
Kepler-733 b,Kepler-733,20.83424726,4306966437577001275
Kepler-1540 b,Kepler-1540,125.4131177,-5897387523495270763
Kepler-184 d,Kepler-184,0.0,-1576136605279427433
Kepler-407 b,Kepler-407,0.66930998,3711294362604011641
Kepler-197 c,Kepler-197,10.35,-1046895090017622549
Kepler-769 b,Kepler-769,7.42608998,-123885516058367005
Kepler-191 c,Kepler-191,17.73852054,-4236953499887211207
Kepler-1487 c,Kepler-1487,35.79949951,-7505902002106030646
Kepler-1748 b,Kepler-1748,5.82348911,-8648897924336485185
Kepler-325 c,Kepler-325,0.0,3732144900006477124
Kepler-474 b,Kepler-474,5.660672935,1152932492709511543
Kepler-730 b,Kepler-730,6.49168251,7773658187374444575
Kepler-473 b,Kepler-473,14.5573218979,-6444864314252630235
Kepler-226 d,Kepler-226,8.10904807,4989297155372289718
Kepler-740 b,Kepler-740,3.5840953659,-9003194879930671362
GJ 317 b,GJ 317,695.36,7273349608482282217
Kepler-947 b,Kepler-947,26.9644317,-8750118577129084238
Kepler-174 c,Kepler-174,44.0004287,1049772491320523363
Kepler-913 b,Kepler-913,10.29672521,6164775644674060578
Kepler-957 b,Kepler-957,0.0,5729774829995832833
Kepler-1035 b,Kepler-1035,2.714077555,5539439631778182942
HD 62549 b,HD 62549,14306.88519,2045202533844506547
Kepler-1091 b,Kepler-1091,1.434741564,-4884562529150572701
MOA-2007-BLG-192L b,MOA-2007-BLG-192L,0.0,2796479361659385630
K2-104 b,K2-104,1.9741954,4885229777156269719
Kepler-235 b,Kepler-235,3.34022436,-784676216671076237
EPIC 220554210 c,K2-282,0.70531,6065572832976251513
Kepler-387 c,Kepler-387,11.8376933,-6305475355830847293
Kepler-1092 b,Kepler-1092,58.6017925,4596783544251700785
Kepler-676 b,Kepler-676,11.5982103,8381864261446128335
Kepler-33 f,Kepler-33,41.02902,5867455533137309682
Kepler-820 b,Kepler-820,127.833994027,-4029631819401702228
Kepler-1619 b,Kepler-1619,23.6220952702,-4605321394368442474
Kepler-215 d,Kepler-215,30.86437869,-3069901955417233062
Kepler-1263 b,Kepler-1263,4.55139967,2824593055149544487
Kepler-100 c,Kepler-100,12.81587113,7696407063395725548
Kepler-354 c,Kepler-354,16.9348104,-4171081842028535230
Kepler-1556 b,Kepler-1556,8.82713457,4460921454827455057
Kepler-309 c,Kepler-309,105.356468511,-9128189560821325903
Kepler-1192 b,Kepler-1192,25.2034787,5471350348829810760
HD 108874 b,HD 108874,397.5,-3493076381611021888
Kepler-795 b,Kepler-795,29.6193421,3750544072242415117
Kepler-74 b,Kepler-74,7.340718,-5263847594945570574
Kepler-1461 b,Kepler-1461,29.3494775,-4650858830000263897
K2-208 b,K2-208,4.190948,-705396773375764630
Kepler-1641 b,Kepler-1641,19.672266,8817521744883953909
Kepler-260 b,Kepler-260,8.18740532,-4083451953360325216
Kepler-1502 b,Kepler-1502,41.7083629,7690918603098809532
Kepler-446 d,Kepler-446,0.0,-5951998248516020054
Kepler-137 b,Kepler-137,0.0,2278523094450152487
Kepler-313 b,Kepler-313,14.97031664,-6605564978766745743
Kepler-1432 b,Kepler-1432,23.9107056,-8775667386702428807
Kepler-638 b,Kepler-638,6.07969618,3992906656602250705
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,0.0,3380707905080906694
Kepler-330 b,Kepler-330,8.25980352,5617120682993974876
Kepler-42 d,Kepler-42,0.0,-3386808314738419632
Kepler-288 b,Kepler-288,0.0,8455475631082165628
iot Dra c,iot Dra,25000.0,4983842214340087627
Kepler-1497 b,Kepler-1497,8.74199772,-7413314592054992989
Kepler-202 c,Kepler-202,16.28247625,7946345748931627998
NN Ser d,NN Ser,2883.5,2766004903657957114
HD 72659 b,HD 72659,3630.0,-3031942195191491143
Kepler-391 b,Kepler-391,7.4175,9046139686359880266
Kepler-1001 c,Kepler-1001,9.18186,-6122576018720017677
Kepler-188 b,Kepler-188,2.06190864,8221620039027142389
Kepler-338 b,Kepler-338,13.726976,24606548419579706
Kepler-205 c,Kepler-205,20.30652862,1744132288056700473
K2-104 b,K2-104,1.974202,-6594145863413901116
Kepler-520 c,Kepler-520,5.21104261,-632063891843929004
Kepler-446 c,Kepler-446,3.036179,-5614062769283714760
Kepler-248 c,Kepler-248,16.23946714,-5967157039260695288
Kepler-1924 b,Kepler-1924,15.3317018,2960500185445692461
Kepler-270 c,Kepler-270,25.2629,-4244052362389088477
Kepler-1841 b,Kepler-1841,25.88648226,-6198818660128453539
HD 120084 b,HD 120084,2084.0,4267295962102715790
Kepler-1154 b,Kepler-1154,5.1856142,8000026614262273988
HD 184010 c,HD 184010,484.3,-429810014321448589
K2-269 b,K2-269,4.144937,-3057146362265133618
Kepler-1154 c,Kepler-1154,8.45808312,2985881205121341986
HD 45364 b,HD 45364,225.79,-3875689931663847439
GJ 163 d,GJ 163,603.95116,-8176636340738533090
Kepler-1323 b,Kepler-1323,0.92990603,6965705328141960613
Kepler-122 b,Kepler-122,5.766148,-4867421602305429804
Kepler-1294 b,Kepler-1294,115.6862258,3579980286307441518
Kepler-1157 b,Kepler-1157,4.4574238959,-7869684621123071218
Kepler-228 d,Kepler-228,11.09433661,223455444510477695
Kepler-1137 b,Kepler-1137,23.92113,7127658307815906001
Kepler-736 b,Kepler-736,3.60147889,-7691133145023821232
Kepler-153 b,Kepler-153,18.87021566,697764043707994372
Kepler-245 b,Kepler-245,7.4901706893,5192686273381674896
Kepler-222 d,Kepler-222,28.08194365,1810048209646905944
Kepler-1109 b,Kepler-1109,37.6468519,1493312303877584748
Kepler-565 b,Kepler-565,4.2437395012,2743095042149241581
Kepler-443 b,Kepler-443,177.668663,-7654847968033486322
Kepler-361 c,Kepler-361,55.18815,1104523940792270877
Kepler-1437 b,Kepler-1437,10.9295461,-8236306203631291986
Kepler-159 b,Kepler-159,10.13961841,-2281951787903391319
Kepler-347 c,Kepler-347,27.320871,-8965577032749785927
Kepler-379 c,Kepler-379,62.7847,3873524085537944342
Kepler-342 e,Kepler-342,1.644221032,6618050200310857620
Kepler-618 b,Kepler-618,3.595736,3344871149088854506
Kepler-1267 b,Kepler-1267,0.0,2245820863716001596
Kepler-1238 b,Kepler-1238,4.14789051,-1497516986299321381
Kepler-832 b,Kepler-832,7.13968,-2597217494029810440
VHS J125601.92-125723.9 b,VHS J125601.92-125723.9,0.0,7305618203925983631
HD 81817 b,HD 81817,1021.20159,6609745354454382875
Kepler-79 c,Kepler-79,27.402299,-8448268918683802950
Pr0201 b,Pr0201,4.4264,1439434854028334499
Kepler-730 b,Kepler-730,6.491684259,-25407416138064222
Kepler-981 b,Kepler-981,0.0,-1413971977146260177
Kepler-1579 b,Kepler-1579,0.849906734,-4984582768725739715
Kepler-355 c,Kepler-355,25.76313,-2146090853858115924
Kepler-298 b,Kepler-298,10.47548192,8127575701124842202
Kepler-272 c,Kepler-272,6.05730524,-5954621180044975888
Kepler-634 b,Kepler-634,0.0,4549679830520296102
Kepler-215 c,Kepler-215,14.667,-8642321655429185463
Kepler-337 c,Kepler-337,9.69311847,-4869031645691465337
Kepler-1179 b,Kepler-1179,2.685057492,-2250465916018030730
CoRoT-28 b,CoRoT-28,5.20851,-1246730987224742560
K2-195 b,K2-195,15.852989,5595173502047866129
Kepler-220 c,Kepler-220,9.034190783,-2877753421721944721
Kepler-363 c,Kepler-363,7.54233911,-7513032259213053482
Kepler-256 c,Kepler-256,3.388012244,-2585704426571796523
Kepler-1736 b,Kepler-1736,37.8101174,-3637770593255953413
Kepler-822 b,Kepler-822,3.222969273,2699928096715803287
Kepler-1093 c,Kepler-1093,89.722292,8900099445804749306
Kepler-1387 b,Kepler-1387,2.279523364,-6577541541006628783
Kepler-1155 b,Kepler-1155,33.47025,-5763742066651414714
Kepler-398 c,Kepler-398,11.41949528,3262155263782309772
Kepler-520 b,Kepler-520,19.67416124,1246914206829246339
BD-17 63 b,BD-17 63,655.59998,-1314227942113779889
Kepler-1050 c,Kepler-1050,21.1284569,-8976598387612660351
HD 100777 b,HD 100777,383.70001,-364215044578344817
Kepler-624 b,Kepler-624,14.58649856,9003934389239189963
Kepler-632 b,Kepler-632,30.99661255,-326486218783620474
Kepler-1019 b,Kepler-1019,1.411230023,2590876633503671315
Kepler-838 b,Kepler-838,15.74958583,5966196795138793547
Kepler-1083 b,Kepler-1083,33.4176226408,-1237061123201729248
Kepler-1311 d,Kepler-1311,197.5111484,-8980361942146288412
KMT-2019-BLG-0253L b,KMT-2019-BLG-0253L,0.0,-5373649503480812812
Kepler-1601 b,Kepler-1601,2.20921951,5386350403062316008
Kepler-67 b,Kepler-67,15.72589061,-8220874982088312068
Kepler-227 b,Kepler-227,9.488102,-911834395417070483
Kepler-1078 b,Kepler-1078,3.00725242,-4700397218734449789
Kepler-358 b,Kepler-358,34.0607631,-8331137328427021485
Kepler-295 c,Kepler-295,0.0,-8903410633307631667
Kepler-147 b,Kepler-147,12.6109708,3964291005738486223
Kepler-766 b,Kepler-766,6.1002925931,-6864919183371765911
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,0.0,4367976903559451478
Kepler-164 e,Kepler-164,94.90049708,3224059235295921035
GJ 896 A b,GJ 896 A,284.39,-8071596319398563805
Kepler-776 b,Kepler-776,4.89718784,6457683215817969129
Kepler-1057 b,Kepler-1057,14.08827448,7669916831075274591
Kepler-62 f,Kepler-62,267.283301,-1571771593620471259
Kepler-228 d,Kepler-228,11.09431923,-1139626097708517799
Kepler-167 b,Kepler-167,4.39315983,8366497543442458911
Kepler-297 c,Kepler-297,74.92771752,-495802215156584252
Kepler-342 b,Kepler-342,15.170189,7052162672122815550
OGLE-2008-BLG-092L b,OGLE-2008-BLG-092L,0.0,1897381362024394065
HD 222076 b,HD 222076,873.04,8482993742059366589
Kepler-1724 b,Kepler-1724,6.45443377,-7103019793011323355
Kepler-175 c,Kepler-175,34.0350559,-7152897819738383432
Kepler-1508 b,Kepler-1508,20.7056504,-1430711078097439578
Kepler-1740 b,Kepler-1740,8.172400475,-5078548848246932208
Kepler-254 d,Kepler-254,18.74649011,3188556629876822678
Kepler-1338 b,Kepler-1338,0.935118057,8608751763816122305
HD 102195 b,HD 102195,4.11434,-803300164015940185
HD 180053 b,HD 180053,213.72,2482244823958293629
Kepler-11 e,Kepler-11,31.9954389,-1045193701920783241
Kepler-1193 b,Kepler-1193,2.8326568999,5319773895854057277
Kepler-161 c,Kepler-161,7.064252,-4252536719694745834
Kepler-267 d,Kepler-267,28.46381,3580449579304234124
Kepler-633 c,Kepler-633,23.783247,1814392856150209738
Kepler-545 b,Kepler-545,13.24934059,-3440375744068413701
Kepler-1682 b,Kepler-1682,14.83340944,-8029780699722139688
Kepler-1189 b,Kepler-1189,3.7885997177,-3495513342670328711
Kepler-813 b,Kepler-813,19.12947603,1757370421870573813
Kepler-1800 b,Kepler-1800,4.562143,-3364730735934466405
Kepler-1166 b,Kepler-1166,33.2406882,-3701677528350435250
Kepler-1760 b,Kepler-1760,38.326218,4427637098889629223
HD 75289 b,HD 75289,3.508,-6851943797918831033
Kepler-326 b,Kepler-326,2.248,5094961676001408880
Kepler-353 c,Kepler-353,8.41100305,5073598851607399824
Kepler-549 b,Kepler-549,0.0,-1085826467323720302
Kepler-377 c,Kepler-377,27.0141783,-4578022964794765349
Kepler-975 b,Kepler-975,1.970340203,-2604454100479123641
Kepler-9 b,Kepler-9,19.238,-3336156572167463478
Kepler-292 f,Kepler-292,20.8342947,-6478952705016078328
Kepler-187 b,Kepler-187,4.93886507,-1562207823654983241
Kepler-610 c,Kepler-610,151.86392,6939646885592139608
Kepler-1213 b,Kepler-1213,5.349791,379179597417268775
OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,0.0,-6324978221846231993
Kepler-1328 b,Kepler-1328,0.0,1642405875888289802
Kepler-1938 b,Kepler-1938,13.06240734,3846819590683596990
Kepler-30 c,Kepler-30,60.32488611,-6350285579127900792
Kepler-1069 b,Kepler-1069,23.8990296,-2154668204881447159
Kepler-1362 b,Kepler-1362,136.205112,4604215295239801078
Kepler-501 b,Kepler-501,5.640676975,6111567968769911808
Kepler-1793 b,Kepler-1793,8.77995434,2000015491464266756
Kepler-612 b,Kepler-612,0.0,8554102596956350251
HD 12648 b,HD 12648,133.6,432465215342204369
KOI-3503 c,KOI-3503,31.828,8990360482582995949
CoRoT-7 b,CoRoT-7,0.853585,-824414054463109322
EPIC 212587672 b,EPIC 212587672,15.2841,3796467976062174210
Kepler-62 d,Kepler-62,0.0,5660511530098291032
Kepler-938 b,Kepler-938,52.62978192,-5408366707393842839
Kepler-118 c,Kepler-118,20.17202773,-7037443275671517450
Kepler-1722 b,Kepler-1722,9.17858526,-4696209265191444339
Kepler-1578 b,Kepler-1578,1.450886907,9050335824939063490
HD 47536 b,HD 47536,712.13,-805055830816565006
Kepler-1669 d,Kepler-1669,4.729344,9055331978091327681
K2-220 b,K2-220,13.68275,-5654054045406455027
Kepler-229 c,Kepler-229,0.0,-146065417593084308
Kepler-206 d,Kepler-206,23.4432353,5046051094861546844
Kepler-1352 b,Kepler-1352,1.877882748,1609480887168444026
Kepler-1760 b,Kepler-1760,38.32617372,8731368663191084400
KOI-1599.02,KOI-1599,13.6141,-5188533393761337579
Kepler-226 d,Kepler-226,8.1090679999,7794096621627098539
Kepler-1467 b,Kepler-1467,47.05670887,1882857673076078102
Kepler-1303 b,Kepler-1303,7.56127224,5911757910476826502
Kepler-919 b,Kepler-919,11.04603384,4574876866315939343
Kepler-1790 b,Kepler-1790,31.5888979,-3445148090077774318
Kepler-139 c,Kepler-139,157.03,-5863732019325423662
Kepler-62 f,Kepler-62,0.0,-8673456590350466921
Kepler-951 b,Kepler-951,71.5253931247,6345355678300512771
NN Ser c,NN Ser,5660.0,-5871439878872646627
HD 72659 b,HD 72659,3549.39854,3000832870418935429
KOI-984 c,KOI-984,21.512,207718433276581341
Kepler-1568 b,Kepler-1568,0.0,8718914703180487561
HD 111232 b,HD 111232,882.0,-846655636731179264
Kepler-636 b,Kepler-636,16.080672,-8856998499752379785
Kepler-296 c,Kepler-296,5.841636615,2961585079290501161
Kepler-1150 b,Kepler-1150,2.787868386,3383887845173448850
Kepler-1747 b,Kepler-1747,6.230330323,-5454370870365225694
Kepler-656 b,Kepler-656,1.260259094,6930191038934391883
Kepler-1161 b,Kepler-1161,10.71252541,-3573190341254319980
Kepler-1696 b,Kepler-1696,65.9407869,-6001791855964997001
Kepler-464 b,Kepler-464,7.256965224,-7798306766048116616
Kepler-1301 b,Kepler-1301,9.08233411,-6869220786142637213
Kepler-1576 b,Kepler-1576,6.98472143,2129327116415966890
HD 74156 c,HD 74156,2448.9,1363163137563193734
Kepler-342 e,Kepler-342,1.644224613,7880125850440342295
Kepler-585 b,Kepler-585,2.752359689,1893044424946273242
Kepler-176 c,Kepler-176,12.75934489,7649634127125556038
Kepler-1987 e,Kepler-1987,8.74306,-4829315778713354711
Kepler-1466 b,Kepler-1466,31.1748311,-8914169376855229711
Kepler-1083 b,Kepler-1083,0.0,-2242564184946485326
OGLE-2018-BLG-0799L b,OGLE-2018-BLG-0799L,0.0,333976432340658115
Kepler-742 b,Kepler-742,8.360870704,7133960622765886174
Kepler-901 b,Kepler-901,3.517494394,-7588862040699870491
Kepler-416 c,Kepler-416,12.20951755,4439969263289337498
Kepler-398 b,Kepler-398,4.0814261139,2183483699662862230
Kepler-263 c,Kepler-263,47.3329299,-2676683278829059789
Kepler-1093 b,Kepler-1093,25.08282784,8059597330061931126
Kepler-271 b,Kepler-271,5.217738,1441267135364240336
Kepler-1197 b,Kepler-1197,2.03231845,-5747117473366215991
Kepler-213 b,Kepler-213,2.4623453904,-7352506675234143643
Kepler-1312 b,Kepler-1312,5.448325286,-8370947559894070549
Kepler-1965 b,Kepler-1965,41.8673672,138655486491139466
Kepler-79 c,Kepler-79,27.40229859,-5035342499738401984
K2-75 c,K2-75,18.283257,8909773458835367906
Kepler-1152 b,Kepler-1152,1.646819,1255095445683101739
Kepler-186 c,Kepler-186,7.26737224,-2945317426692435871
Kepler-1327 b,Kepler-1327,14.88801098,5693623723100034559
Kepler-368 c,Kepler-368,72.381301,1338643310484136526
Kepler-1381 b,Kepler-1381,25.3842686,-6293562182069584632
Kepler-595 c,Kepler-595,12.38605,1049559831175644562
Kepler-1653 b,Kepler-1653,140.2504841,1614453230877892679
Kepler-1634 b,Kepler-1634,374.878133,-1687048037850126412
Kepler-369 b,Kepler-369,2.732786,-1230755215483767794
Kepler-374 d,Kepler-374,5.028219,6735393081576991168
Kepler-633 c,Kepler-633,23.7832097,-9045992468997677892
Kepler-687 b,Kepler-687,20.50588921,7739212040730275695
Kepler-1292 b,Kepler-1292,3.27646405,5796024845208852280
Kepler-357 d,Kepler-357,49.50081,-7018646119749672259
Kepler-107 c,Kepler-107,4.90143807,505572174878585461
Kepler-1229 b,Kepler-1229,86.8299,-6886796730676143147
Kepler-463 b,Kepler-463,8.981016833,3572418275883212899
Kepler-149 d,Kepler-149,160.0191598,-7483577273884911998
Kepler-430 b,Kepler-430,0.0,3910656101521135250
Kepler-759 b,Kepler-759,41.81287,1603121971842423005
Kepler-415 c,Kepler-415,8.70797904,8605835944181335121
Kepler-634 b,Kepler-634,5.16949729,-4509028303878890991
GJ 3138 c,GJ 3138,5.974,2433366084339143024
KMT-2022-BLG-0303L b,KMT-2022-BLG-0303L,0.0,-7884936633555477497
Kepler-149 c,Kepler-149,55.3285,-5093331308299846691
Kepler-944 b,Kepler-944,43.3167427,-5812815704498751188
Kepler-48 b,Kepler-48,4.777995926,6590554335865816534
Kepler-237 c,Kepler-237,0.0,-812551645529147683
Kepler-271 b,Kepler-271,10.43547031,6647105634110110535
HD 2039 b,HD 2039,1183.0,-574457437827185246
Kepler-223 d,Kepler-223,14.78869,-6671990126795882592
Kepler-1316 b,Kepler-1316,87.9724227,-6184128814741233047
Kepler-211 c,Kepler-211,6.0404406157,4442349235220597942
Kepler-1747 b,Kepler-1747,6.230335,-3506952551553414026
Kepler-989 b,Kepler-989,7.96431492,-1790264201005650161
Kepler-1368 b,Kepler-1368,0.675650404,-3535513594588444444
Kepler-1417 b,Kepler-1417,20.3504704,2747589442625844637
Kepler-1050 b,Kepler-1050,15.3787546,-3835204496801505386
Kepler-1669 c,Kepler-1669,1.60932168,689637962318692225
Kepler-165 b,Kepler-165,0.0,1243905142912219404
Kepler-324 b,Kepler-324,4.38536428,-8507375455897461186
KOI-3503 c,KOI-3503,31.8245304,3652507708404608799
Kepler-1341 b,Kepler-1341,132.995699352,6272460914247941338
Kepler-107 c,Kepler-107,4.90144976,-1993411171797362069
Kepler-1455 b,Kepler-1455,49.27668,-1682124084125775552
Kepler-290 c,Kepler-290,36.77045659,623610774946862819
Kepler-1448 b,Kepler-1448,12.27065865,2985502830891759900
Kepler-186 c,Kepler-186,7.26731094,7932789588164344084
Kepler-172 c,Kepler-172,6.3889479706,1797833591646723093
HD 8574 b,HD 8574,227.55,-4724957260383697272
Kepler-80 e,Kepler-80,4.64535284,3089198044217855227
HD 47366 b,HD 47366,359.15,4871612484554501483
Kepler-935 b,Kepler-935,4.88084456,1004790059840762168
Kepler-1366 b,Kepler-1366,2.164570968,-8343200333537923191
Kepler-169 e,Kepler-169,13.76706856,4233341572018269332
Kepler-431 c,Kepler-431,8.70337044,7962797854674694258
HIP 948 b,HIP 948,24955.45756,-1371176208279125592
