r_kpc,v_obs,v_obs_err,v_gas,v_disk,v_bulge,galaxy,source_type,sb_disk,sb_bulge,dist,inc,lum,type
8.52,6.04,43.11,0.0,206.1,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
6.82,6.8,46.75,0.0,191.46,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
6.65,7.62,50.04,0.0,179.91,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
6.14,8.31,52.76,0.0,167.35,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
5.8,9.07,55.72,0.0,159.14,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
6.48,9.82,58.31,0.0,150.35,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
7.5,10.57,61.08,0.0,139.46,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
8.52,11.19,63.47,0.0,125.67,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
8.52,11.92,65.59,0.0,111.41,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
9.2,12.54,66.83,0.0,99.69,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
8.52,13.26,68.03,0.0,87.79,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
8.86,13.88,68.59,0.0,77.06,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
9.55,14.61,69.0,0.0,68.97,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
8.18,15.23,69.17,0.0,63.99,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
8.52,15.96,69.56,0.0,57.94,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
9.2,16.58,69.75,0.0,52.31,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
9.55,17.3,69.69,0.0,47.47,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
11.2,17.92,69.65,0.0,43.16,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
11.2,18.55,69.52,0.0,39.28,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
3.11,26.32,52.21,0.0,1.7,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
2.55,24.76,47.19,0.0,0.49,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
4.95,22.59,43.11,0.0,0.19,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
2.83,20.52,40.05,0.0,0.0,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
3.4,13.65,27.5,0.0,58.0,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
2.6,18.65,32.63,0.0,38.02,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
1.2,21.85,36.38,0.0,29.5,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
2.8,25.04,38.7,0.0,21.65,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
4.5,28.73,39.68,0.0,16.32,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
4.1,32.28,39.98,0.0,13.06,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
2.7,34.59,39.99,0.0,10.93,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
0.8,36.37,39.87,0.0,9.36,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
2.4,37.73,39.71,0.0,8.35,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
2.6,38.68,39.75,0.0,7.82,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
2.3,39.3,40.35,0.0,7.39,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
4.8,39.72,41.04,0.0,6.69,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
7.3,40.39,41.57,0.0,5.95,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
4.6,40.44,42.03,0.0,5.36,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
4.0,39.94,42.44,0.0,4.85,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
5.7,39.15,42.87,0.0,4.39,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
7.0,37.71,43.32,0.0,3.97,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
4.1,36.23,43.95,0.0,3.59,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,35.41,44.71,0.0,3.25,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
2.5,34.67,45.88,0.0,2.94,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
5.5,33.61,48.0,0.0,0.0,0.0,NGC0055,LTG,0.0,0.0,0.0,0.0,0.0,
8.19,-0.86,9.67,0.0,142.64,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
4.09,-1.93,23.77,0.0,114.33,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
4.0,-3.62,34.7,0.0,92.98,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
4.0,-4.31,41.73,0.0,70.0,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
4.0,-3.92,46.7,0.0,54.62,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
4.0,3.21,50.33,0.0,43.18,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
4.0,7.43,53.12,0.0,33.14,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
4.0,10.05,55.1,0.0,25.5,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
4.0,11.97,55.08,0.0,16.1,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
3.0,13.61,54.16,0.0,13.06,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
5.34,14.82,53.32,0.0,9.76,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
4.0,15.7,52.48,0.0,7.4,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
5.6,16.36,50.92,0.0,5.05,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
7.15,16.58,49.36,0.0,4.2,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
5.12,17.02,46.44,0.0,2.37,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
4.0,17.46,45.44,0.0,2.01,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
5.53,18.01,44.24,0.0,1.61,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
10.2,18.77,43.11,0.0,1.27,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
7.77,19.76,41.91,0.0,0.96,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
5.16,20.86,40.72,0.0,0.84,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
13.7,21.63,40.12,0.0,0.83,0.0,NGC0100,LTG,0.0,0.0,0.0,0.0,0.0,
0.9,2.87,22.18,0.0,66.02,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
0.8,4.22,29.63,0.0,54.33,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
3.1,5.53,34.54,0.0,44.47,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
1.4,7.02,38.17,0.0,37.92,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
2.3,8.74,41.49,0.0,33.35,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
0.7,10.74,44.33,0.0,29.03,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
1.1,12.87,46.65,0.0,25.59,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
1.7,14.02,48.71,0.0,22.37,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
3.0,14.25,50.36,0.0,19.55,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
3.8,15.4,51.67,0.0,17.02,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
5.0,17.47,52.6,0.0,14.83,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
7.0,20.12,53.23,0.0,13.01,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
7.2,23.34,53.67,0.0,11.5,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
4.8,25.63,54.09,0.0,10.34,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
1.4,27.36,54.75,0.0,9.41,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
2.1,29.31,55.29,0.0,8.09,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
5.2,31.5,55.46,0.0,6.86,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
8.2,33.45,55.35,0.0,5.8,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
9.4,35.18,54.98,0.0,4.92,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
9.4,36.44,54.45,0.0,4.17,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
8.9,37.01,53.82,0.0,3.57,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
8.4,37.01,53.2,0.0,3.12,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
9.0,36.33,52.54,0.0,2.63,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
8.4,35.29,51.7,0.0,2.23,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
7.7,34.03,50.9,0.0,1.96,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
9.2,32.65,50.18,0.0,1.79,0.0,NGC0247,LTG,0.0,0.0,0.0,0.0,0.0,
28.2,3.86,179.05,0.0,1392.39,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
32.0,5.64,226.49,0.0,684.62,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
25.2,6.85,215.85,0.0,390.61,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
31.5,7.4,220.68,0.0,299.95,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
27.9,6.0,221.66,0.0,148.1,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
27.2,4.74,211.57,0.0,68.44,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
7.18,7.37,198.06,0.0,40.47,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
4.29,21.99,170.85,0.0,14.69,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
4.22,32.44,151.82,0.0,5.42,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
4.33,38.81,136.17,0.0,3.34,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
4.24,42.5,127.01,0.0,3.06,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
5.08,49.56,119.49,0.0,1.47,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
6.49,54.94,111.5,0.0,0.76,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
6.97,55.53,105.68,0.0,0.64,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
6.57,60.71,100.59,0.0,0.4,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
4.47,65.78,96.09,0.0,0.25,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
4.26,67.48,92.02,0.0,0.16,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
4.26,68.67,88.49,0.0,0.1,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
4.83,68.27,85.15,0.0,0.06,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
5.5,67.18,82.29,0.0,0.04,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
8.5,65.98,79.64,0.0,0.03,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
11.0,65.09,77.21,0.0,0.02,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,64.29,75.06,0.0,0.01,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
12.6,62.6,72.97,0.0,0.01,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
5.38,59.81,71.15,0.0,0.0,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
6.5,57.13,69.42,0.0,0.0,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
15.5,55.14,67.85,0.0,0.0,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
8.75,53.24,66.34,0.0,0.0,0.0,NGC0289,LTG,0.0,0.0,0.0,0.0,0.0,
3.9,0.0,31.52,0.0,90.5,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
2.7,0.0,37.5,0.0,67.25,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
4.7,0.0,42.04,0.0,53.8,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
2.5,2.86,46.16,0.0,41.88,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
2.6,7.4,48.37,0.0,31.96,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
2.7,8.38,49.78,0.0,24.71,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
4.9,8.42,50.48,0.0,18.99,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
6.6,9.19,50.65,0.0,14.68,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,12.0,50.39,0.0,11.28,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
2.7,12.98,49.84,0.0,8.72,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
4.0,13.57,49.05,0.0,6.7,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
12.4,15.44,48.12,0.0,5.18,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
11.7,20.16,47.07,0.0,3.98,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
8.5,24.2,45.98,0.0,3.08,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
8.9,27.05,44.86,0.0,2.38,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
10.8,28.23,43.73,0.0,1.84,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
3.1,27.84,42.59,0.0,1.41,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
9.5,26.95,41.5,0.0,1.09,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
7.3,26.46,40.45,0.0,0.84,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
5.7,26.26,39.41,0.0,0.65,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
1.5,25.18,38.5,0.0,0.51,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
2.1,24.1,37.5,0.0,0.38,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
13.9,23.02,36.62,0.0,0.29,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
10.6,22.03,35.97,0.0,0.23,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
12.1,21.74,35.19,0.0,0.0,0.0,NGC0300,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,2.58,183.66,0.0,2905.87,0.0,NGC0801,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,3.43,210.66,0.0,2304.03,0.0,NGC0801,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,4.28,232.37,0.0,1870.29,0.0,NGC0801,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,5.96,264.64,0.0,1313.72,0.0,NGC0801,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,7.61,281.54,0.0,825.59,0.0,NGC0801,LTG,0.0,0.0,0.0,0.0,0.0,
4.2,23.2,269.17,0.0,159.49,0.0,NGC0801,LTG,0.0,0.0,0.0,0.0,0.0,
6.9,37.46,243.6,0.0,48.01,0.0,NGC0801,LTG,0.0,0.0,0.0,0.0,0.0,
4.0,47.21,226.69,0.0,36.25,0.0,NGC0801,LTG,0.0,0.0,0.0,0.0,0.0,
2.4,59.26,219.45,0.0,15.29,0.0,NGC0801,LTG,0.0,0.0,0.0,0.0,0.0,
4.1,61.77,202.4,0.0,5.94,0.0,NGC0801,LTG,0.0,0.0,0.0,0.0,0.0,
4.7,58.45,183.36,0.0,2.13,0.0,NGC0801,LTG,0.0,0.0,0.0,0.0,0.0,
2.6,58.96,169.7,0.0,1.2,0.0,NGC0801,LTG,0.0,0.0,0.0,0.0,0.0,
8.8,66.89,158.21,0.0,0.0,0.0,NGC0801,LTG,0.0,0.0,0.0,0.0,0.0,
7.6,2.05,56.98,0.0,175.71,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
4.5,6.07,64.63,0.0,107.61,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
3.7,10.81,74.91,0.0,67.61,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
3.1,14.74,77.71,0.0,47.27,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
3.6,17.0,79.57,0.0,29.91,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
3.8,19.26,79.39,0.0,14.66,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
2.4,21.62,73.38,0.0,7.84,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
3.0,23.59,69.52,0.0,5.24,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
2.5,27.03,65.95,0.0,3.23,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
2.3,28.5,62.8,0.0,2.03,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
2.0,29.19,59.81,0.0,1.06,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
1.7,29.29,56.87,0.0,0.59,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
1.8,30.27,54.18,0.0,0.37,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
2.4,31.35,52.09,0.0,0.22,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
1.6,32.24,49.97,0.0,0.13,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
1.8,32.83,48.07,0.0,0.08,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
1.3,33.03,46.57,0.0,0.05,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
1.8,33.12,45.03,0.0,0.03,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
2.7,32.83,43.81,0.0,0.02,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
3.2,33.52,42.53,0.0,0.01,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
3.4,32.34,41.49,0.0,0.01,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
3.9,31.65,40.42,0.0,0.0,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
3.8,29.88,39.42,0.0,0.0,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
3.8,29.39,38.61,0.0,0.0,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
3.8,29.0,37.75,0.0,0.0,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
4.0,27.91,37.04,0.0,0.0,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
3.4,27.03,36.29,0.0,0.0,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
3.2,25.65,35.58,0.0,0.0,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
3.3,26.24,34.99,0.0,0.0,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
2.7,25.85,34.35,0.0,0.0,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
2.4,25.26,33.82,0.0,0.0,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
2.5,26.83,33.25,0.0,0.0,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
2.2,30.76,32.76,0.0,0.0,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
1.7,31.75,32.24,0.0,0.0,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
1.8,34.6,31.75,0.0,0.0,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
1.6,37.45,31.33,0.0,0.0,0.0,NGC1003,LTG,0.0,0.0,0.0,0.0,0.0,
2.83,0.0,23.21,0.0,1105.79,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
2.46,0.0,35.33,0.0,1006.36,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.12,1.92,46.97,0.0,938.26,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.25,2.29,56.68,0.0,789.78,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
2.93,2.64,63.77,0.0,624.65,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.25,3.0,67.56,0.0,511.64,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.25,3.34,70.83,0.0,469.31,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.6,3.68,72.8,0.0,402.53,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.03,4.02,74.87,0.0,381.19,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.12,4.37,77.12,0.0,359.63,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.6,4.75,79.47,0.0,345.41,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.8,5.15,82.18,0.0,332.26,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.6,5.51,85.19,0.0,317.57,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.41,5.76,87.94,0.0,297.25,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.41,5.98,90.77,0.0,286.72,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.6,6.21,93.98,0.0,271.01,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.41,6.42,96.86,0.0,252.38,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.25,6.61,99.21,0.0,231.06,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.6,6.81,101.42,0.0,214.5,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
2.02,7.01,103.79,0.0,203.15,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
2.02,7.27,106.07,0.0,177.77,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.6,7.54,106.73,0.0,143.26,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.0,7.81,106.19,0.0,125.45,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.12,8.25,105.57,0.0,115.5,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.41,8.77,105.08,0.0,108.64,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.12,9.31,104.39,0.0,99.02,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.6,9.95,103.8,0.0,91.66,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
2.69,10.97,103.16,0.0,86.76,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
2.69,11.96,102.68,0.0,83.79,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
3.16,13.06,102.46,0.0,81.8,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
3.4,14.06,102.29,0.0,78.36,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
3.4,15.05,102.51,0.0,75.36,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
2.93,16.15,102.82,0.0,71.99,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
2.46,17.15,103.06,0.0,67.49,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
2.46,18.14,102.95,0.0,62.39,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
3.4,19.24,103.12,0.0,56.77,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
5.1,20.24,102.93,0.0,52.43,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
5.1,21.03,102.5,0.0,47.97,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
4.85,21.83,101.99,0.0,44.58,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
5.36,25.72,99.49,0.0,31.94,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
2.57,27.81,97.06,0.0,24.17,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
0.22,29.41,94.4,0.0,15.97,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
0.88,30.7,91.13,0.0,11.31,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
0.45,31.7,87.9,0.0,7.9,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
0.55,33.29,84.95,0.0,5.51,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
0.45,34.99,81.98,0.0,3.88,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
0.24,36.58,79.11,0.0,2.71,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.45,38.38,76.42,0.0,1.9,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.12,39.97,74.09,0.0,1.34,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.68,41.47,71.75,0.0,0.93,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
2.56,42.57,69.58,0.0,0.65,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.24,43.96,67.61,0.0,0.46,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
0.21,45.06,65.75,0.0,0.32,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
1.13,45.76,64.12,0.0,0.22,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
2.23,46.15,62.55,0.0,0.16,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
2.68,46.65,61.06,0.0,0.11,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
2.68,46.95,59.67,0.0,0.08,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
3.37,46.75,58.37,0.0,0.05,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
3.81,46.25,57.26,0.0,0.04,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
2.56,45.95,56.12,0.0,0.03,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
